Gene_names,RBBP5_vs_BirA_logFC,RBBP5_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_RBBP5_N1,Peptides_RBBP5_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_RBBP5_N1,Razor___unique_peptides_RBBP5_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_RBBP5_N1,Unique_peptides_RBBP5_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_RBBP5_N1,Identification_type_RBBP5_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_RBBP5_N1,Ratio_H_L_RBBP5_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_RBBP5_N1,Ratio_H_L_normalized_RBBP5_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____RBBP5_N1,Ratio_H_L_variability_____RBBP5_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_RBBP5_N1,Ratio_H_L_count_RBBP5_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_RBBP5_N1,Ratio_H_L_iso_count_RBBP5_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_RBBP5_N1,Ratio_H_L_type_RBBP5_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_RBBP5_N1____,Sequence_coverage_RBBP5_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_RBBP5_N1,Intensity_L_RBBP5_N1,Intensity_H_RBBP5_N1,Intensity_RBBP5_N2,Intensity_L_RBBP5_N2,Intensity_H_RBBP5_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_RBBP5_N1,metacell_Intensity_L_RBBP5_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
EFHD2,-3.66570451946856,0.000271250377701452,Q96C19,Q96C19,3,3,3,EF-hand domain-containing protein D2,sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1,1,3,3,3,2,3,1,1,2,3,1,1,2,3,1,1,9.6,9.6,9.6,26.697,240,240,0.0,40.085,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.24628,0.72614,15.9,7,3,Leave out requantified,0.26967,0.25375,0.88093,0.56944,0.95544,0.7064,1.008,0.67308,20.378,13.483,,,2,3,1,1,1,0,1,1,Median,Leave out requantified,Median,Median,9.6,9.6,4.6,4.6,354010000,252180000,101830000,119700000,87849000,31849000,184650000,141050000,43604000,33999000,13115000,20884000,15663000,10170000,5492900,,,,2282,72;1719;6989,True;True;True,78;2153;2154;8808,185;5089;5090;5091;5092;19949;19950,296;8610;8611;8612;8613;8614;32839;32840;32841,296;8611;32839,1790,,9,,-1,protein_2283,quanti,quanti,quanti,quanti
PPP1R14B,1.02219241709542,0.0287000395147479,Q96C90,Q96C90,2,2,2,Protein phosphatase 1 regulatory subunit 14B,sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,34.7,34.7,34.7,15.911,147,147,0.0,10.855,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.57317,0.42293,112.88,4,2,Linear,0.28644,0.52535,0.1527,0.1664,0.98686,1.5139,0.18125,0.17322,,,,,1,1,1,1,0,0,1,1,Median,Median,Median,Median,17.7,17.7,34.7,34.7,377520000,325310000,52215000,47034000,32398000,14635000,86268000,58971000,27297000,126770000,121380000,5390000,117450000,112560000,4891800,,,,2285,356;15896,True;True,430;19692,1004;1005;1006;1007;44909;44910,1739;1740;1741;1742;73597;73598,1739;73597,,,,,-1,protein_2286,quanti,quanti,quanti,quanti
SNRNP40;DKFZp434D199,-0.966106667121963,0.108230894883771,Q96DI7;Q9NSS8,Q96DI7;Q9NSS8,4;2,4;2,4;2,U5 small nuclear ribonucleoprotein 40 kDa protein,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;tr|Q9NSS8|Q9NSS8_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,2,4,4,4,3,2,1,2,3,2,1,2,3,2,1,2,18.2,18.2,18.2,39.31,357,357;127,0.0,4.2904,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.45737,1.199,94.9,8,5,Median,0.31995,0.4706,1.3838,0.47194,0.91883,1.199,1.6574,0.50981,36.222,19.718,,218.08,3,2,1,2,1,1,1,2,Median,Median,Median,Median,15.4,12.0,9.0,11.8,283590000,184910000,98679000,85921000,59776000,26145000,72333000,47796000,24537000,40808000,24616000,16192000,84528000,52723000,31806000,,,,2288,5902;7144;11585;15879,True;True;True;True,7480;9014;14430;19669,16890;16891;20394;32629;32630;32631;32632;44856,27727;27728;33519;33520;53030;53031;53032;53033;73509,27727;33519;53032;73509,,,,,-1;-1,protein_2289,quanti,quanti,quanti,quanti
GNPNAT1,-1.17586369630312,0.0630315786084768,Q96EK6;G3V5E4;G3V4W4,Q96EK6;G3V5E4;G3V4W4,2;1;1,2;1;1,2;1;1,Glucosamine 6-phosphate N-acetyltransferase,sp|Q96EK6|GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V5E4|G3V5E4_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V4W4|G3V4W4_HUMAN Glucosamine,3,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,17.4,17.4,17.4,20.749,184,184;113;163,0.0,3.6689,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.21272,0.56532,143.03,5,3,Median,0.24237,0.23884,0.03716,0.041767,0.66837,0.56532,0.044871,0.048586,12.277,,,,2,1,1,1,1,0,1,1,Median,Median,Median,Median,17.4,7.6,9.8,9.8,100520000,86575000,13947000,44097000,35802000,8294800,24096000,19697000,4398900,14541000,14157000,383490,17788000,16918000,870070,,,,2292,3611;15150,True;True,4482;18786,10244;10245;42818;42819;42820,16891;16892;16893;70081;70082;70083;70084;70085,16893;70081,,,,,-1;-1;-1,protein_2293,quanti,quanti,quanti,quanti
S100A16,21.1016365543875,6.48982889851805e-08,Q96FQ6,Q96FQ6,2,2,2,Protein S100-A16,sp|Q96FQ6|S10AG_HUMAN Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1,1,2,2,2,0,0,1,2,0,0,1,2,0,0,1,2,26.2,26.2,26.2,11.801,103,103,0.0,4.0667,,,By MS/MS,By MS/MS,0.23171,0.24276,66.94,3,3,Plateau,,,0.23171,0.10264,,,0.24276,0.11079,,,,69.715,0,0,1,2,0,0,1,2,Median,Median,Median,Median,0.0,0.0,15.5,26.2,135980000,121480000,14492000,0,0,0,0,0,0,64496000,59220000,5275800,71481000,62264000,9216200,,,,2294,56;1897,True;True,60;2378,137;138;5647,222;223;9607,223;9607,,,,,-1,protein_2295,quanti,quanti,imputed MEC,imputed MEC
PGM2,1.47948031038212,0.030885082215732,Q96G03;E7ENQ8;E9PD70,Q96G03;E7ENQ8,6;4;2,6;4;2,6;4;2,Phosphoglucomutase-2,sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4;tr|E7ENQ8|E7ENQ8_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=1,3,6,6,6,3,1,5,3,3,1,5,3,3,1,5,3,13.2,13.2,13.2,68.283,612,612;195;86,0.0,7.1642,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.29997,0.43563,63.77,12,11,Median,0.23026,0.31825,0.30271,0.3023,0.88941,0.81528,0.34162,0.32934,38.373,,61.358,62.07,3,1,5,3,3,0,5,3,Plateau,Median,Median,Median,5.1,1.5,11.8,6.7,473380000,344240000,129140000,61896000,44169000,17727000,38500000,29333000,9166800,224390000,164700000,59690000,148600000,106040000,42558000,,,,2295,3093;4642;6858;9871;10213;15956,True;True;True;True;True;True,3874;5807;8655;12354;12762;19766,8918;13178;19607;19608;28077;28078;28079;28080;28970;28971;45075;45076,14816;21785;32204;32205;32206;32207;45678;45679;45680;45681;45682;45683;45684;47095;47096;73829;73830,14816;21785;32205;45679;47096;73830,,,,,-1;-1;-1,protein_2296,quanti,quanti,quanti,quanti
FAHD2A,-0.610307592836094,0.19497682735798,Q96GK7;C9JGM0;Q6P2I3,Q96GK7;C9JGM0,3;2;1,3;2;1,3;2;1,Fumarylacetoacetate hydrolase domain-containing protein 2A,sp|Q96GK7|FAH2A_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens OX=9606 GN=FAHD2A PE=1 SV=1;tr|C9JGM0|C9JGM0_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2A (Fragment) OS=Homo sapiens OX=9606 GN=FAHD2A PE=1,3,3,3,3,2,1,1,1,2,1,1,1,2,1,1,1,10.2,10.2,10.2,34.596,314,314;127;314,0.0,5.4603,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.35379,0.77679,19.519,3,1,Median,0.33233,0.35379,,,0.76434,0.77679,,,27.573,,,,2,1,0,0,1,0,0,0,Median,Median,Median,Median,3.8,3.5,3.5,6.4,74674000,62869000,11805000,26262000,19014000,7248600,18960000,14404000,4556200,11104000,11104000,0,18348000,18348000,0,,,,2296,967;1717;11711,True;True;True,1208;2151;14593,2828;2829;2830;5086;32963,4733;4734;4735;4736;4737;8607;53521,4737;8607;53521,,,,,-1;-1;-1,protein_2297,quanti,quanti,quanti,quanti
PDLIM5,1.43758821428102,0.16895499074283,Q96HC4;H0YBI4;D6RAA1;A0A0D9SFW3;D6RGG6;H0Y929;A0A0D9SFR4;H0Y8Y3,Q96HC4;H0YBI4,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,PDZ and LIM domain protein 5,sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5;tr|H0YBI4|H0YBI4_HUMAN PDZ and LIM domain protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=1,8,3,3,3,1,2,3,1,1,2,3,1,1,2,3,1,6.5,6.5,6.5,63.944,596,596;196;38;39;47;85;176;231,0.0,4.604,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.46752,0.54274,90.147,7,5,Median,0.49659,0.54317,0.14595,0.29569,1.0295,1.1578,0.15982,0.31294,,29.922,71.066,,1,2,3,1,1,1,2,1,Median,Median,Median,Median,2.7,4.5,6.5,2.0,168150000,120730000,47421000,9316900,5821200,3495700,37453000,21839000,15614000,91154000,69949000,21204000,30224000,23117000,7106700,,,,2299,4266;8289;12857,True;True;True,5290;10467;15971,12002;12003;23826;23827;36207;36208;36209,19863;19864;38979;58885;58886;58887;58888;58889,19864;38979;58888,,,,,-1;-1;-1;-1;-1;-1;-1;-1,protein_2300,quanti,quanti,quanti,quanti
ERO1L,1.00809785939314,0.0195066743877865,Q96HE7;G3V3E6;G3V5B3;G3V2H0;G3V503,Q96HE7;G3V3E6,7;4;2;1;1,7;4;2;1;1,7;4;2;1;1,ERO1-like protein alpha,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2;tr|G3V3E6|G3V3E6_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=1,5,7,7,7,2,2,5,4,2,2,5,4,2,2,5,4,18.2,18.2,18.2,54.392,468,468;257;169;75;125,0.0,13.16,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.43399,0.82746,61.754,10,7,Median,0.46194,0.41611,0.40547,0.54144,1.3684,1.0376,0.44555,0.57338,32.14,17.886,58.586,53.875,2,2,3,3,2,0,3,2,Median,Median,Median,Median,5.3,5.3,12.8,8.5,437930000,284660000,153270000,54348000,34167000,20180000,61709000,43854000,17855000,185420000,116240000,69183000,136450000,90396000,46055000,,,,2300,1923;6931;8044;9025;10818;11342;12251,True;True;True;True;True;True;True,2412;8738;10187;11353;13486;14127;15220,5729;5730;19802;23147;23148;23149;25790;25791;30590;30591;32009;32010;34392,9737;9738;32587;37838;37839;42009;42010;49718;49719;52108;52109;52110;52111;55854,9737;32587;37838;42009;49718;52111;55854,,,,,-1;-1;-1;-1;-1,protein_2301,quanti,quanti,quanti,quanti
FUBP3,-2.40325756384994,0.0226032656130839,Q96I24;A0A494C1K6,Q96I24,8;2,7;2,7;2,Far upstream element-binding protein 3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,2,8,7,7,3,6,3,3,2,5,2,2,2,5,2,2,17.5,15.9,15.9,61.64,572,572;44,0.0,17.056,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34487,0.8867,12.391,8,3,Leave out requantified,0.31524,0.34487,0.23115,,0.89593,0.8867,0.25295,,24.432,13.251,,,2,5,1,0,1,1,1,0,Median,Leave out requantified,Median,Median,7.2,16.1,6.1,5.1,270360000,199870000,70489000,47234000,34118000,13116000,186160000,131830000,54327000,23005000,19960000,3044900,13960000,13960000,0,,,,2302,415;416;3432;5229;6539;8621;9969;10406,True;True;False;True;True;True;True;True,497;498;4287;6580;8285;10883;12469;12997,1151;1152;1153;9779;9780;9781;9782;14864;18780;24763;24764;28337;28338;28339;29492,1943;1944;1945;1946;1947;1948;1949;1950;16160;16161;16162;16163;16164;16165;16166;16167;24432;30851;40405;40406;40407;40408;46128;46129;46130;47901,1943;1947;16167;24432;30851;40405;46130;47901,,,,,-1;-1,protein_2303,quanti,quanti,quanti,quanti
ABHD14B,0.300753609630132,0.577585095315955,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,8;7;5,8;7;5,8;7;5,Alpha/beta hydrolase domain-containing protein 14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,3,8,8,8,7,6,4,5,7,6,4,5,7,6,4,5,53.3,53.3,53.3,22.345,210,210;208;188,0.0,25.163,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.37532,1.0909,19.115,29,17,Leave out requantified,0.31602,0.41695,0.15712,0.1325,1.1094,1.0916,0.18841,0.13979,14.071,22.208,78.174,76.458,8,8,5,8,3,1,5,8,Leave out requantified,Leave out requantified,Median,Median,53.3,41.0,24.3,34.8,1975800000,1585500000,390250000,428980000,322080000,106900000,375760000,254450000,121310000,367180000,307130000,60051000,803880000,701890000,101990000,,,,2306,205;1821;2919;3989;3996;4165;13990;13991,True;True;True;True;True;True;True;True,242;2272;2273;3650;4930;4931;4940;4941;5150;17336;17337;17338,538;539;5352;5353;5354;5355;5356;5357;8436;8437;11200;11201;11202;11203;11204;11224;11225;11226;11227;11228;11229;11230;11231;11232;11233;11704;39386;39387;39388;39389;39390;39391;39392,907;908;909;910;911;912;913;9003;9004;9005;9006;9007;9008;9009;9010;9011;14058;14059;14060;18467;18468;18469;18470;18471;18472;18473;18474;18475;18476;18477;18478;18479;18480;18481;18482;18506;18507;18508;18509;18510;18511;18512;18513;18514;18515;18516;18517;18518;19348;64349;64350;64351;64352;64353;64354;64355;64356;64357;64358;64359;64360;64361;64362;64363,911;9007;14058;18482;18512;19348;64351;64355,,,,,-1;-1;-1,protein_2307,quanti,quanti,quanti,quanti
PBK,-2.7420665148001,0.0371007268919743,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,9;6;3,9;6;3,9;6;3,Lymphokine-activated killer T-cell-originated protein kinase,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,3,9,9,9,6,4,1,3,6,4,1,3,6,4,1,3,31.1,31.1,31.1,36.085,322,322;151;63,0.0,20.334,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.6141,1.7137,22.735,15,8,Leave out requantified,0.5839,0.63025,0.23289,0.14612,1.8555,1.7137,0.2537,0.15283,24.223,28.158,,38.252,6,5,1,3,2,2,1,3,Leave out requantified,Leave out requantified,Median,Median,18.9,19.6,2.8,9.9,901760000,528380000,373380000,542970000,291600000,251370000,234010000,136470000,97542000,24304000,18945000,5359100,100470000,81357000,19115000,,,,2310,4833;6462;8081;8082;9873;9874;12646;12699;14898,True;True;True;True;True;True;True;True;True,6069;8199;10231;10232;12356;12357;15715;15716;15784;18439,13742;18596;18597;23260;23261;23262;28086;28087;35583;35584;35753;35754;35755;35756;42023,22656;30592;30593;38046;38047;38048;38049;38050;45692;45693;57817;57818;58114;58115;58116;58117;68753;68754;68755,22656;30592;38046;38049;45692;45693;57818;58115;68754,,,,,-1;-1;-1,protein_2311,quanti,quanti,quanti,quanti
CNDP2,0.239452234348679,0.327750375598409,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QL02;J3KSS4;J3QRA8;A0A087WVS2;J3KRD5;J3QRP4;J3QRH4,Q96KP4,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,Cytosolic non-specific dipeptidase,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,16,21,21,21,11,11,11,10,11,11,11,10,11,11,11,10,56.4,56.4,56.4,52.878,475,475;249;149;157;89;122;123;128;134;138;55;138;124;88;89;204,0.0,41.123,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.33091,0.99939,13.732,46,26,Leave out requantified,0.28943,0.3565,0.12206,0.1856,0.99703,0.96597,0.14615,0.19133,15.925,14.435,111.33,99.79,12,13,11,10,3,2,11,10,Leave out requantified,Leave out requantified,Median,Median,34.9,30.1,36.2,24.2,2860800000,2359000000,501730000,562860000,424620000,138240000,717400000,500820000,216570000,808010000,718330000,89676000,772520000,715280000,57242000,,,,2311,141;1346;2891;3380;4925;5091;9539;10102;10191;11116;11117;11450;13625;14248;15904;16062;16088;16089;16090;16327;16565,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,167;1702;3620;4223;6194;6396;11967;12633;12736;13847;13848;14257;16872;16873;17642;17643;19701;19883;19913;19914;19915;20196;20489,380;381;382;383;384;385;386;387;4011;8384;9638;9639;14052;14476;14477;27153;28692;28693;28694;28695;28915;28916;28917;28918;31429;31430;31431;32280;38279;38280;38281;38282;40096;40097;40098;40099;40100;44930;45351;45352;45353;45354;45410;45411;45412;45413;45414;46052;46053;46667;46668,641;642;643;644;645;646;647;648;649;650;651;652;653;654;655;656;657;658;659;660;661;6814;13977;15928;15929;15930;15931;23191;23824;23825;23826;44141;46660;46661;46662;46663;46664;46665;47003;47004;47005;47006;47007;47008;47009;51155;51156;51157;51158;51159;52514;62333;62334;62335;62336;62337;62338;65496;65497;65498;65499;65500;65501;65502;65503;65504;65505;65506;65507;65508;65509;65510;73622;74288;74289;74290;74291;74292;74293;74378;74379;74380;74381;74382;74383;75362;75363;75364;76355;76356,652;6814;13977;15928;23191;23825;44141;46663;47003;51156;51158;52514;62336;65506;73622;74293;74378;74381;74383;75363;76356,1799;1800,,37;402,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_2312,quanti,quanti,quanti,quanti
PRRC1,1.19475680922334,0.058872756021044,Q96M27,Q96M27,4,4,4,Protein PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,1,4,4,4,1,2,3,2,1,2,3,2,1,2,3,2,10.8,10.8,10.8,46.701,445,445,0.0044893,1.7302,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34045,0.57195,84.18,6,6,Median,0.40918,0.44795,0.25152,0.15879,1.0858,1.0494,0.2876,0.16584,,0.12742,11.515,,1,2,2,1,1,2,2,1,Median,Median,Median,Median,1.6,4.7,7.6,4.3,205390000,168480000,36912000,19019000,12953000,6065600,47259000,31833000,15426000,80469000,70747000,9721300,58643000,52943000,5699800,,,,2312,4989;12678;13507;16065,True;True;True;True,6279;15760;16729;19886,14226;35696;35697;35698;35699;37963;37964;45358,23461;58025;58026;58027;58028;58029;61783;61784;61785;74297,23461;58028;61783;74297,,,,,-1,protein_2313,quanti,quanti,quanti,quanti
DOCK7,-23.0608752437224,8.14654978592955e-08,Q96N67;A0A0U1RRC1;A0A0U1RQJ5;A0A1B0GWE0,Q96N67;A0A0U1RRC1;A0A0U1RQJ5;A0A1B0GWE0,2;1;1;1,2;1;1;1,2;1;1;1,Dedicator of cytokinesis protein 7,sp|Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4;tr|A0A0U1RRC1|A0A0U1RRC1_HUMAN Dedicator of cytokinesis protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=1;tr|A0A0U1RQJ5|A0A0U1RQJ5_HUMAN Dedic,4,2,2,2,2,1,0,0,2,1,0,0,2,1,0,0,1.9,1.9,1.9,242.56,2140,2140;248;255;1229,0.0,2.6993,By MS/MS,By MS/MS,,,0.31098,0.9261,45.403,4,0,Median,0.44883,0.31098,,,1.3671,0.9261,,,68.32,0.0,,,2,2,0,0,0,0,0,0,Median,Median,Median,Median,1.9,1.4,0.0,0.0,484540000,357630000,126910000,191490000,140890000,50599000,293060000,216750000,76309000,0,0,0,0,0,0,,,,2314,3818;12068,True;True,4726;15015,10773;10774;10775;33941,17770;17771;55171,17770;55171,,,,,-1;-1;-1;-1,protein_2315,imputed MEC,imputed MEC,quanti,quanti
IPO9,21.426275977917,6.16599883564323e-08,Q96P70,Q96P70,4,4,4,Importin-9,sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3,1,4,4,4,0,0,3,4,0,0,3,4,0,0,3,4,5.5,5.5,5.5,115.96,1041,1041,0.0,21.732,,,By MS/MS,By MS/MS,0.27143,0.29586,82.091,5,5,Median,,,0.40271,0.27143,,,0.45868,0.29586,,,99.001,77.213,0,0,2,3,0,0,2,3,Median,Median,Median,Median,0.0,0.0,4.4,5.5,175480000,152240000,23236000,0,0,0,0,0,0,84744000,72742000,12001000,90736000,79501000,11235000,,,,2317,6;5910;8324;16084,True;True;True;True,6;7489;10510;19909,17;18;16919;23908;23909;45400;45401,27;28;27770;27771;39104;39105;39106;39107;74365;74366;74367,27;27771;39105;74367,,,,,-1,protein_2318,quanti,quanti,imputed MEC,imputed MEC
RBM14,0.405162223874818,0.168219638822192,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,12;3;3;3;3,12;3;3;3;3,12;3;3;3;3,RNA-binding protein 14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,5,12,12,12,5,6,7,8,5,6,7,8,5,6,7,8,24.1,24.1,24.1,69.491,669,669;118;129;147;159,0.0,37.335,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.31625,1.0254,26.572,25,16,Leave out requantified,0.28711,0.36219,0.30243,0.17022,1.0423,1.062,0.33026,0.17477,1.9941,29.856,168.57,89.481,5,6,6,8,2,1,5,8,Leave out requantified,Leave out requantified,Median,Median,8.8,11.2,14.2,16.6,2418000000,1835800000,582240000,423220000,319220000,104010000,492410000,346830000,145580000,755590000,510810000,244780000,746800000,658920000,87875000,,,,2318,779;1293;1509;1511;1512;1692;5922;7589;9181;14064;14068;16632,True;True;True;True;True;True;True;True;True;True;True;True,947;1639;1900;1902;1903;2115;7503;9622;11536;17425;17429;20575,2230;3837;3838;3839;4482;4484;4485;4486;4487;4488;5000;16948;16949;16950;16951;21808;21809;26201;39564;39565;39566;39575;46882;46883;46884;46885,3704;6481;6482;6483;7604;7606;7607;7608;7609;7610;7611;7612;7613;7614;7615;8488;8489;27818;27819;27820;27821;27822;27823;35728;35729;42633;42634;64611;64612;64613;64632;76703;76704;76705;76706;76707;76708;76709,3704;6482;7604;7609;7615;8489;27820;35729;42633;64611;64632;76708,,,,,-1;-1;-1;-1;-1,protein_2319,quanti,quanti,quanti,quanti
