RBBP5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
GSTZ1,2.9163405667,0.00528561390693997,1,O43708;G3V3B9;A0A0A0MR33;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6,O43708;G3V3B9;A0A0A0MR33;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6,3;3;3;3;3;3;3,3;3;3;3;3;3;3,3;3;3;3;3;3;3,Maleylacetoacetate isomerase,GSTZ1,sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3;tr|G3V3B9|G3V3B9_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=1;tr|A0A0A0MR33|A0A0A0MR33_HUMAN Maleylacetoacetate isomerase OS=Homo ,3,3,19,216
HNRNPUL1,-0.8554236213,0.0756820378186204,0,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8,7;7;7;7;3,7;7;7;7;3,7;7;7;7;3,Heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,sp|Q9BUJ2|HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2;tr|M0R3F1|M0R3F1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1,7,7,10.5,856
SNX6,2.7829069213,0.000360989413489766,1,Q9UNH7;A0A0A0MRI2;G3V5X9;H0YJF8;G3V4Z5;G3V2U1;G3V5U2,Q9UNH7;A0A0A0MRI2,7;7;3;2;2;1;1,7;7;3;2;2;1;1,7;7;3;2;2;1;1,"Sorting nexin-6;Sorting nexin-6, N-terminally processed",SNX6,sp|Q9UNH7|SNX6_HUMAN Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1;tr|A0A0A0MRI2|A0A0A0MRI2_HUMAN Sorting nexin OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1,7,7,21.9,406
NOLC1,0.4728199406,0.276782867136192,0,Q14978;A0A0A0MRM9;S4R402;S4R341;S4R349,Q14978;A0A0A0MRM9,5;5;1;1;1,5;5;1;1;1,5;5;1;1;1,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,5,5,8.3,699
SMARCA1;SMARCA5,2.0672819719,0.0729108077802978,0,P28370;A0A0A0MRP6;B7ZLQ5;O60264,P28370;A0A0A0MRP6;B7ZLQ5;O60264,5;5;5;3,5;5;5;3,5;5;5;3,Probable global transcription activator SNF2L1;SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,SMARCA1;SMARCA5,sp|P28370|SMCA1_HUMAN Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=2;tr|A0A0A0MRP6|A0A0A0MRP6_HUMAN Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=1;tr|B7ZLQ5|B7ZLQ5_HU,5,5,7,1054
HADH,-0.1546401805,0.659358972918531,0,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78;A0A1W2PQC2;A0A1W2PRT2,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,"sp|Q16836|HCDH_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3;tr|A0A1W2PQV5|A0A1W2PQV5_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=1;tr|A0A1W2PNM1|A0",3,3,14,314
PLS3,3.9775561832,0.0177420514526441,1,P13797;A0A0A0MSQ0;H7C4N2,P13797;A0A0A0MSQ0,7;7;2,6;6;2,4;4;1,Plastin-3,PLS3,sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4;tr|A0A0A0MSQ0|A0A0A0MSQ0_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=1,7,4,15.7,630
PITPNB,-1.1933910266,0.0126221249539,1,P48739;A0A0A0MSW4;B3KYB6;B3KYB7;Q00169;I3L3W1;I3L2X8;I3L471;I3L4C0;I3L4U7;I3L459;I3L4H1;F5GWE5,P48739;A0A0A0MSW4;B3KYB6;B3KYB7,5;5;4;3;1;1;1;1;1;1;1;1;1,5;5;4;3;1;1;1;1;1;1;1;1;1,5;5;4;3;1;1;1;1;1;1;1;1;1,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB6|B3K,5,5,18.5,271
ILK,0.4789459346,0.164539314919796,0,Q13418;A0A0A0MTH3;E9PQ52;A0A087WW45;A0A087WWY6,Q13418;A0A0A0MTH3,3;3;1;1;1,3;3;1;1;1,3;3;1;1;1,Integrin-linked protein kinase,ILK,sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2;tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,3,3,7.3,452
ELOVL5,0.6362079944,0.0695468856434681,0,Q9NYP7;A0A0A0MTI6,Q9NYP7;A0A0A0MTI6,2;2,2;2,2;2,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,ELOVL5,sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1;tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,2,2,7.4,299
ADSL,0.6895778656,0.0369120894347234,0,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY5;A0A096LNY6;A0A1B0GTG9;A0A1B0GWF8;B4DEP1;A0A1W2PRX2;A0A096LP72;A0A096LNY4;V9GY96;A0A096LP92;A0A096LP76;A0A096LPA2,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY5;A0A096LNY6;A0A1B0GTG9;A0A1B0GWF8,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,Adenylosuccinate lyase,ADSL,sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2;tr|A0A1B0GWJ0|A0A1B0GWJ0_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1;tr|A0A1B0GTJ7|A0A1B0GTJ7_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9,5,5,17.6,484
TMED7;TMED7-TICAM2,1.2204443285,0.0120457757812118,1,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,2;2,2;2,2;2,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,2,2,10.3,224
SRSF7,0.6798239384,0.112288615588552,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,6;6;6,6;6;6,6;6;6,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,6,6,29,238
TPT1,-0.5368646394,0.151202102742779,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q56UQ5;Q9HAU6;H0YCX0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,9,9,35.5,172
SET;SETSIP,0.1216476101,0.647420878482541,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,11;11;8;8,11;11;8;8,11;11;8;8,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,11,11,33.1,290
RPSA,0.1620535614,0.525176966793023,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,23;23;23;13,23;23;23;13,23;23;23;13,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,23,23,68.8,295
CHD4,0.1214035046,0.651485574548928,0,Q14839;A0A2R8YFD8;A0A0C4DGG9;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8YD40;A0A2R8YDJ9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8Y425;A0A2R8Y5J0;A0A2R8YFK9;A0A2U3TZM0;A0A2R8YE38;A0A2R8Y5M9;A0A2R8Y8C1;A0A2R8YER1;A0A2R8Y445,Q14839;A0A2R8YFD8;A0A0C4DGG9;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8YD40;A0A2R8YDJ9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8Y425;A0A2R8Y5J0;A0A2R8YFK9;A0A2U3TZM0;A0A2R8YE38;A0A2R8Y5M9;A0A2R8Y8C1;A0A2R8YER1;A0A2R8Y445,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A2R8YFD8|A0A2R8YFD8_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A0C4DGG9|A0A0C4DGG9_HUMAN C,4,2,2.6,1912
DDOST,0.6805886172,0.0608947604107037,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1;U3KQ84,11;11;6,11;11;6,11;11;6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,11,11,24.8,456
DDX3X;DDX3Y,0.5914756848,0.279473810710077,0,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2U3TZJ9;A0A2R8YFS5;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;F6S8Q4;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;A0A2R8Y5G6;O15523;A0A2R8YDH3;A0A0J9YVQ7;A0A087WVZ1;D6RCM4;Q9NQI0;H0Y960;C9J081,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2U3TZJ9;A0A2R8YFS5;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;F6S8Q4;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;A0A2R8Y5G6;O15523;A0A2R8YDH3,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;13;11;6;4;2;2;1;1,14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;12;10;6;4;2;2;1;1,14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;12;10;6;4;2;2;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SFB3|A0A0D9SFB3_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y645|A0A2R8Y645_HUMAN ATP-dependent RNA he,15,14,23.3,662
SPTAN1,1.5320211005,0.045715051848361,1,Q13813;A0A0D9SF54;A0A0D9SGF6,Q13813;A0A0D9SF54;A0A0D9SGF6,17;17;17,17;17;17,17;17;17,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,"sp|Q13813|SPTN1_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3;tr|A0A0D9SF54|A0A0D9SF54_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1;tr|A0A0D9SGF6|A0A0D9SGF6_HUMAN Sp",17,17,9.7,2472
DNM2;DNM1,-1.4768966426,0.00574045774529629,1,P50570;Q05193;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;A0A1B0GUX5;A0A1B0GU67;Q9UQ16;E5RHK8,P50570;Q05193;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;A0A1B0GUX5;A0A1B0GU67,4;4;4;4;4;3;2;1;1,4;4;4;4;4;3;2;1;1,4;4;4;4;4;3;2;1;1,Dynamin-2;Dynamin-1,DNM2;DNM1,sp|P50570|DYN2_HUMAN Dynamin-2 OS=Homo sapiens OX=9606 GN=DNM2 PE=1 SV=2;sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A0D9SFB1|A0A0D9SFB1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0U1RQP1|A0A0U1RQP1_HU,4,4,5.1,870
HSPA1A;HSPA1B,0.5447290212,0.121872612127414,0,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,27;27;27;15,24;24;24;14,15;15;15;9,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HSPA1A;HSPA1B,sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1;tr|A0A0G2JIW1|A0A0G2JIW1_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1;sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Hom,27,15,39.6,641
PSMB9,2.9186190087,0.0151888133032625,1,P28065;A2ACR1;A0A0G2JJA7;A2ACR0;A0A0G2JJQ0;A0A0G2JJ13;A0A0G2JHI2,P28065;A2ACR1;A0A0G2JJA7,3;3;3;1;1;1;1,3;3;3;1;1;1;1,3;3;3;1;1;1;1,Proteasome subunit beta type-9;Proteasome subunit beta type,PSMB9,sp|P28065|PSB9_HUMAN Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2;tr|A2ACR1|A2ACR1_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=1;tr|A0A0G2JJA7|A0A0G2JJA7_HUMAN Proteasome subunit beta OS=Homo sapiens ,3,3,18.3,219
CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,1.2142846357,0.098716194020848,0,P67870;Q5SRQ6;Q5SRQ3;N0E472;A0A0G2JM12;N0E644;A0A0G2JM58,P67870;Q5SRQ6;Q5SRQ3;N0E472;A0A0G2JM12,4;4;4;4;4;1;1,4;4;4;4;4;1;1,4;4;4;4;4;1;1,Casein kinase II subunit beta,CSNK2B;CSNK2B-LY6G5B-1181;CSNK2B-LY6G5B--991,sp|P67870|CSK2B_HUMAN Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=1;tr|Q5SRQ6|Q5SRQ6_HUMAN Casein kinase II subunit beta OS=Homo sapiens OX=9606 GN=CSNK2B PE=1 SV=2;tr|Q5SRQ3|Q5SRQ3_HUMAN Casein kinase II subunit beta OS=Homo sa,4,4,22.8,215
PUF60,0.6079860226,0.208702638154272,0,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;E9PMU7;E9PN18;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PL19;H0YCP8,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;E9PMU7;E9PN18;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PL19,5;5;5;5;4;4;4;4;4;4;4;3;2,5;5;5;5;4;4;4;4;4;4;4;3;2,5;5;5;5;4;4;4;4;4;4;4;3;2,Poly(U)-binding-splicing factor PUF60,PUF60,tr|A0A0J9YVR6|A0A0J9YVR6_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=3;tr|E9PQ56|E9PQ56_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=8;tr|A0A0J9YYL3|A0A0,5,5,26.4,314
MATR3,0.7199018914,0.112829881979791,0,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991;B3KM87;H0Y8T4;D6R8Z5;Q68E03;D6RCM3;D6REK4;D6RIA2;D6RB45;D6RE02;A0A1B0GX04;D6RBS2;D6R9F3;D6RBI2;D6RAY2;D6RAM9;D6RBK5,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991;B3KM87,23;23;23;19;14;13;8;6;6;5;5;4;4;4;4;4;4;4;3;3;2,23;23;23;19;14;13;8;6;6;5;5;4;4;4;4;4;4;4;3;3;2,23;23;23;19;14;13;8;6;6;5;5;4;4;4;4;4;4;4;3;3;2,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,23,23,35.2,847
PROCR,0.9488789904,0.0215570754879949,0,Q9UNN8;A0A0U1RQQ4,Q9UNN8;A0A0U1RQQ4,2;2,2;2,2;2,Endothelial protein C receptor,PROCR,sp|Q9UNN8|EPCR_HUMAN Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1;tr|A0A0U1RQQ4|A0A0U1RQQ4_HUMAN Endothelial protein C receptor (Fragment) OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1,2,2,10.9,238
HLA-A,-0.8789262307,0.0178904038690563,0,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2;P10321;A0A1W2PRU9;A2AEA2,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2,13;13;13;13;13;13;13;11;5;5;5,13;13;13;13;13;13;13;11;5;5;5,4;4;4;4;4;4;4;4;0;0;0,,HLA-A,"tr|A0A140T955|A0A140T955_HUMAN HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1;tr|A0A140T933|A0A140T933_HUMAN HLA class I histocompatibility antigen, A alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-A",13,4,47.5,299
EPB41L3,0.7821630822,0.0949121507697881,0,A0A1B0GTF8;A8K968;Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;J3KT37;J3QS55,A0A1B0GTF8;A8K968;Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;J3KT37,4;4;3;3;3;2;1,3;3;2;2;2;1;1,3;3;2;2;2;1;1,"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed",EPB41L3,tr|A0A1B0GTF8|A0A1B0GTF8_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=1;tr|A8K968|A8K968_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=1;sp|Q9Y2J2|E41L3_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX,4,3,7.2,571
ALDH7A1,-0.0441899084,0.877091337427359,0,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GUA1;A0A1B0GW82;A0A1B0GV49;A0A1B0GTY9;A0A1B0GTJ4;A0A0J9YWF7;A0A1B0GUY0;H0YHM6;F8WDY6;A0A1B0GVU0;F8VVF2,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GUA1;A0A1B0GW82;A0A1B0GV49;A0A1B0GTY9;A0A1B0GTJ4,13;13;13;12;12;11;11;11;6;6;3;2;2;2,13;13;13;12;12;11;11;11;6;6;3;2;2;2,13;13;13;12;12;11;11;11;6;6;3;2;2;2,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5;tr|A0A1B0GTG2|A0A1B0GTG2_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=1;tr|A0A1B0GW77|A0A1B0GW7,13,13,37.5,539
CTSD,-0.4389126686,0.319024591604815,0,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0;F8W787;F8WD96;C9JH19;A0A1B0GV01,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0,9;9;9;9;9;7;7;6;6;5;4;4;4;1,9;9;9;9;9;7;7;6;6;5;4;4;4;1,9;9;9;9;9;7;7;6;6;5;4;4;4;1,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,CTSD,sp|P07339|CATD_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV23|A0A1B0GV23_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV,9,9,25.2,412
DPYSL2,0.0550754448,0.902753320543711,0,Q16555;A0A1C7CYX9;E5RFU4,Q16555;A0A1C7CYX9,20;20;3,20;20;3,17;17;2,Dihydropyrimidinase-related protein 2,DPYSL2,sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,20,17,53.7,572
MAPK15,0.5407958618,0.109325936470471,0,Q8TD08;A0A1C7CYZ1,Q8TD08;A0A1C7CYZ1,1;1,1;1,1;1,Mitogen-activated protein kinase 15,MAPK15,sp|Q8TD08|MK15_HUMAN Mitogen-activated protein kinase 15 OS=Homo sapiens OX=9606 GN=MAPK15 PE=1 SV=1;tr|A0A1C7CYZ1|A0A1C7CYZ1_HUMAN Mitogen-activated protein kinase 15 (Fragment) OS=Homo sapiens OX=9606 GN=MAPK15 PE=1 SV=1,1,1,1.5,544
SFXN3,0.4031622803,0.399949772449243,0,Q9BWM7;A0A1P0AYU5;S4R3N9,Q9BWM7;A0A1P0AYU5;S4R3N9,10;10;7,10;10;7,9;9;7,Sideroflexin-3,SFXN3,sp|Q9BWM7|SFXN3_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3;tr|A0A1P0AYU5|A0A1P0AYU5_HUMAN Sidoreflexin OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1;tr|S4R3N9|S4R3N9_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1,10,9,37.1,321
