Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF15-N1,Intensity DCAF15-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2,Cancer/testis antigen family 45 member A1;Cancer/testis antigen family 45 member A2;Cancer/testis antigen family 45 member A5;Cancer/testis antigen family 45 member A3;Cancer/testis antigen family 45 member A9;Cancer/testis antigen family 45 member A8;Cancer/testis antigen family 45 member A7;Cancer/testis antigen family 45 member A10;Cancer/testis antigen family 45 member A6,CT45A1;CT45A2;CT45A5;CT45A3;CT45A9;CT45A8;CT45A7;CT45A10;CT45A6,sp|Q5HYN5|CT451_HUMAN Cancer/testis antigen family 45 member A1 OS=Homo sapiens OX=9606 GN=CT45A1 PE=1 SV=1;sp|Q5DJT8|CT452_HUMAN Cancer/testis antigen family 45 member A2 OS=Homo sapiens OX=9606 GN=CT45A2 PE=2 SV=3;sp|P0DMU8|CT455_HUMAN Cancer/testis anti,2,2,11.6,4.03091735632192,4.10929759460997,23.8013412925756,24.5952547492903
Q9H467,Q9H467,2,2,2,CUE domain-containing protein 2,CUEDC2,sp|Q9H467|CUED2_HUMAN CUE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CUEDC2 PE=1 SV=1,2,2,7.0,4.03091735632192,4.10929759460997,23.6549086895753,22.1812262789066
Q9HCG8;B7WP74,Q9HCG8;B7WP74,2;1,2;1,2;1,Pre-mRNA-splicing factor CWC22 homolog,CWC22,sp|Q9HCG8|CWC22_HUMAN Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=3;tr|B7WP74|B7WP74_HUMAN Pre-mRNA-splicing factor CWC22 homolog (Fragment) OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=1,2,2,4.0,4.03091735632192,4.10929759460997,23.253020496276,22.6481644513183
Q96F07;E7EVJ5;E7EW33;H7C229;A0A087WVE1;A0A087WTQ3;A0A087WWZ1,Q96F07;E7EVJ5;E7EW33;H7C229,5;5;4;4;1;1;1,2;2;2;2;0;0;0,2;2;2;2;0;0;0,Cytoplasmic FMR1-interacting protein 2,CYFIP2,sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2;tr|E7EVJ5|E7EVJ5_HUMAN Cytoplasmic FMR1-interacting protein OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=1;tr|E7EW33|E7EW33_HUMAN Cytoplasmic FMR1-interac,5,2,4.5,4.03091735632192,4.10929759460997,21.6644889514324,23.2702782144449
P14868;C9JQM9;C9J7S3;C9JLC1,P14868;C9JQM9;C9J7S3;C9JLC1,2;1;1;1,2;1;1;1,2;1;1;1,"Aspartate--tRNA ligase, cytoplasmic",DARS,"sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2;tr|C9JQM9|C9JQM9_HUMAN Aspartate--tRNA ligase, cytoplasmic (Fragment) OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=1;tr|C9J7S3|C9J7S3_HUMAN Aspartate--tRNA liga",2,2,3.8,20.761899977198,21.147495617311,23.1371018414418,22.7853646598171
Q9NXZ2,Q9NXZ2,2,2,2,Probable ATP-dependent RNA helicase DDX43,DDX43,sp|Q9NXZ2|DDX43_HUMAN Probable ATP-dependent RNA helicase DDX43 OS=Homo sapiens OX=9606 GN=DDX43 PE=1 SV=2,2,2,3.5,4.03091735632192,4.10929759460997,24.4655395377893,22.85918062675
Q13268;H0YJG9;H0YJP4;C9JZP6,Q13268;H0YJG9;H0YJP4;C9JZP6,2;2;2;2,2;2;2;2,2;2;2;2,"Dehydrogenase/reductase SDR family member 2, mitochondrial",DHRS2,"sp|Q13268|DHRS2_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 SV=4;tr|H0YJG9|H0YJG9_HUMAN Dehydrogenase/reductase SDR family member 2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=DHRS2 PE=1 S",2,2,8.9,4.03091735632192,4.10929759460997,24.6269499976422,23.6058032171179
A0A3B3ISW2;Q15700;F8VYC1;E9PIW2;B7Z2T4;E9PN83;A0A3B3ITF1,A0A3B3ISW2;Q15700;F8VYC1;E9PIW2;B7Z2T4;E9PN83;A0A3B3ITF1,3;2;2;2;2;2;2,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Disks large homolog 2,DLG2,tr|A0A3B3ISW2|A0A3B3ISW2_HUMAN Disks large homolog 2 OS=Homo sapiens OX=9606 GN=DLG2 PE=1 SV=1;sp|Q15700|DLG2_HUMAN Disks large homolog 2 OS=Homo sapiens OX=9606 GN=DLG2 PE=1 SV=3;tr|F8VYC1|F8VYC1_HUMAN Disks large homolog 2 (Fragment) OS=Homo sapiens OX=9,3,2,6.6,4.03091735632192,4.10929759460997,25.317551728622,23.3390572890842
Q99543;F2Z3H0;F2Z3N9,Q99543;F2Z3H0;F2Z3N9,2;1;1,2;1;1,2;1;1,"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed",DNAJC2,sp|Q99543|DNJC2_HUMAN DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=4;tr|F2Z3H0|F2Z3H0_HUMAN DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=1;tr|F2Z3N9|F2Z3N9_HUMAN DnaJ homolog subfamily C member,2,2,3.7,21.0636008775913,22.1792227041233,22.0808929782196,21.2043084474416
Q8N4W6,Q8N4W6,2,2,2,DnaJ homolog subfamily C member 22,DNAJC22,sp|Q8N4W6|DJC22_HUMAN DnaJ homolog subfamily C member 22 OS=Homo sapiens OX=9606 GN=DNAJC22 PE=1 SV=1,2,2,8.2,4.03091735632192,4.10929759460997,25.0808685872898,24.4327443865904
Q05193;A0A1B0GU67;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;Q9UQ16;A0A1B0GUX5;E5RIK2;E5RHK8,Q05193;A0A1B0GU67;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;Q9UQ16;A0A1B0GUX5;E5RIK2;E5RHK8,2;2;2;2;2;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1,Dynamin-1;Dynamin-2;Dynamin-3,DNM1;DNM2;DNM3,sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A1B0GU67|A0A1B0GU67_HUMAN Dynamin-1 (Fragment) OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0D9SFB1|A0A0D9SFB1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A,2,2,2.4,4.03091735632192,4.10929759460997,22.7722332125255,23.748270663641
Q08554,Q08554,2,2,2,Desmocollin-1,DSC1,sp|Q08554|DSC1_HUMAN Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2,2,2,3.9,21.8781497257141,24.2609792405427,4.54149659875415,4.45675807233791
P51452;K7ES89,P51452;K7ES89,2;1,2;1,2;1,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ES89|K7ES89_HUMAN Dual specificity protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1,2,2,14.6,4.03091735632192,4.10929759460997,23.7209848377199,24.3778909763675
Q96F86;H3BPN4,Q96F86;H3BPN4,2;1,2;1,2;1,Enhancer of mRNA-decapping protein 3,EDC3,sp|Q96F86|EDC3_HUMAN Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1;tr|H3BPN4|H3BPN4_HUMAN Enhancer of mRNA-decapping protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1,2,2,4.3,4.03091735632192,4.10929759460997,23.9500247098922,24.2256010933299
O60869,O60869,2,2,2,Endothelial differentiation-related factor 1,EDF1,sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,2,2,18.2,4.03091735632192,4.10929759460997,25.6716866121573,25.631481052565
Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Egl nine homolog 1;Egl nine homolog 3,EGLN1;EGLN3,sp|Q9GZT9|EGLN1_HUMAN Egl nine homolog 1 OS=Homo sapiens OX=9606 GN=EGLN1 PE=1 SV=1;sp|Q9H6Z9|EGLN3_HUMAN Prolyl hydroxylase EGLN3 OS=Homo sapiens OX=9606 GN=EGLN3 PE=1 SV=1;tr|G3V3M1|G3V3M1_HUMAN Egl nine homolog 3 (Fragment) OS=Homo sapiens OX=9606 GN=EG,2,2,7.5,4.03091735632192,4.10929759460997,23.4909380113479,22.4899586680496
Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PRI2|E9PRI2_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PN86|E9PN86_HU,2,2,8.3,4.03091735632192,4.10929759460997,24.2185975266551,23.9590765261506
B1AKC9;P29323,B1AKC9;P29323,3;2,2;1,2;1,Receptor protein-tyrosine kinase;Ephrin type-B receptor 2,EPHB2,tr|B1AKC9|B1AKC9_HUMAN Ephrin type-B receptor 2 OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=1;sp|P29323|EPHB2_HUMAN Ephrin type-B receptor 2 OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=5,3,2,6.2,21.8599043195856,22.865065671836,24.9157166391806,24.7971905025005
O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,Epsin-2,EPN2,sp|O95208|EPN2_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=3;tr|F6PQP6|F6PQP6_HUMAN Epsin-2 (Fragment) OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=8;tr|E9PBC1|E9PBC1_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=1;tr|I3L2B2|I3L2B2_HUMAN Epsin,2,2,3.1,4.03091735632192,4.10929759460997,24.3741485802932,23.7462215261033
Q12929;A0A2R8YE63;A0A2R8Y4W2,Q12929;A0A2R8YE63;A0A2R8Y4W2,2;2;2,2;2;2,2;2;2,Epidermal growth factor receptor kinase substrate 8,EPS8,sp|Q12929|EPS8_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8YE63|A0A2R8YE63_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8Y4W2|A0,2,2,4.5,4.03091735632192,4.10929759460997,24.8186551160885,23.6346692689283
G3V279;P84090,G3V279;P84090,2;1,2;1,2;1,Enhancer of rudimentary homolog,ERH,tr|G3V279|G3V279_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1;sp|P84090|ERH_HUMAN Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1,2,2,57.7,4.03091735632192,4.10929759460997,25.1032958134005,25.3850532249545
Q14674,Q14674,2,2,2,Separin,ESPL1,sp|Q14674|ESPL1_HUMAN Separin OS=Homo sapiens OX=9606 GN=ESPL1 PE=1 SV=3,2,2,1.6,25.7813134925694,27.3243153017448,25.8608561938225,25.7759040023271
Q92817;K7EKI0;A8MZ36,Q92817;K7EKI0;A8MZ36,2;2;1,2;2;1,2;2;1,Envoplakin;Envoplakin-like protein,EVPL;EVPLL,sp|Q92817|EVPL_HUMAN Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=3;tr|K7EKI0|K7EKI0_HUMAN Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=1;sp|A8MZ36|EVPLL_HUMAN Envoplakin-like protein OS=Homo sapiens OX=9606 GN=EVPLL PE=2 SV=1,2,2,1.4,20.6390131466828,20.990993072489,29.2878224442474,29.2538798291949
C9JLW8;I3L2L5;I3L317;I3L4Q0,C9JLW8;I3L2L5;I3L317;I3L4Q0,2;2;2;2,2;2;2;2,2;2;2;2,Protein FAM195B,FAM195B,sp|C9JLW8|MCRI1_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L2L5|I3L2L5_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L317|I3L317_HUMAN Ma,2,2,20.6,4.03091735632192,4.10929759460997,23.1742472853396,22.9139197997066
Q9Y285;K7EK06;K7ER16,Q9Y285;K7EK06;K7ER16,2;2;2,2;2;2,2;2;2,Phenylalanine--tRNA ligase alpha subunit,FARSA,sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3;tr|K7EK06|K7EK06_HUMAN Phenylalanine--tRNA ligase alpha subunit (Fragment) OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=8;tr|K7ER16|K7ER16_HUMAN Phenylalan,2,2,2.6,4.03091735632192,4.10929759460997,22.5995060973031,23.4693616033648
Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,Four and a half LIM domains protein 1,FHL1,sp|Q13642|FHL1_HUMAN Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4;tr|A0A0D9SFI6|A0A0D9SFI6_HUMAN Four and a half LIM domains protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=1;tr|A0A0D9SFB0|A0A0D9SFB0_HUMAN Fo,2,2,5.9,4.03091735632192,4.10929759460997,24.5689469641965,24.8047911850015
Q60FE5;A0A087WWY3,Q60FE5;A0A087WWY3,147;121,2;2,2;2,,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,147,2,70.5,24.7599970546452,27.7729756665188,30.4711151495626,30.9903720871198
Q06787;Q8IXW7;A0A087WXI3;R9WNI0;A8MQB8;G3V0J0;A0A087WWR6;A0A087WY29;A0A087X1M7;A0A087WWU4,Q06787;Q8IXW7;A0A087WXI3;R9WNI0;A8MQB8;G3V0J0;A0A087WWR6;A0A087WY29,3;3;3;3;3;3;2;2;1;1,2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;1;1;1;1,Fragile X mental retardation protein 1,FMR1,sp|Q06787|FMR1_HUMAN Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|Q8IXW7|Q8IXW7_HUMAN FMR1 protein OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|A0A087WXI3|A0A087WXI3_HUMAN Synaptic functional regulator FMR1 OS=Homo sapien,3,2,6.6,4.03091735632192,4.10929759460997,23.6332285132463,22.2837903616895
Q9Y2H6;H7C507;A0A087X1M6;G5E9X3,Q9Y2H6;H7C507;A0A087X1M6;G5E9X3,2;1;1;1,2;1;1;1,2;1;1;1,Fibronectin type-III domain-containing protein 3A,FNDC3A,sp|Q9Y2H6|FND3A_HUMAN Fibronectin type-III domain-containing protein 3A OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=4;tr|H7C507|H7C507_HUMAN Fibronectin type-III domain-containing protein 3A (Fragment) OS=Homo sapiens OX=9606 GN=FNDC3A PE=1 SV=1;tr|A0A087X1M,2,2,3.0,4.03091735632192,4.10929759460997,25.1949410671896,24.2073950971306
P15407,P15407,2,2,2,Fos-related antigen 1,FOSL1,sp|P15407|FOSL1_HUMAN Fos-related antigen 1 OS=Homo sapiens OX=9606 GN=FOSL1 PE=1 SV=1,2,2,11.4,4.03091735632192,4.10929759460997,24.9711456723848,23.1471229241958
P51116,P51116,4,3,2,Fragile X mental retardation syndrome-related protein 2,FXR2,sp|P51116|FXR2_HUMAN Fragile X mental retardation syndrome-related protein 2 OS=Homo sapiens OX=9606 GN=FXR2 PE=1 SV=2,4,2,8.6,4.03091735632192,4.10929759460997,24.9732058203012,23.1876583456248
Q86YP4;C9JVY3;V9GY85;H7C3H1;C9JMI3;C9JGN4;C9JHD7;C9JJK9,Q86YP4,3;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,Transcriptional repressor p66-alpha,GATAD2A,sp|Q86YP4|P66A_HUMAN Transcriptional repressor p66-alpha OS=Homo sapiens OX=9606 GN=GATAD2A PE=1 SV=1,3,2,6.6,4.03091735632192,4.10929759460997,23.8846475219367,23.0621864919031
Q9Y2X7;J3QLH1;J3QRU8;A0A0C4DGN6,Q9Y2X7;J3QLH1;J3QRU8;A0A0C4DGN6,2;2;2;2,2;2;2;2,2;2;2;2,ARF GTPase-activating protein GIT1,GIT1,sp|Q9Y2X7|GIT1_HUMAN ARF GTPase-activating protein GIT1 OS=Homo sapiens OX=9606 GN=GIT1 PE=1 SV=2;tr|J3QLH1|J3QLH1_HUMAN ARF GTPase-activating protein GIT1 (Fragment) OS=Homo sapiens OX=9606 GN=GIT1 PE=1 SV=8;tr|J3QRU8|J3QRU8_HUMAN ARF GTPase-activating pr,2,2,4.6,4.03091735632192,4.10929759460997,24.4673727075945,22.8367076321382
Q92990;M0QX84;M0QXG8,Q92990;M0QX84;M0QXG8,2;1;1,2;1;1,2;1;1,Glomulin,GLMN,sp|Q92990|GLMN_HUMAN Glomulin OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=2;tr|M0QX84|M0QX84_HUMAN Glomulin (Fragment) OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=1;tr|M0QXG8|M0QXG8_HUMAN Glomulin (Fragment) OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=2,2,2,3.5,21.7376038525604,23.1087532001786,24.1801793028267,23.7201498843343
P35754,P35754,2,2,2,Glutaredoxin-1,GLRX,sp|P35754|GLRX1_HUMAN Glutaredoxin-1 OS=Homo sapiens OX=9606 GN=GLRX PE=1 SV=2,2,2,11.3,22.1254664444783,23.3717234780045,4.54149659875415,4.45675807233791
P63244;H0YAF8;D6RHH4;D6RAC2;J3KPE3;D6RF23;H0Y8W2;D6REE5;H0Y9P0;D6RHJ5;H0Y8R5;H0YAM7,P63244;H0YAF8;D6RHH4;D6RAC2;J3KPE3;D6RF23;H0Y8W2;D6REE5,4;3;3;3;3;2;2;2;1;1;1;1,4;3;3;3;3;2;2;2;1;1;1;1,2;2;1;2;2;2;1;1;1;1;1;1,"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",GNB2L1,sp|P63244|RACK1_HUMAN Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3;tr|H0YAF8|H0YAF8_HUMAN Receptor of-activated protein C kinase 1 (Fragment) OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=1;tr|D6RHH4|D6RHH4_HUMAN Receptor,4,2,15.5,23.882228835074,25.1226968933402,23.4528706249334,24.145895812288
P57764;E9PIB2;G3V1A6,P57764;E9PIB2;G3V1A6,2;2;2,2;2;2,2;2;2,Gasdermin-D,GSDMD,"sp|P57764|GSDMD_HUMAN Gasdermin-D OS=Homo sapiens OX=9606 GN=GSDMD PE=1 SV=1;tr|E9PIB2|E9PIB2_HUMAN Gasdermin-D (Fragment) OS=Homo sapiens OX=9606 GN=GSDMD PE=1 SV=1;tr|G3V1A6|G3V1A6_HUMAN Gasdermin domain containing 1, isoform CRA_d OS=Homo sapiens OX=960",2,2,6.2,4.03091735632192,4.10929759460997,24.1755422412435,24.6890719228955
Q8IYD1,Q8IYD1,7,2,2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,GSPT2,sp|Q8IYD1|ERF3B_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3B OS=Homo sapiens OX=9606 GN=GSPT2 PE=1 SV=2,7,2,12.3,4.03091735632192,4.10929759460997,25.1480234344689,24.9875016979316
P00390,P00390,2,2,2,"Glutathione reductase, mitochondrial",GSR,"sp|P00390|GSHR_HUMAN Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",2,2,5.7,20.9091782140096,22.4161449863249,4.54149659875415,4.45675807233791
Q8NEC7;D6RCC4;D6RCC9;D6R9W2,Q8NEC7;D6RCC4;D6RCC9;D6R9W2,2;1;1;1,2;1;1;1,2;1;1;1,Glutathione S-transferase C-terminal domain-containing protein,GSTCD,sp|Q8NEC7|GSTCD_HUMAN Glutathione S-transferase C-terminal domain-containing protein OS=Homo sapiens OX=9606 GN=GSTCD PE=1 SV=2;tr|D6RCC4|D6RCC4_HUMAN Glutathione S-transferase C-terminal domain-containing protein (Fragment) OS=Homo sapiens OX=9606 GN=GSTC,2,2,4.3,4.03091735632192,4.10929759460997,22.3283856721932,23.2843270943648
Q9UBP9;H0Y6R1,Q9UBP9;H0Y6R1,2;1,2;1,2;1,PTB domain-containing engulfment adapter protein 1,GULP1,sp|Q9UBP9|GULP1_HUMAN PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens OX=9606 GN=GULP1 PE=1 SV=1;tr|H0Y6R1|H0Y6R1_HUMAN PTB domain-containing engulfment adapter protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=GULP1 PE=1 SV=1,2,2,6.9,4.03091735632192,4.10929759460997,24.4560711067733,24.4277668879157
P07305,P07305,2,2,2,"Histone H1.0;Histone H1.0, N-terminally processed",H1F0,sp|P07305|H10_HUMAN Histone H1.0 OS=Homo sapiens OX=9606 GN=H1-0 PE=1 SV=3,2,2,10.8,21.7413665902245,22.6723018868682,23.6927474453229,24.6321747426747
B7Z3P7;B5MCF1;C9J835;C9IZS0;C9J1W4,B7Z3P7;B5MCF1,5;5;2;2;2,4;4;2;2;2,2;2;1;1;1,,HDAC9,tr|B7Z3P7|B7Z3P7_HUMAN Histone deacetylase 9 OS=Homo sapiens OX=9606 GN=HDAC9 PE=1 SV=1;tr|B5MCF1|B5MCF1_HUMAN Histone deacetylase 9 OS=Homo sapiens OX=9606 GN=HDAC9 PE=1 SV=2,5,2,10.0,4.03091735632192,4.10929759460997,24.3320381878664,24.2423449228805
Q16695;P68431;P84243;Q71DI3;K7EMV3;A0A590UJJ6;B4DEB1;K7EK07;K7ES00;Q6NXT2;K7EP01,Q16695;P68431;P84243;Q71DI3;K7EMV3;A0A590UJJ6;B4DEB1;K7EK07;K7ES00,3;2;2;2;2;2;2;2;2;1;1,3;2;2;2;2;2;2;2;2;1;1,2;1;1;1;1;1;1;1;1;0;0,Histone H3.1t;Histone H3.1;Histone H3.3;Histone H3.2;Histone H3,HIST3H3;HIST1H3A;H3F3A;HIST2H3A;H3F3B,sp|Q16695|H31T_HUMAN Histone H3.1t OS=Homo sapiens OX=9606 GN=H3-4 PE=1 SV=3;sp|P68431|H31_HUMAN Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2;sp|P84243|H33_HUMAN Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2;sp|Q71DI3|H32_HUMAN Histone,3,2,34.6,21.8021108404481,22.3492995889857,25.3318332353327,24.4187333120727
Q8TCT9;A0A075B6F6;A0A0S2Z6F0;A0A3B3IT72;A0A3B3IUB5;A0A0C4DGU3,Q8TCT9;A0A075B6F6;A0A0S2Z6F0;A0A3B3IT72;A0A3B3IUB5;A0A0C4DGU3,2;2;2;2;2;1,2;2;2;2;2;1,2;2;2;2;2;1,Minor histocompatibility antigen H13,HM13,sp|Q8TCT9|HM13_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1;tr|A0A075B6F6|A0A075B6F6_HUMAN Minor histocompatibility antigen H13 (Fragment) OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1;tr|A0A0S2Z6F0|A0A0S2Z6F0_HUMAN Hist,2,2,5.8,4.03091735632192,4.10929759460997,24.9481540297586,24.8912460033659
P17096,P17096,2,2,2,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,2,2,23.4,4.03091735632192,4.10929759460997,23.4583885890488,24.3339496754476
Q9H910;A6NGP5;H3BMV3;H3BMM8;B4E1P3;H3BS08,Q9H910;A6NGP5;H3BMV3,9;8;7;3;3;1,9;8;7;3;3;1,2;1;2;2;2;1,Hematological and neurological expressed 1-like protein,HN1L,sp|Q9H910|JUPI2_HUMAN Jupiter microtubule associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|A6NGP5|A6NGP5_HUMAN Jupiter microtubule-associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=2;tr|H3BMV3|H3BMV3_HUMAN Jupiter microtubule-as,9,2,65.3,21.9895865688938,23.1747196980412,29.9752794326713,29.6928372186151
