ID,Intensity_L_WSB1_N1,Intensity_L_WSB1_N2,Intensity_L_BirA_alone_N1,Intensity_L_BirA_alone_N2
protein_2503,31.1365780316082,31.3061438423532,31.1450479798168,31.5903918942596
protein_2505,25.025058468228,25.3509828679143,26.0734772764446,26.5511032213507
protein_2507,25.7065289498025,25.5789912029077,25.9581892672877,26.5875830470235
protein_2509,23.9477494123122,23.0169082535139,25.0874927432417,25.7240365828273
protein_2510,24.8558750391782,26.526657515718,26.2050004589341,26.3342553240109
protein_2511,24.2858227004369,25.605538695149,23.5249446490039,23.9515949012268
protein_2513,24.4921968340798,25.061285140593,23.4693898569529,26.5017089976961
protein_2514,24.9885232859639,25.6639000465585,24.8898781593158,25.3419009139325
protein_2515,27.7078861418507,27.9598341709354,27.8944084317733,28.0119551002929
protein_2516,26.1202079790743,25.9325109277039,24.3904647286633,24.6800508829245
protein_2517,27.0118414570738,26.6416450052812,26.8163688589745,27.2302448351832
protein_2518,23.6229561359855,23.668997874168,25.5206756322947,25.7775273337623
protein_2520,24.2945508667047,23.4877198045934,24.3560009134197,24.2892366872669
protein_2521,4.4365090982425,4.39377702312055,25.5335201943726,26.1067602898573
protein_2522,28.4724463672775,28.4787224061639,25.7450242995664,25.5040851783563
protein_2524,26.1626444764718,24.3823030786621,24.2070717713096,24.5002741397667
protein_2526,25.3703869956954,24.4937594066599,25.0705425708045,23.5445096602088
protein_2528,23.6740303205798,24.898673947582,4.54533914757274,4.53120146157514
protein_2529,25.2533650774625,25.5824535572559,25.8632916925335,25.8737223335493
protein_2531,4.4365090982425,4.39377702312055,28.8104572417294,23.821736961719
protein_2532,25.3399136583598,25.0502487750249,25.1000759487368,25.2642859276189
protein_2533,25.4578162268853,25.2487036589105,25.3323187885466,25.8659301213679
protein_2534,24.4535346302624,25.4500993192283,24.7154168013801,25.0494213084986
protein_2535,25.5990914087909,25.5393571811189,24.5653853016111,25.9477088874762
protein_2538,23.9342845199179,24.7991052078265,4.54533914757274,4.53120146157514
protein_2539,27.1716071315809,27.1440775503094,26.2443919536792,26.3827890568937
protein_2540,24.4560674238802,25.2090601107328,24.1534782681907,24.8953303062188
protein_2541,26.799532269776,25.712923128019,25.7938845750629,24.7624845223383
protein_2542,27.2213566934133,26.1739494136042,26.3759949901382,27.4793712514689
protein_2543,27.103590969428,26.6016811878409,26.2355823568713,26.155044353761
protein_2544,28.9765008161222,28.651179152675,29.3091815130655,29.3404196969788
protein_2546,4.4365090982425,4.39377702312055,24.4826105225833,24.0528944557159
protein_2547,26.1661045735917,25.5484833534385,25.7903215007537,26.9513024836979
protein_2550,23.4304823348106,23.1918162267142,4.54533914757274,4.53120146157514
protein_2552,25.5754945416755,26.2267765289117,24.5212236485921,23.4086293651139
protein_2554,25.6229081748465,26.6952644615225,26.838186711398,27.410552822042
protein_2555,27.1801070589699,26.7164290715205,25.7916150058143,25.6425077829842
protein_2557,24.1462031876072,25.8976513001072,4.54533914757274,4.53120146157514
protein_2559,27.0811620653771,27.0412431696344,24.2240540429828,26.2899726971717
protein_2563,25.768217061875,24.5975044128614,25.8324064649297,25.308002833157
protein_2566,23.411171814215,23.4013785037569,4.54533914757274,4.53120146157514
protein_2567,25.698927739458,26.0750738717528,4.54533914757274,4.53120146157514
protein_2568,25.0898025207276,24.1238082253369,4.54533914757274,4.53120146157514
protein_2570,25.2673934880317,25.0934247455661,24.1354190344111,23.6313669700962
protein_2572,26.900714908102,26.956317206687,25.5153532752846,24.8801047117128
protein_2576,26.0232426151992,25.915338942908,22.1675492294071,21.4491973358124
protein_2578,26.0934588854474,26.5537355025246,27.1208627259457,27.3674694502427
protein_2583,25.9345357309063,26.473001586726,26.116907768821,25.3327050039829
protein_2584,28.2474703327628,28.3851075533234,28.1767828527642,28.7412144429089
protein_2586,28.3881854554912,28.6843967558347,28.2669502566271,28.2284907984433
protein_2591,25.2488656700144,24.4196136543081,23.1890809547955,23.9294164633832
protein_2599,24.1320851429265,24.7790018402091,24.2467644093015,24.8028840574542
protein_2603,25.52326115679,26.3910498790721,26.1074219346556,26.7785166412361
protein_2605,25.4224309316297,23.9093586334806,25.3972781584582,25.642013726255
protein_2610,25.4531030732622,25.4935806292928,25.6546215732369,25.847621022594
protein_2612,26.8452663372504,27.0405440624472,26.8159394266559,27.3482145107448
protein_2613,28.7232629655623,28.1310014280198,26.7429475825806,26.4025246856918
protein_2614,26.0628495500581,26.4143075924669,24.4163495132182,25.135006923386
protein_2615,26.3691008527379,25.3136535805054,26.7179380791925,26.9835083024127
protein_2616,25.2156355628784,23.5185720841911,25.4965259868904,26.3365980398753
protein_2617,24.7549730410246,24.4730274946381,22.6201691421222,22.6223118118124
protein_2618,25.6152137830565,25.6969957224141,26.4457138557008,26.6634152327852
protein_2620,25.5265977595104,25.9206868104202,25.2441621540173,24.9924244152669
protein_2622,29.8842279221267,29.3203074439412,28.3413466624521,27.434905110792
protein_2623,27.0705629830989,26.0771376793028,23.6513440658549,24.4627936958754
protein_2624,26.5539599826334,27.7971819312531,27.8571606375635,27.6895967711251
protein_2625,26.3136491906998,26.0468760815815,25.8307069771129,26.5863681026346
protein_2626,25.324159328287,25.3725866189332,25.559528088914,26.1431065309435
protein_2627,24.3947488102912,24.445511882072,24.6866929164293,24.3240662082911
protein_2628,26.5941459629396,26.4463302527335,25.1718512902687,24.7527546251251
protein_2630,27.1589693443624,27.3507290932189,26.7401981096492,26.7987380188112
protein_2632,27.0241054303708,26.9033726568527,25.0200152403226,24.8836754646617
protein_2633,25.8724503443522,25.1036349917078,4.54533914757274,4.53120146157514
protein_2634,27.1274525022624,27.563197432958,27.8544868130226,27.9094256159281
protein_2635,26.4884111277712,26.0232915564737,26.3688692866004,25.8779524155354
protein_2637,24.2684822971686,24.1306565783422,25.5930372464033,26.4195362002896
protein_2640,25.357329544314,25.8049008696589,4.54533914757274,4.53120146157514
protein_2641,27.2651135298746,27.4893601629746,28.2964321175846,28.4261798270793
protein_2642,27.3069106572976,28.2173966100104,29.0261392261259,28.1210945484858
protein_2643,23.643196631455,22.8267469009027,22.7231616697694,22.5792220403444
protein_2644,25.2202079404199,23.0546526835556,24.8800518371648,23.7033483839033
protein_2645,27.896381409042,26.9002932639207,26.8596128535592,27.0562603826795
protein_2646,27.5648610652922,28.2039569434857,28.5048517889654,28.610701955096
protein_2648,26.5701565080712,26.6055859625313,24.1030075692112,25.2386346531045
protein_2651,25.844238190798,26.4505467358983,24.2755334638183,23.988957826989
protein_2653,24.9603877407336,24.3990350945436,4.54533914757274,4.53120146157514
protein_2654,25.242090137927,25.4327274509844,25.7816566396265,24.9362563182927
protein_2655,25.1831515620396,25.3940084678428,24.5328932173347,25.3630795034392
protein_2657,22.7704054095944,25.1756378383201,4.54533914757274,4.53120146157514
protein_2659,24.0166500488504,22.5879856679505,24.0792715858193,24.1247178554665
protein_2662,24.7344767385105,23.810878343087,24.2219810560022,24.2963706544184
protein_2663,24.1320514433658,23.6714384477962,23.5225211954234,23.7743149052575
protein_2664,25.7570067463914,25.2830669140286,25.964960454341,25.9506642760126
protein_2667,4.4365090982425,4.39377702312055,26.6592251883996,26.3463152438592
protein_2669,25.0670683983379,24.8699196148772,4.54533914757274,4.53120146157514
protein_2672,25.3910924996235,25.6786231652554,27.0180154144588,27.008892865042
protein_2673,23.5898706907982,24.0573507976849,23.865119298118,24.1768551877523
protein_2675,25.4758526548402,25.8642415686857,25.8989569617368,25.8837869084098
protein_2677,24.4382165182068,23.7609929596531,24.9862156178289,25.1173910353959
protein_2679,25.6429128505065,24.852379875995,24.7789800246827,25.8865702079591
protein_2680,24.0182189691441,23.442074940878,24.0181050182086,24.9752167789301
protein_2682,26.7497224669058,25.9499277546861,4.54533914757274,4.53120146157514
protein_2683,25.4170474774,23.8992139216712,4.54533914757274,4.53120146157514
protein_2684,27.7955750576985,27.4883992417511,27.5084174830076,26.5935061985512
protein_2687,27.804589114145,25.9378894930193,25.9500717641988,25.9021682589737
protein_2691,28.5948185623055,27.8558314082666,25.9218062789471,27.542852139782
protein_2693,25.6042021759201,25.9160061292104,25.6101385939459,23.8629088285265
protein_2695,26.238713875483,26.9386026208182,25.481831085318,25.7283250494345
protein_2697,28.1207175552405,28.2124392894839,28.5985605266235,27.5194625816658
protein_2698,24.4467767576405,24.3598930190352,25.6944510728227,25.4512216643164
protein_2699,26.1015702372676,27.0337099543689,26.5855592094395,25.6436928292888
protein_2700,24.8448140430793,24.8088680753973,24.2545938338913,25.0705765137561
protein_2706,26.2946562481846,25.4170842620003,24.9414359486317,24.8123998525744
protein_2709,24.7718336278139,26.1631349892813,25.7893418605767,24.32980388149
protein_2710,26.67055422451,27.3245492932289,25.958562820866,26.8737503881739
protein_2711,28.1085662285355,28.1488696170608,26.8580786214238,26.5018542202232
protein_2712,28.1455314398814,28.510276984957,28.9786614820734,29.3392773100102
protein_2714,25.6640430172705,24.9785512913827,23.2070298501706,23.0943181232203
protein_2716,27.5589508715354,27.2698999304466,27.787731006196,27.7943132740401
protein_2717,24.1713120046835,23.5784614996207,23.3490082427778,23.5246355580927
protein_2719,26.7553121910666,27.1044881674478,26.8634080637104,27.1264613507389
protein_2723,25.7805238736075,24.7492745800945,25.4966974760043,23.5436635047353
protein_2724,27.0826449735247,26.3935157908619,25.6966173941631,26.703537800964
protein_2725,26.9609570009176,27.0623187132038,26.0655224890046,26.2203505227082
protein_2726,24.1867413474821,26.3110906677946,25.2757333384433,25.1351005501652
protein_2729,27.9259359062743,27.628097386182,27.8705386399226,28.5522167536772
protein_2731,25.6397164625331,23.752906798546,25.7171839980989,25.7171734269313
protein_2732,25.1830865061784,22.3360130249765,22.9749841639029,22.8043213216408
protein_2733,25.13919496878,22.9278647330268,23.4747623144375,25.0122864525647
protein_2734,28.5706539033669,28.4640680596555,28.9707744140579,28.8547593886923
protein_2736,25.6440949030437,23.4956989934213,4.54533914757274,4.53120146157514
protein_2737,28.0436971209157,28.2126720448016,27.2667617306496,27.420669601689
protein_2738,27.3644468782482,26.8365788534183,23.008203061518,23.8106423970752
protein_2739,29.2728904674181,28.3813854456135,29.3628493207643,28.9199583983057
protein_2741,24.80453096856,25.0389873324189,24.9814443515259,25.0694991447006
protein_2742,29.4702321250902,29.6915674865711,29.2657243971768,29.4208136143706
protein_2743,27.3068733402675,27.6438906247242,26.4654086784763,26.7329874778101
protein_2745,25.2453339028705,25.8569734684525,26.0498015415181,26.807458885354
protein_2748,28.0926365780326,27.9721222929446,27.9324629138889,27.3767044777368
protein_2749,25.0994001749588,25.3401720851366,25.579783494035,25.5366991588117
protein_2751,26.7876546624316,27.6013849404752,26.8126371189688,26.2827012989677
protein_2753,27.9195559529152,27.9633886889529,27.6037443452276,27.8911093675743
protein_2754,30.6990130496598,30.9783642220008,30.4036023614522,30.66021460395
protein_2755,25.5227471476848,26.2373242372842,26.037182794873,26.2554200620716
protein_2757,26.1109192048818,26.0462493527015,24.1451881483653,24.3158297447182
protein_2758,27.3254861478541,27.4791416864399,23.9092034414079,25.0005665220496
protein_2759,29.1960920335507,29.6539243117512,29.2988312272557,29.1928422073591
protein_2760,24.4871470149147,25.8674973494511,23.9700026304623,23.3449721255628
protein_2761,28.8866019066209,29.0881740021183,29.3748817297557,29.2285730665721
protein_2762,28.8915870361176,29.9926664300178,29.3687170436652,28.9271067568966
protein_2763,29.1607048429883,28.8313085214244,28.4371614911568,28.0066558803683
protein_2764,27.4505718214446,27.4518618636474,27.8499634665656,27.451165262407
protein_2765,26.6023181667105,27.018524479915,24.7387307870133,26.4128328773599
protein_2766,25.2867766084977,25.2225912331957,25.5100536857377,25.5591329385545
protein_2767,23.6330404416535,21.931308353478,25.1934357600939,24.7903951631347
protein_2768,26.0645279757305,25.5571611707849,26.1484389702982,27.3316637227823
protein_2773,23.8790516054288,23.8762024556872,25.1548372244533,25.7795352186688
protein_2775,24.6873012363412,24.6517972690487,25.0372712160734,25.4945203946927
protein_2776,24.8038965008116,23.4574509150199,23.7866444150474,23.914548221763
protein_2778,23.9712219726093,24.2758377209751,25.1185802003707,24.9391548062164
protein_2779,26.2423867462435,26.2517724038086,23.3802768161008,24.6689710130057
protein_2781,27.2596870365878,26.9270176726501,26.09107482038,26.2294119336309
protein_2782,26.2854439906196,27.5815767324621,26.139268716597,26.2752656383045
protein_2785,26.3858026001249,26.1179879651348,25.7626726041801,24.5707742248153
protein_2786,26.6800934077839,26.822007074499,26.2432936914747,25.9009023748318
protein_2787,24.6695794148441,21.4431756531523,26.497640301932,25.2376321912905
protein_2789,27.6128914035079,24.1887275501875,4.54533914757274,4.53120146157514
protein_2792,26.2061109985241,26.7297178627194,24.5728870391807,24.3117766470202
protein_2793,24.7241407026532,24.9632872527357,22.8188776228879,23.2946617167769
protein_2796,28.9465139616392,29.1372478017588,28.9775099667878,29.3969768727631
protein_2797,29.3507924312679,29.1279400595326,29.7824437109153,30.0049118232887
protein_2798,24.6161537359226,24.3821375338964,4.54533914757274,4.53120146157514
protein_2799,26.5413908374763,25.8313742037702,4.54533914757274,4.53120146157514
protein_2800,29.8538995030117,29.5953430537563,29.7861972729988,29.5738987432423
protein_2802,30.9624147057,31.1887945942265,31.2740647855468,31.1361855922863
protein_2805,26.7731415869484,26.0433908041439,27.7192062533456,27.3998776452238
protein_2806,25.3052304346135,25.6574624288101,26.5438261694225,27.0811361077546
protein_2808,24.9419941254016,23.350164989579,4.54533914757274,4.53120146157514
protein_2809,26.2954839777913,25.878610161517,27.0073276808135,26.6669487886819
protein_2810,25.7603898975517,25.7528641196802,24.9492261689655,24.5560243206481
protein_2811,26.2985649747003,26.1277302515765,25.1358595183595,25.6317651563191
protein_2812,28.7353754100329,28.4832313350652,28.3421222889272,28.7470841333994
protein_2815,25.1898852166053,25.6565273835008,25.2946948880363,25.8331508853552
protein_2816,25.5026869248378,26.0450473608087,24.6184365532956,26.0107820115646
protein_2817,23.1999833972153,24.6104226731146,24.9549165410229,23.1185374188202
protein_2818,25.9935028426031,26.4971519741583,25.2338602574545,24.9743797667718
protein_2819,24.943204641599,25.360817419559,25.5720328318996,25.7260270221061
protein_2820,25.981769764627,26.4942190181881,25.4167120677319,25.6262471344131
protein_2821,26.8887476236606,27.8839202941865,27.2174099726218,27.7553303090342
protein_2822,23.8026902428319,23.328105698057,24.8249819892792,24.6326275163021
protein_2823,24.5405786092083,24.0374464403946,25.2571773577154,25.2660825060145
protein_2824,24.1891079896907,22.4416301842944,25.2136070297302,25.8883487058077
protein_2829,26.6000053746376,26.3503060361686,27.3646708685582,27.2999662100372
protein_2830,27.8778362644423,28.4443164909226,29.1265186598729,28.9356651709618
protein_2834,28.2612478006829,27.8043038171394,28.4020010189765,28.2742670643043
protein_2837,23.4176005519863,24.3392912061463,4.54533914757274,4.53120146157514
protein_2841,24.3961526199192,25.1030324460882,4.54533914757274,4.53120146157514
protein_2842,28.4205524558561,29.0225128883431,28.9374065671798,29.2563295481028
protein_2991,25.7030169494606,24.6144213413132,25.9931607448203,24.9836122954237
