Gene_names,DTL_vs_BirA_logFC,DTL_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_DTL_N1,Peptides_DTL_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_DTL_N1,Razor___unique_peptides_DTL_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_DTL_N1,Unique_peptides_DTL_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_DTL_N1,Identification_type_DTL_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_DTL_N1,Ratio_H_L_DTL_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_DTL_N1,Ratio_H_L_normalized_DTL_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____DTL_N1,Ratio_H_L_variability_____DTL_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_DTL_N1,Ratio_H_L_count_DTL_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_DTL_N1,Ratio_H_L_iso_count_DTL_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_DTL_N1,Ratio_H_L_type_DTL_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_DTL_N1____,Sequence_coverage_DTL_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_DTL_N1,Intensity_L_DTL_N1,Intensity_H_DTL_N1,Intensity_DTL_N2,Intensity_L_DTL_N2,Intensity_H_DTL_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_DTL_N1,metacell_Intensity_L_DTL_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
HNRNPR,1.30980238405897,0.0110328625412345,O43390;B4DT28;A0A286YEZ8,O43390;B4DT28,23;16;1,23;16;1,16;13;1,Heterogeneous nuclear ribonucleoprotein R,sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1;tr|B4DT28|B4DT28_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1,3,23,23,16,13,13,21,20,13,13,21,20,8,7,15,14,38.2,38.2,31.8,70.942,633,633;494;141,0.0,116.94,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.29232,0.89569,20.021,83,26,Leave out requantified,0.25621,0.35089,0.34745,0.25365,0.89028,0.90415,1.0026,0.84653,19.719,19.186,27.437,26.781,15,15,26,27,7,3,8,8,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,22.6,20.4,37.0,33.6,8028700000,6037100000,1991700000,887030000,667120000,219900000,809390000,585780000,223600000,3004700000,2191000000,813740000,3327600000,2593200000,734410000,,,,1036,710;832;1476;2777;4829;4830;5871;6085;8130;8681;8957;9383;9384;9874;11978;13495;13496;13761;14720;15322;15323;15461;15543,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,734;860;1543;2903;5027;5028;6139;6367;8515;9092;9380;9820;9821;10329;12513;14064;14065;14337;15321;15938;15939;16083;16165,1996;1997;1998;1999;2389;4488;4489;8299;8300;8301;8302;13784;13785;13786;13787;13788;13789;13790;13791;13792;16903;16904;16905;16906;17625;17626;17627;17628;23573;23574;25304;25305;26071;26072;26073;26074;27327;27328;27329;27330;27331;27332;28766;28767;28768;28769;34583;34584;34585;34586;34587;38658;38659;38660;38661;39357;39358;39359;39360;39361;39362;39363;39364;42192;42193;42194;42195;43890;43891;43892;43893;43894;43895;43896;43897;43898;43899;43900;43901;44334;44335;44574;44575,3796;3797;3798;3799;3800;3801;3802;3803;3804;3805;3806;3807;3808;3809;4542;8920;8921;16309;16310;16311;16312;16313;16314;16315;16316;16317;16318;16319;16320;16321;16322;16323;26463;26464;26465;26466;26467;26468;26469;26470;26471;26472;26473;26474;32306;32307;32308;32309;32310;32311;32312;32313;32314;32315;32316;32317;32318;32319;33833;33834;33835;33836;33837;33838;33839;33840;33841;33842;45087;45088;45089;45090;48211;48212;48213;48214;48215;49658;49659;49660;49661;49662;49663;49664;49665;49666;49667;49668;49669;49670;49671;52141;52142;52143;52144;52145;52146;52147;52148;52149;54740;54741;54742;54743;54744;54745;54746;54747;54748;54749;65278;65279;65280;65281;65282;65283;65284;65285;65286;65287;65288;65289;65290;72651;72652;72653;72654;72655;72656;72657;73898;73899;73900;73901;73902;73903;73904;73905;73906;73907;73908;73909;73910;73911;73912;73913;79142;79143;79144;79145;79146;79147;79148;79149;79150;79151;79152;79153;79154;79155;79156;82587;82588;82589;82590;82591;82592;82593;82594;82595;82596;82597;82598;82599;82600;82601;82602;82603;82604;82605;82606;82607;82608;82609;83639;83640;84109;84110;84111;84112;84113;84114,3807;4542;8921;16317;26466;26473;32308;33838;45087;48214;49661;52144;52149;54745;65283;72654;72657;73906;79147;82588;82597;83640;84111,,,,,-1;-1;-1,protein_1037,quanti,quanti,quanti,quanti
TXNL1,0.0556498846106699,0.9196654560956,O43396;K7ER96;K7EKG2;K7EPB7;K7EME7,O43396;K7ER96,3;2;1;1;1,3;2;1;1;1,3;2;1;1;1,Thioredoxin-like protein 1,sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3;tr|K7ER96|K7ER96_HUMAN Thioredoxin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=1,5,3,3,3,2,2,2,3,2,2,2,3,2,2,2,3,17.3,17.3,17.3,32.251,289,289;281;27;69;103,0.0,4.3034,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3911,1.0902,70.958,10,1,Leave out requantified,0.43363,0.52126,0.39874,0.3382,1.3735,1.3351,1.0195,1.0464,1.444,17.772,9.4822,64.766,2,3,2,3,0,0,1,0,Median,Plateau,Median,Leave out requantified,9.7,9.7,9.7,17.3,441450000,323200000,118250000,65418000,44108000,21310000,103020000,70624000,32400000,74088000,50344000,23744000,198920000,158120000,40799000,,,,1038,6574;7508;16654,True;True;True,6884;7866;17322,19012;19013;19014;19015;21822;21823;21824;21825;21826;47830,36447;36448;36449;36450;36451;36452;36453;41805;41806;41807;90500,36449;41806;90500,,,,,-1;-1;-1;-1;-1,protein_1039,quanti,quanti,quanti,quanti
TPD52L2,-1.12375433175024,0.0093614603119127,O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,4;3;2,4;3;2,4;3;2,Tumor protein D54,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,3,4,4,4,4,4,3,3,4,4,3,3,4,4,3,3,25.2,25.2,25.2,22.237,206,206;222;152,0.0,29.7,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.41096,1.1562,7.2485,14,8,Leave out requantified,0.41161,0.42381,0.40399,0.53721,1.3865,1.1785,1.1457,1.8455,49.13,45.088,70.43,61.86,4,4,3,3,2,2,2,2,Median,Median,Median,Median,25.2,25.2,20.4,20.4,926070000,520080000,405990000,214860000,130270000,84595000,271170000,175150000,96027000,188110000,94931000,93175000,251930000,119740000,132190000,,,,1039,9088;13720;14952;15807,True;True;True;True,9516;14296;15558;16437,26447;26448;26449;26450;39267;39268;42866;42867;42868;42869;45292;45293;45294;45295,50426;50427;50428;50429;50430;73768;80451;80452;80453;80454;80455;85495;85496;85497;85498;85499;85500;85501;85502;85503,50429;73768;80454;85498,,,,,-1;-1;-1,protein_1040,quanti,quanti,quanti,quanti
PPIH,-1.6939818981196,0.120678220867375,O43447;C9JQD4;H0YEL5;A6NM32,O43447;C9JQD4;H0YEL5,4;3;2;1,4;3;2;1,4;3;2;1,Peptidyl-prolyl cis-trans isomerase H;Peptidyl-prolyl cis-trans isomerase,sp|O43447|PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|C9JQD4|C9JQD4_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1;tr|H0YEL5|H0YEL5_HUMAN Peptidyl-prolyl cis-,4,4,4,4,3,4,1,3,3,4,1,3,3,4,1,3,41.2,41.2,41.2,19.208,177,177;144;96;57,0.0,4.7423,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3254,0.90267,16.273,11,4,Leave out requantified,0.29925,0.3888,0.40611,0.34345,0.9174,0.88598,0.84083,1.0464,16.658,2.904,,26.115,3,4,1,3,0,1,1,2,Leave out requantified,Leave out requantified,Median,Plateau,34.5,41.2,5.1,34.5,252840000,186440000,66399000,65575000,47709000,17866000,87465000,61012000,26453000,15340000,9665500,5674700,84462000,68057000,16405000,,,,1040,1958;6194;6771;11297,True;True;True;True,2044;6492;7091;11808,5909;5910;5911;17991;17992;17993;19578;19579;19580;19581;32662,11596;11597;11598;11599;11600;11601;11602;11603;11604;34622;34623;34624;37570;37571;37572;37573;37574;37575;37576;61713,11603;34622;37573;61713,,,,,-1;-1;-1;-1,protein_1041,quanti,quanti,quanti,quanti
EPB41L2,0.224966943165921,0.656299736039908,O43491;E9PK52;E9PHY5;E9PII3;A0A2R8Y5B3;Q6ZSX4;H0Y5B0;E9PPC9;Q6R5J7;E9PJP4;E9PQN0;E9PRG1;E9PIG0;E9PQD2;E9PMV8,O43491;E9PK52;E9PHY5;E9PII3;A0A2R8Y5B3,11;10;10;9;6;3;3;3;3;2;2;2;2;2;2,11;10;10;9;6;3;3;3;3;2;2;2;2;2;2,10;9;9;8;5;3;3;3;3;2;2;2;2;2;2,Band 4.1-like protein 2,sp|O43491|E41L2_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1;tr|E9PK52|E9PK52_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1;tr|E9PHY5|E9PHY5_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN,15,11,11,10,3,5,6,5,3,5,6,5,2,4,6,5,15.2,15.2,14.5,112.59,1005,1005;811;935;706;824;201;380;126;383;118;127;153;162;179;268,0.0,11.89,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.38128,1.026,18.248,19,9,Leave out requantified,0.26496,0.32255,0.44216,0.32879,0.91586,0.79887,1.1332,0.929,27.474,50.829,17.838,11.399,3,5,6,5,2,4,1,2,Plateau,Median,Leave out requantified,Leave out requantified,4.5,8.2,8.3,5.6,648470000,450910000,197550000,73157000,55462000,17694000,152360000,109320000,43048000,257490000,172640000,84852000,165450000,113490000,51959000,,,,1041,4224;5383;7644;12067;12268;12589;15009;15895;16327;17563;17788,True;True;True;True;True;True;True;True;True;True;True,4402;5625;8006;12603;12810;13140;15617;16526;16981;18284;18517,12114;12115;15547;15548;22207;34834;34835;35403;35404;35405;36264;43024;45515;45516;46910;50494;50495;51208;51209,23298;23299;29809;29810;42464;65756;65757;66871;66872;66873;66874;68429;68430;80808;85871;85872;88802;95660;97176,23298;29810;42464;65756;66871;68430;80808;85871;88802;95660;97176,,,,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1042,quanti,quanti,quanti,quanti
TIMM44,1.19859856811115,0.0879017667087296,O43615;M0QXU7;M0R301;M0R124,O43615;M0QXU7,5;4;1;1,5;4;1;1,5;4;1;1,Mitochondrial import inner membrane translocase subunit TIM44,sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2;tr|M0QXU7|M0QXU7_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 (Fragment) OS=Homo sapiens OX=9606 GN=TIMM4,4,5,5,5,1,2,5,4,1,2,5,4,1,2,5,4,12.2,12.2,12.2,51.355,452,452;273;126;139,0.0,11.392,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.35567,0.9322,8.391,12,7,Leave out requantified,0.39889,0.3599,0.35858,0.32607,1.1843,0.90773,0.92219,0.91129,,3.7621,55.835,19.181,1,2,5,4,1,0,4,2,Median,Median,Median,Median,2.7,5.3,12.2,12.2,411900000,290730000,121170000,26916000,19328000,7587800,65062000,49063000,15999000,192030000,134430000,57600000,127890000,87909000,39985000,,,,1042,6945;11313;13281;16463;16464,True;True;True;True;True,7279;11824;13847;17120;17121,20188;20189;32699;32700;32701;38078;38079;38080;38081;47239;47240;47241,38802;38803;61777;61778;61779;71594;71595;71596;89393;89394;89395,38802;61778;71596;89393;89395,,,,,-1;-1;-1;-1,protein_1043,quanti,quanti,quanti,quanti
PLRG1,2.08999701707929,0.0023840691943834,O43660;B7Z982;H0YA24;D6RA26,O43660;B7Z982,4;2;1;1,4;2;1;1,4;2;1;1,Pleiotropic regulator 1,sp|O43660|PLRG1_HUMAN Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1;tr|B7Z982|B7Z982_HUMAN Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1,4,4,4,4,1,1,4,3,1,1,4,3,1,1,4,3,11.5,11.5,11.5,57.193,514,514;131;156;212,0.0,28.454,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.57688,1.6986,14.51,10,0,Leave out requantified,0.50169,0.64082,0.6226,0.53474,1.5624,1.6498,1.7189,1.6133,,,16.391,15.769,1,1,4,4,0,0,0,0,Median,Median,Leave out requantified,Leave out requantified,2.9,2.9,11.5,10.3,488370000,289110000,199260000,30031000,18895000,11136000,33928000,19344000,14584000,233300000,133230000,100070000,191120000,117640000,73475000,,,,1043,1809;6215;16404;16664,True;True;True;True,1894;6514;17058;17333,5490;5491;5492;18059;18060;47069;47070;47071;47860;47861,10846;10847;10848;10849;10850;10851;10852;34777;34778;34779;34780;34781;34782;34783;89090;89091;89092;90585;90586;90587;90588,10846;34778;89092;90585,,,,,-1;-1;-1;-1,protein_1044,quanti,quanti,quanti,quanti
NDUFA2,-1.06543342924694,0.0527054147488148,O43678,O43678,4,4,4,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,sp|O43678|NDUA2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3,1,4,4,4,2,3,2,3,2,3,2,3,2,3,2,3,55.6,55.6,55.6,10.921,99,99,0.0,3.3114,By MS/MS,By MS/MS,By MS/MS,By MS/MS,1.0817,2.8773,29.509,10,1,Leave out requantified,0.72497,0.95138,1.4278,1.0776,2.1868,2.4408,3.5513,2.7529,12.819,19.698,31.927,63.088,2,3,3,2,1,0,0,0,Median,Leave out requantified,Plateau,Median,35.4,45.5,24.2,41.4,342760000,170850000,171900000,57823000,33468000,24355000,139440000,67346000,72097000,83990000,38020000,45971000,61501000,32021000,29481000,,,,1044,1127;1474;14463;18089,True;True;True;True,1174;1541;15059;18821,3325;3326;4483;4484;41449;41450;41451;41452;52000;52001;52002,6354;6355;8918;77869;77870;77871;98519,6355;8918;77871;98519,,,,,-1,protein_1045,quanti,quanti,quanti,quanti
ASNA1,-1.00528001943038,0.0322984564285379,O43681,O43681,4,4,4,ATPase ASNA1,sp|O43681|GET3_HUMAN ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2,1,4,4,4,3,4,3,3,3,4,3,3,3,4,3,3,19.3,19.3,19.3,38.792,348,348,0.0,13.384,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.45917,1.3176,16.99,13,0,Leave out requantified,0.41204,0.51516,0.52311,0.3011,1.4175,1.3826,1.3024,0.98275,15.052,15.061,20.362,24.398,3,4,3,3,0,0,0,0,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,12.1,19.3,12.1,12.1,587330000,402270000,185060000,133140000,82204000,50941000,214480000,147080000,67404000,94774000,66923000,27851000,144930000,106070000,38867000,,,,1045,5454;9707;15887;18418,True;True;True;True,5703;10161;16518;19156,15792;15793;15794;15795;28327;28328;28329;28330;45492;45493;45494;45495;52931,30295;30296;30297;30298;30299;30300;54001;54002;54003;54004;54005;54006;54007;54008;54009;54010;54011;54012;54013;54014;54015;85827;85828;85829;85830;85831;85832;85833;100184;100185,30296;54005;85830;100184,,,,,-1,protein_1046,quanti,quanti,quanti,quanti
ACTN4,1.45325581620927,0.00401120607696751,O43707;F5GXS2;H7C144;Q08043;K7EJH8;A0A087WSZ2;K7EP19;Q9H254;M0QZQ3;C9JY79,O43707;F5GXS2,54;27;16;11;9;7;6;1;1;1,54;27;16;11;9;7;6;1;1;1,33;19;12;0;5;0;2;1;1;1,Alpha-actinin-4,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2;tr|F5GXS2|F5GXS2_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,10,54,54,33,18,26,45,48,18,26,45,48,10,17,25,28,64.5,64.5,47.1,104.85,911,911;521;342;901;182;944;105;2564;2002;2564,0.0,259.01,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34518,1.061,24.367,159,32,Leave out requantified,0.27175,0.34741,0.39487,0.31059,1.0086,0.96646,1.1002,1.0621,16.333,27.28,32.521,44.11,19,26,58,56,1,3,14,14,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,25.8,37.9,60.3,60.8,19342000000,14039000000,5303100000,1617600000,1236800000,380800000,2023100000,1461000000,562170000,7602200000,5348800000,2253400000,8099100000,5992400000,2106700000,,,,1046,303;745;908;909;1074;1075;1725;1752;2362;2449;2555;2951;3177;3410;3612;3764;5147;5881;6177;6189;6236;6323;6433;6434;7151;7819;7855;8317;8318;8613;8614;8736;8799;9870;9871;10335;10379;10768;10968;10969;11323;12382;12638;12796;13763;14768;15068;15226;15227;15409;16659;16886;16907;16908,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,314;769;941;942;943;1119;1120;1805;1837;2470;2563;2675;3082;3315;3559;3770;3931;5374;6149;6475;6487;6537;6628;6743;6744;7498;8187;8226;8704;8705;9017;9018;9153;9220;10325;10326;10801;10848;11252;11458;11459;11834;12927;13190;13351;14339;15371;15677;15839;15840;16031;17328;17582;17603;17604,807;808;2081;2082;2614;2615;2616;2617;2618;2619;2620;2621;2622;2623;2624;2625;3155;3156;3157;3158;3159;3160;3161;5235;5236;5237;5238;5336;5337;5338;5339;5340;7101;7102;7103;7104;7327;7672;7673;7674;7675;8726;9307;9308;9953;9954;9955;9956;10445;10446;10447;10448;10859;10860;14811;14812;14813;14814;16938;16939;17952;17953;17954;17955;17980;17981;17982;17983;18131;18132;18361;18672;18673;18674;18675;18676;20796;20797;22664;22665;22666;22767;22768;24094;24095;24096;24097;24098;24099;24100;25055;25056;25057;25058;25059;25504;25505;25679;25680;28761;28762;28763;29982;29983;30093;30094;30095;30096;31211;31758;31759;31760;31761;31762;32724;32725;32726;32727;35732;35733;36405;36406;36407;36820;36821;39368;39369;39370;42334;42335;42336;43188;43189;43629;43630;43631;43632;43633;43634;43635;43636;43637;44192;44193;44194;44195;47847;47848;47849;47850;47851;47852;48614;48615;48616;48617;48618;48619;48620;48621;48680;48681;48682;48683,1578;3928;3929;3930;3931;5001;5002;5003;5004;5005;5006;5007;5008;5009;5010;5011;5012;5013;5014;5015;5016;5017;5018;5019;5020;5021;5022;5023;5024;5025;5026;5027;5028;6020;6021;6022;6023;6024;6025;6026;6027;6028;6029;6030;6031;6032;6033;6034;6035;6036;6037;10331;10332;10333;10334;10335;10336;10337;10544;10545;10546;13950;13951;13952;13953;13954;14370;15114;15115;15116;15117;15118;15119;15120;15121;15122;15123;17117;17118;18138;18139;18140;18141;18142;18143;19371;19372;19373;19374;19375;19376;19377;19378;19379;19380;19381;19382;19383;19384;19385;19386;19387;19388;19389;20236;20237;20238;20239;20240;20962;20963;20964;20965;28451;28452;28453;28454;28455;28456;28457;28458;28459;28460;28461;28462;32374;32375;32376;32377;34558;34559;34602;34603;34604;34605;34606;34607;34608;34609;34610;34911;34912;34913;35321;35867;35868;35869;35870;35871;35872;35873;35874;35875;35876;35877;39943;43406;43407;43408;43589;43590;43591;43592;43593;45924;45925;45926;45927;45928;45929;45930;45931;45932;45933;45934;45935;45936;45937;45938;45939;45940;45941;45942;47716;47717;47718;47719;47720;47721;47722;47723;47724;48623;48624;48943;48944;48945;48946;54728;54729;54730;54731;54732;54733;54734;54735;54736;54737;56793;57003;57004;57005;57006;57007;57008;57009;57010;57011;57012;57013;57014;59040;60107;60108;60109;60110;61818;61819;61820;61821;61822;61823;61824;61825;67487;67488;67489;68682;68683;68684;68685;68686;68687;68688;69403;69404;73917;73918;73919;73920;73921;73922;79460;79461;79462;79463;79464;79465;79466;81085;81086;81087;82052;82053;82054;82055;82056;82057;82058;82059;82060;82061;82062;82063;82064;82065;82066;82067;82068;82069;82070;83363;83364;83365;83366;83367;83368;83369;83370;83371;83372;83373;83374;83375;83376;83377;83378;83379;83380;83381;83382;83383;83384;83385;90540;90541;90542;90543;90544;90545;90546;90547;90548;90549;90550;90551;90552;90553;90554;90555;90556;90557;90558;90559;90560;90561;90562;90563;90564;90565;90566;90567;92086;92087;92088;92089;92090;92091;92092;92093;92094;92095;92096;92097;92098;92099;92100;92101;92102;92103;92104;92105;92106;92107;92210;92211;92212;92213;92214;92215;92216;92217;92218;92219;92220,1578;3931;5014;5026;6023;6037;10333;10544;13951;14370;15115;17118;18141;19388;20238;20962;28457;32376;34558;34607;34912;35321;35868;35874;39943;43406;43591;45926;45941;47716;47721;48624;48943;54729;54737;56793;57012;59040;60108;60110;61821;67489;68686;69404;73920;79463;81085;82061;82066;83372;90565;92096;92213;92215,,42,,258,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1047,quanti,quanti,quanti,quanti
SGTA,-1.6020888816872,0.0351390375664763,O43765;K7EMD6;K7ERW5,O43765;K7EMD6,7;4;1,7;4;1,7;4;1,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,sp|O43765|SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1;tr|K7EMD6|K7EMD6_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Fragment) OS=Homo sapiens O,3,7,7,7,4,4,2,5,4,4,2,5,4,4,2,5,28.1,28.1,28.1,34.063,313,313;162;68,0.0,10.245,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.40088,1.1704,17.742,15,6,Leave out requantified,0.42377,0.40088,0.50121,0.38926,1.492,1.1185,1.2613,1.1484,28.215,12.306,1.1859,2.8049,4,4,2,5,2,1,1,2,Median,Leave out requantified,Median,Leave out requantified,18.5,17.3,9.3,20.1,778610000,507280000,271320000,238810000,157320000,81485000,262820000,160560000,102260000,70356000,44858000,25499000,206620000,144540000,62081000,,,,1048,829;847;1117;8668;9100;11194;11195,True;True;True;True;True;True;True,857;875;1164;9079;9528;11699;11700,2382;2383;2384;2425;2426;3297;3298;3299;25273;26475;26476;26477;26478;32393;32394,4534;4535;4536;4607;4608;4609;4610;4611;4612;6298;6299;6300;6301;48170;50465;50466;50467;50468;50469;50470;61256;61257,4535;4611;6299;48170;50466;61256;61257,,,,,-1;-1;-1,protein_1049,quanti,quanti,quanti,quanti
NARS,-0.747805020320151,0.353303558357248,O43776;K7EJ19;K7EIU7;K7EPK2;K7EQ35,O43776,10;2;2;1;1,10;2;2;1;1,9;1;1;0;1,"Asparagine--tRNA ligase, cytoplasmic","sp|O43776|SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",5,10,10,9,8,4,3,6,8,4,3,6,7,4,3,6,20.6,20.6,18.2,62.942,548,548;136;162;163;167,0.0,15.565,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.34905,0.96707,16.476,21,6,Leave out requantified,0.31866,0.45517,0.44771,0.40039,0.9513,1.0955,1.3213,1.1377,14.943,10.052,36.819,25.066,8,4,3,6,2,1,1,2,Leave out requantified,Leave out requantified,Plateau,Leave out requantified,16.4,8.8,7.7,16.1,1118600000,793830000,324740000,391460000,304540000,86923000,173970000,113800000,60173000,159970000,109170000,50803000,393170000,266330000,126840000,,,,1049,1254;3164;3165;4227;6551;7537;8412;9886;18281;18299,True;True;True;True;True;True;True;True;True;True,1308;3302;3303;4405;6861;7895;8808;10341;19016;19034,3732;9284;9285;12120;12121;12122;18960;18961;18962;21904;24397;28792;28793;28794;28795;52538;52539;52540;52541;52586;52587,7152;18109;18110;23304;23305;23306;23307;23308;23309;36363;36364;36365;36366;36367;36368;36369;36370;36371;36372;36373;36374;36375;36376;41942;41943;46458;54776;54777;54778;54779;54780;54781;99468;99469;99470;99471;99472;99473;99474;99475;99476;99568;99569;99570;99571,7152;18109;18110;23309;36376;41943;46458;54777;99473;99571,,,,,-1;-1;-1;-1;-1,protein_1050,quanti,quanti,quanti,quanti
