WDR82_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SEPT8,-0.424991716,0.0139838058507661,0,Q92599;A0A087X142;A6NMH6;A6NFQ9;F8W8I8;C9JV02;A0A0A0MRP8;C9J4G8,Q92599;A0A087X142;A6NMH6;A6NFQ9;F8W8I8,7;7;7;7;7;2;1;1,5;5;5;5;5;1;1;1,5;5;5;5;5;1;1;1,Septin-8,SEPT8,sp|Q92599|SEPT8_HUMAN Septin-8 OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=4;tr|A0A087X142|A0A087X142_HUMAN Septin-8 OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=1;tr|A6NMH6|A6NMH6_HUMAN Septin-8 OS=Homo sapiens OX=9606 GN=SEPTIN8 PE=1 SV=1;tr|A6NFQ9|A6NFQ9_H,7,5,25.9,483
PSME2,-0.1419932158,0.247559629637846,0,Q9UL46;A0A087X1Z3;H0YM70;H0YKU2,Q9UL46;A0A087X1Z3;H0YM70,10;10;8;1,10;10;8;1,10;10;8;1,Proteasome activator complex subunit 2,PSME2,sp|Q9UL46|PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4;tr|A0A087X1Z3|A0A087X1Z3_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=1;tr|H0YM70|H0YM70_HUMAN Proteasome activ,10,10,56.1,239
BSG,-0.1870659089,0.322090910960444,0,P35613;A0A087X2B5;A0A087WUV8;I3L192;R4GMX5;R4GN83;A0A2R8YDZ0,P35613;A0A087X2B5;A0A087WUV8;I3L192;R4GMX5,7;7;6;5;4;3;1,7;7;6;5;4;3;1,7;7;6;5;4;3;1,Basigin,BSG,sp|P35613|BASI_HUMAN Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2;tr|A0A087X2B5|A0A087X2B5_HUMAN Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1;tr|A0A087WUV8|A0A087WUV8_HUMAN Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1;tr|I3L192|I3L19,7,7,22.3,385
SRSF3,-0.0368214007,0.805682171824662,0,P84103;A0A087X2D0,P84103;A0A087X2D0,5;5,5;5,5;5,Serine/arginine-rich splicing factor 3,SRSF3,sp|P84103|SRSF3_HUMAN Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1;tr|A0A087X2D0|A0A087X2D0_HUMAN Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1,5,5,38.4,164
MRPL45,0.0210033801,0.961816014338562,0,Q9BRJ2;A0A087X2D5;A0A0G2JMS5;A0A087WU62,Q9BRJ2;A0A087X2D5;A0A0G2JMS5;A0A087WU62,4;4;3;3,4;4;3;3,4;4;3;3,"39S ribosomal protein L45, mitochondrial",MRPL45,"sp|Q9BRJ2|RM45_HUMAN 39S ribosomal protein L45, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL45 PE=1 SV=2;tr|A0A087X2D5|A0A087X2D5_HUMAN 39S ribosomal protein L45, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL45 PE=1 SV=1;tr|A0A0G2JMS5|A0A0G2JMS5_HUMAN 39S",4,4,20.3,306
GPS1,-0.2106240773,0.395686754699564,0,Q13098;C9JFE4;A0A096LP07;A0A096LPJ3;A8K070;J3QS88;J3KTB0;J3QLT0;J3KSA5;J3KRJ4;J3QS84;J3QLE8;J3QL53;J3KRE8;J3QQX0,Q13098;C9JFE4;A0A096LP07;A0A096LPJ3;A8K070;J3QS88;J3KTB0;J3QLT0;J3KSA5;J3KRJ4;J3QS84;J3QLE8;J3QL53;J3KRE8,5;5;5;5;5;4;4;4;4;4;3;3;3;3;1,5;5;5;5;5;4;4;4;4;4;3;3;3;3;1,5;5;5;5;5;4;4;4;4;4;3;3;3;3;1,COP9 signalosome complex subunit 1,GPS1,sp|Q13098|CSN1_HUMAN COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=4;tr|C9JFE4|C9JFE4_HUMAN COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=2;tr|A0A096LP07|A0A096LP07_HUMAN COP9 signalosome complex su,5,5,14.1,491
PYCRL,-0.2379633215,0.0758847646651806,0,Q53H96;A0A0A0MQS1;B5MD87;F8WEI0,Q53H96;A0A0A0MQS1;B5MD87,3;3;2;1,3;3;2;1,3;3;2;1,Pyrroline-5-carboxylate reductase 3;Pyrroline-5-carboxylate reductase,PYCRL,sp|Q53H96|P5CR3_HUMAN Pyrroline-5-carboxylate reductase 3 OS=Homo sapiens OX=9606 GN=PYCR3 PE=1 SV=3;tr|A0A0A0MQS1|A0A0A0MQS1_HUMAN Pyrroline-5-carboxylate reductase OS=Homo sapiens OX=9606 GN=PYCR3 PE=1 SV=1;tr|B5MD87|B5MD87_HUMAN Pyrroline-5-carboxylate ,3,3,13.5,274
VDAC2,0.1774895636,0.162040205145916,0,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,14;14;10;10;6,14;14;10;10;6,14;14;10;10;6,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,14,14,54.8,294
HNRNPUL1,-0.884325294,0.0360092100090941,0,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0;M0QYM5;M0QYI8,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0,7;7;7;7;6;1;1,7;7;7;7;6;1;1,7;7;7;7;6;1;1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,sp|Q9BUJ2|HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2;tr|M0R3F1|M0R3F1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1,7,7,9.6,856
EPB41L3,0.4824522507,0.0897019808139356,0,Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;A8K968;A0A1B0GTF8;J3KT37;J3QS55;J3KS70;J3QRQ6;J3QR33;J3QKK4;J3KRD1;J3QKY2;J3QLU5;A0A0J9YY18;A0A2R8Y4N6;A0A1B0GWG0;A0A3B3IUD6;A0A0J9YW31,Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;A8K968;A0A1B0GTF8,10;10;9;8;6;4;3;2;2;2;2;2;2;2;1;1;1;1;1,10;10;9;8;6;4;3;2;2;2;2;2;2;2;1;1;1;1;1,8;8;7;6;4;2;3;2;2;2;2;2;2;2;1;0;0;0;1,"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed",EPB41L3,sp|Q9Y2J2|E41L3_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2;tr|A0A0A0MRA8|A0A0A0MRA8_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=1;tr|A0A0A0MSA4|A0A0A0MSA4_HUMAN Band 4.1-like protein 3 OS=Homo sa,10,8,12.9,1087
SNX6,-0.1130936806,0.443483123031488,0,Q9UNH7;A0A0A0MRI2;G3V5X9;H0YJF8;G3V4Z5;G3V2U1;G3V5U2,Q9UNH7;A0A0A0MRI2,7;7;3;2;2;1;1,7;7;3;2;2;1;1,7;7;3;2;2;1;1,"Sorting nexin-6;Sorting nexin-6, N-terminally processed",SNX6,sp|Q9UNH7|SNX6_HUMAN Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1;tr|A0A0A0MRI2|A0A0A0MRI2_HUMAN Sorting nexin OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1,7,7,24.9,406
PCMT1,0.0473470149,0.796421693785818,0,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6;H7C4X2;F8WDT3;F8WAV5;F8WAX2;C9J0F2,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6,6;6;6;6;5;1;1;1;1;1,6;6;6;6;5;1;1;1;1;1,6;6;6;6;5;1;1;1;1;1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Protein-L-isoaspartate O-methyltransferase,PCMT1,sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4;tr|A0A3F2YNX8|A0A3F2YNX8_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1;tr|A0A0A0MRJ6|A0A0A,6,6,51.5,227
NOLC1,-0.2331522097,0.359319856260032,0,Q14978;A0A0A0MRM9;S4R349;S4R402,Q14978;A0A0A0MRM9,7;7;2;1,7;7;2;1,6;6;1;0,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,7,6,13.9,699
ABI1,-0.4872689715,0.0209624391741467,0,Q8IZP0;B6VEX4;A0A0A0MRT6,Q8IZP0;B6VEX4;A0A0A0MRT6,3;3;3,3;3;3,2;2;2,Abl interactor 1,ABI1,sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4;tr|B6VEX4|B6VEX4_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1;tr|A0A0A0MRT6|A0A0A0MRT6_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1,3,2,8.7,508
HADH,-0.7514793104,0.0363350103707422,0,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78;A0A1W2PQC2;A0A1W2PRT2,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,"sp|Q16836|HCDH_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3;tr|A0A1W2PQV5|A0A1W2PQV5_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=1;tr|A0A1W2PNM1|A0",3,3,14,314
PLS3,-0.3956865457,0.0134812459086818,0,P13797;A0A0A0MSQ0;U3KQI3,P13797;A0A0A0MSQ0,9;9;3,8;8;2,5;5;2,Plastin-3,PLS3,sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4;tr|A0A0A0MSQ0|A0A0A0MSQ0_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=1,9,5,21,630
NUP214,-0.3646118475,0.0540383808965851,0,P35658;A0A0A0MSW3;A0A494C1F2;H0YF36;E9PKD2;B7ZAV2;H0Y837,P35658;A0A0A0MSW3;A0A494C1F2;H0YF36,3;3;3;2;1;1;1,3;3;3;2;1;1;1,3;3;3;2;1;1;1,Nuclear pore complex protein Nup214,NUP214,sp|P35658|NU214_HUMAN Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2;tr|A0A0A0MSW3|A0A0A0MSW3_HUMAN Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=1;tr|A0A494C1F2|A0A494C1F2_HUMAN Nuclear pore,3,3,3,2090
PITPNB,-0.1920253942,0.3328974708889,0,P48739;A0A0A0MSW4;B3KYB6;B3KYB7;I3L3W1;I3L2X8;I3L471;I3L4C0;I3L4U7;I3L459,P48739;A0A0A0MSW4;B3KYB6;B3KYB7,6;6;4;4;1;1;1;1;1;1,6;6;4;4;1;1;1;1;1;1,5;5;3;3;0;0;0;0;0;0,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB6|B3K,6,5,32.1,271
IVD,0.0764590587,0.517840095484785,0,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3;H7C4G6;H0YKV0;A0A087WVD3;H0YN10,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3,8;8;7;4;3;2;2;2,8;8;7;4;3;2;2;2,8;8;7;4;3;2;2;2,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,"sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0A0MT83|A0A0A0MT83_HUMAN Isovaleryl-CoA dehydrogenase isoform 1 OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0S2Z4K7|A0A0S2Z4K7_HUMAN Isovalery",8,8,22.3,426
ILK,-0.2751606977,0.187105293328358,0,Q13418;A0A0A0MTH3;A0A087WWY6;E9PQ52;A0A087WW45,Q13418;A0A0A0MTH3,5;5;2;1;1,5;5;2;1;1,5;5;2;1;1,Integrin-linked protein kinase,ILK,sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2;tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,5,5,12.8,452
ELOVL5,0.2443047513,0.132596840910785,0,Q9NYP7;A0A0A0MTI6,Q9NYP7;A0A0A0MTI6,1;1,1;1,1;1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,ELOVL5,sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1;tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,1,1,4.3,299
CUL2,-2.4464354165,5.99699590455117e-05,1,Q13617;Q5T2B5;A0A0A0MTN0;Q5T2B7,Q13617;Q5T2B5;A0A0A0MTN0,3;3;3;1,3;3;3;1,3;3;3;1,Cullin-2,CUL2,sp|Q13617|CUL2_HUMAN Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=2;tr|Q5T2B5|Q5T2B5_HUMAN Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1;tr|A0A0A0MTN0|A0A0A0MTN0_HUMAN Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1,3,3,4.4,745
TMED7;TMED7-TICAM2,-0.1490269709,0.210129240248337,0,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,2;2,2;2,2;2,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,2,2,10.3,224
NAA15,0.1049169271,0.428143176565975,0,Q9BXJ9;A0A0B4J1W3;Q6N069,Q9BXJ9;A0A0B4J1W3,5;5;1,5;5;1,5;5;1,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15,"sp|Q9BXJ9|NAA15_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;tr|A0A0B4J1W3|A0A0B4J1W3_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",5,5,6.8,866
SRSF7,0.082022233,0.663723817459241,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,6;6;6,6;6;6,6;6;6,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,6,6,26.9,238
TCEB2,-0.3531649865,0.094722096760335,0,Q15370;A0A0B4J296;B8ZZU8;I3L0M9,Q15370;A0A0B4J296;B8ZZU8;I3L0M9,4;4;2;2,4;4;2;2,4;4;2;2,Transcription elongation factor B polypeptide 2,TCEB2,sp|Q15370|ELOB_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|A0A0B4J296|A0A0B4J296_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|B8ZZU8|B8ZZU8_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|I3L0M9|I3L0M9_HUMAN El,4,4,22,118
TPT1,0.504495932,0.0832517225993639,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q56UQ5;Q9HAU6;H0YCX0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,9,9,35.5,172
PWP2,0.3687154359,0.135320962672493,0,Q15269;A0A0B4J2E5;C9J544,Q15269;A0A0B4J2E5,4;4;1,3;3;1,3;3;1,Periodic tryptophan protein 2 homolog,PWP2,sp|Q15269|PWP2_HUMAN Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2;tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC102724159 PE=1 SV=1,4,3,5.9,919
GSTZ1,0.5851158549,0.0679649791809362,0,O43708;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6;G3V3B9;A0A0A0MR33;H0YJN8,O43708;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6;G3V3B9;A0A0A0MR33,4;4;4;4;4;3;3;1,4;4;4;4;4;3;3;1,4;4;4;4;4;3;3;1,Maleylacetoacetate isomerase,GSTZ1,sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3;tr|G3V267|G3V267_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=1;tr|G3V5T0|G3V5T0_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens ,4,4,28.2,216
SET;SETSIP,-0.3246645418,0.0708884797204072,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,10;10;7;7,10;10;7;7,10;10;7;7,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,10,10,32.1,290
RPSA,0.4376105861,0.0143437978052767,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,24;24;24;14,24;24;24;14,24;24;24;14,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,24,24,68.8,295
HTRA2,-0.3285721589,0.0964651612375606,0,O43464;A0A0C4DG44,O43464;A0A0C4DG44,2;2,2;2,2;2,"Serine protease HTRA2, mitochondrial",HTRA2,"sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2;tr|A0A0C4DG44|A0A0C4DG44_HUMAN Serine protease HTRA2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=1",2,2,8.3,458
DDX46,-0.0092092039,0.928409737730359,0,Q7L014;A0A0C4DG89;D6RJA6,Q7L014;A0A0C4DG89,10;10;2,10;10;2,10;10;2,Probable ATP-dependent RNA helicase DDX46,DDX46,sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2;tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,10,10,12.4,1031
CHD4,-0.3935504988,0.0127157339713239,0,Q14839;A0A2R8Y425;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;A0A2R8Y4X2;F5GWX5;A0A2R8YFD8;A0A2R8YD40;A0A2R8YDJ9;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8YER1;A0A2R8Y445;A0A2R8Y8C1;A0A2R8Y5M9;A0A2R8YE38;Q8TDI0;K7EMY3;A0A2R8Y5Z7;A0A2R8Y685;A0A2R8Y8B3,Q14839;A0A2R8Y425;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;A0A2R8Y4X2;F5GWX5;A0A2R8YFD8;A0A2R8YD40;A0A2R8YDJ9;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8YER1;A0A2R8Y445;A0A2R8Y8C1,8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;4;4;4;3;3;2;2;1;1;1,8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;4;4;4;3;3;2;2;1;1;1,7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;3;3;3;2;2;1;1;1;1;1,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A2R8Y425|A0A2R8Y425_HUMAN Chromodomain-helicase-DNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A0C4DGG9|A0A0C4D,8,7,5.8,1912
CAPNS1,-0.13893734,0.187549379258483,0,P04632;A0A0C4DGQ5;K7ELJ7;A0A075B7C0;U3KQE2;K7EIV0;K7EKD8;K7EM73;U3KPR7;K7EMQ1;K7ES78,P04632;A0A0C4DGQ5;K7ELJ7;A0A075B7C0;U3KQE2;K7EIV0;K7EKD8;K7EM73,12;12;11;10;9;9;8;7;5;2;1,12;12;11;10;9;9;8;7;5;2;1,11;11;10;9;8;8;7;7;4;2;1,Calpain small subunit 1,CAPNS1,sp|P04632|CPNS1_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|K7ELJ7|K7ELJ7_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9,12,11,55.2,268
DDOST,-0.1689072558,0.158795169857891,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1,11;11;5,11;11;5,11;11;5,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,11,11,34,456
