Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity RBBP5-N1,Intensity RBBP5-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
O14646;O14647;A0A1B0GTU9;A0A0D9SEP7,O14646;O14647;A0A1B0GTU9,3;2;2;1,2;1;1;1,2;1;1;1,Chromodomain-helicase-DNA-binding protein 1;Chromodomain-helicase-DNA-binding protein 2,CHD1;CHD2,sp|O14646|CHD1_HUMAN Chromodomain-helicase-DNA-binding protein 1 OS=Homo sapiens OX=9606 GN=CHD1 PE=1 SV=2;sp|O14647|CHD2_HUMAN Chromodomain-helicase-DNA-binding protein 2 OS=Homo sapiens OX=9606 GN=CHD2 PE=1 SV=2;tr|A0A1B0GTU9|A0A1B0GTU9_HUMAN Chromodomai,3,2,1.9,23.8282279268744,23.5367072821961,4.42759069901186,4.36970281032512
Q12873;A0A5F9ZHX5,Q12873;A0A5F9ZHX5,16;10,4;1,2;1,Chromodomain-helicase-DNA-binding protein 3,CHD3,sp|Q12873|CHD3_HUMAN Chromodomain-helicase-DNA-binding protein 3 OS=Homo sapiens OX=9606 GN=CHD3 PE=1 SV=3;tr|A0A5F9ZHX5|A0A5F9ZHX5_HUMAN Chromodomain-helicase-DNA-binding protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=CHD3 PE=1 SV=1,16,2,9.0,23.1906451680189,24.58732109091,4.42759069901186,4.36970281032512
O14578;H7BYJ3,O14578;H7BYJ3,2;2,2;2,2;2,Citron Rho-interacting kinase,CIT,sp|O14578|CTRO_HUMAN Citron Rho-interacting kinase OS=Homo sapiens OX=9606 GN=CIT PE=1 SV=2;tr|H7BYJ3|H7BYJ3_HUMAN Citron Rho-interacting kinase (Fragment) OS=Homo sapiens OX=9606 GN=CIT PE=1 SV=1,2,2,1.1,4.17591035104535,4.22706700329514,24.0806653135036,24.1387333306175
E3W994;O75122;J3KR49;A0A0U1RQI6;C9J668;B3KR06;E7ENG2;D6RBU8;H7C4X8;H7C4I5;H7C5M8,E3W994;O75122;J3KR49;A0A0U1RQI6,11;10;9;9;3;3;3;2;1;1;1,7;6;5;5;3;3;3;2;1;0;0,2;2;1;0;1;0;0;0;0;0;0,CLIP-associating protein 2,CLASP2,tr|E3W994|E3W994_HUMAN CLIP-associating protein 2 OS=Homo sapiens OX=9606 GN=CLASP2 PE=1 SV=2;sp|O75122|CLAP2_HUMAN CLIP-associating protein 2 OS=Homo sapiens OX=9606 GN=CLASP2 PE=1 SV=3;tr|J3KR49|J3KR49_HUMAN CLIP-associating protein 2 OS=Homo sapiens OX=,11,2,10.8,22.3905804338006,23.3186553393401,26.6766714157823,27.5489993009861
P12107;C9JMN2;A0A2R8Y4M5;A0A2R8Y4I5;A0A2R8Y5N4;A0A2R8YDU3;H7C381,P12107;C9JMN2;A0A2R8Y4M5;A0A2R8Y4I5;A0A2R8Y5N4;A0A2R8YDU3;H7C381,2;2;2;2;2;2;1,2;2;2;2;2;2;1,2;2;2;2;2;2;1,Collagen alpha-1(XI) chain,COL11A1,sp|P12107|COBA1_HUMAN Collagen alpha-1(XI) chain OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=4;tr|C9JMN2|C9JMN2_HUMAN Collagen alpha-1(XI) chain (Fragment) OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=8;tr|A0A2R8Y4M5|A0A2R8Y4M5_HUMAN Collagen alpha-1(XI) chai,2,2,0.9,25.8872109132793,26.8670283171295,4.42759069901186,4.36970281032512
Q92905;E5RHF2;E5RHH5,Q92905;E5RHF2;E5RHH5,2;1;1,2;1;1,2;1;1,COP9 signalosome complex subunit 5,COPS5,sp|Q92905|CSN5_HUMAN COP9 signalosome complex subunit 5 OS=Homo sapiens OX=9606 GN=COPS5 PE=1 SV=4;tr|E5RHF2|E5RHF2_HUMAN COP9 signalosome complex subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=COPS5 PE=1 SV=1;tr|E5RHH5|E5RHH5_HUMAN COP9 signalosome compl,2,2,8.7,4.17591035104535,4.22706700329514,22.8459991493951,22.9199260566552
P61923;F8VXB1;F8VUC5;F8W156;F8VYZ4;F8VVA7;F8W651;F8VXR1,P61923;F8VXB1;F8VUC5;F8W156;F8VYZ4;F8VVA7;F8W651;F8VXR1,2;2;2;2;2;2;1;1,2;2;2;2;2;2;1;1,2;2;2;2;2;2;1;1,Coatomer subunit zeta-1,COPZ1,sp|P61923|COPZ1_HUMAN Coatomer subunit zeta-1 OS=Homo sapiens OX=9606 GN=COPZ1 PE=1 SV=1;tr|F8VXB1|F8VXB1_HUMAN Coatomer subunit zeta (Fragment) OS=Homo sapiens OX=9606 GN=COPZ1 PE=1 SV=1;tr|F8VUC5|F8VUC5_HUMAN Coatomer subunit zeta OS=Homo sapiens OX=9606,2,2,13.6,4.17591035104535,4.22706700329514,26.7564636835306,26.9619046476951
Q92793;I3L293;I3L0Q1;I3L466,Q92793,3;1;1;1,3;1;1;1,2;1;1;1,CREB-binding protein,CREBBP,sp|Q92793|CBP_HUMAN CREB-binding protein OS=Homo sapiens OX=9606 GN=CREBBP PE=1 SV=3,3,2,1.8,22.7592117149664,22.8630057989468,27.0051664655508,26.9453657813532
Q5TZA2;B1AKD8;A0A087WW81,Q5TZA2;B1AKD8;A0A087WW81,2;2;1,2;2;1,2;2;1,Rootletin,CROCC,sp|Q5TZA2|CROCC_HUMAN Rootletin OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=1;tr|B1AKD8|B1AKD8_HUMAN Rootletin (Fragment) OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=2;tr|A0A087WW81|A0A087WW81_HUMAN Rootletin (Fragment) OS=Homo sapiens OX=9606 GN=CROCC PE=1 SV=6,2,2,1.0,29.2463104050428,29.2736654666596,25.5081511709835,25.2228405876449
O43310,O43310,2,2,2,CBP80/20-dependent translation initiation factor,CTIF,sp|O43310|CTIF_HUMAN CBP80/20-dependent translation initiation factor OS=Homo sapiens OX=9606 GN=CTIF PE=1 SV=1,2,2,4.5,4.17591035104535,4.22706700329514,23.843164287876,25.0120556912612
P07858;R4GMQ5;E9PR54;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1,P07858;R4GMQ5;E9PR54;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3;tr|R4GMQ5|R4GMQ5_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1;tr|E9PR54|E9PR54_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1;tr|E9,2,2,8.3,4.17591035104535,4.22706700329514,25.1872958859938,24.6084001253472
O60494,O60494,2,2,2,Cubilin,CUBN,sp|O60494|CUBN_HUMAN Cubilin OS=Homo sapiens OX=9606 GN=CUBN PE=1 SV=5,2,2,1.4,23.9927453975123,25.3121248729526,22.9184527401514,23.6160706858316
Q9H467,Q9H467,2,2,2,CUE domain-containing protein 2,CUEDC2,sp|Q9H467|CUED2_HUMAN CUE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CUEDC2 PE=1 SV=1,2,2,7.0,4.17591035104535,4.22706700329514,23.6549086895753,22.1812262789066
P78310,P78310,2,2,2,Coxsackievirus and adenovirus receptor,CXADR,sp|P78310|CXAR_HUMAN Coxsackievirus and adenovirus receptor OS=Homo sapiens OX=9606 GN=CXADR PE=1 SV=1,2,2,7.9,4.17591035104535,4.22706700329514,24.5744433927687,24.040523166823
Q96F07;E7EVJ5;E7EW33;H7C229;A0A087WVE1;A0A087WTQ3;A0A087WWZ1,Q96F07;E7EVJ5;E7EW33;H7C229,4;4;3;3;1;1;1,2;2;2;2;0;0;0,2;2;2;2;0;0;0,Cytoplasmic FMR1-interacting protein 2,CYFIP2,sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2;tr|E7EVJ5|E7EVJ5_HUMAN Cytoplasmic FMR1-interacting protein OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=1;tr|E7EW33|E7EW33_HUMAN Cytoplasmic FMR1-interac,4,2,3.6,4.17591035104535,4.22706700329514,21.6644889514324,23.2702782144449
Q92771;A8MPP1;H0YFY8;F5GXJ8;F6WZM0;F5H235;B4DMS8,Q92771;A8MPP1,4;3;1;1;1;1;1,4;3;1;1;1;1;1,2;2;1;0;0;0;0,Putative ATP-dependent RNA helicase DDX12;Putative ATP-dependent RNA helicase DDX11-like protein 8,DDX12P;DDX11L8,sp|Q92771|DDX12_HUMAN Putative ATP-dependent RNA helicase DDX12 OS=Homo sapiens OX=9606 GN=DDX12P PE=5 SV=3;sp|A8MPP1|D11L8_HUMAN Putative ATP-dependent RNA helicase DDX11-like protein 8 OS=Homo sapiens OX=9606 GN=DDX11L8 PE=1 SV=1,4,2,5.2,24.032546217049,24.8156291646228,4.42759069901186,4.36970281032512
Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51,Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51,12;12;12;12,2;2;2;2,2;2;2;2,Probable ATP-dependent RNA helicase DDX17,DDX17,sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2;tr|A0A1X7SBZ2|A0A1X7SBZ2_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=1;tr|A0A5H1ZRQ2|A0A5H1ZRQ2_HUMAN Pr,12,2,15.1,22.7149828007799,22.6590534275553,24.1014382029479,22.6979729138005
P35659;D6R9L5;H0Y8X0;A0A494C198;H0Y993;B4DFG0;A0A494C028,P35659;D6R9L5;H0Y8X0;A0A494C198;H0Y993;B4DFG0;A0A494C028,2;2;2;2;2;1;1,2;2;2;2;2;1;1,2;2;2;2;2;1;1,Protein DEK,DEK,sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1;tr|D6R9L5|D6R9L5_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=2;tr|H0Y8X0|H0Y8X0_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=2;tr|A0A494C198|A0A494C198_HUMAN,2,2,8.3,29.3423802845715,29.1077417184317,23.7014896530057,22.8914870660134
Q9NSV4,Q9NSV4,2,2,2,Protein diaphanous homolog 3,DIAPH3,sp|Q9NSV4|DIAP3_HUMAN Protein diaphanous homolog 3 OS=Homo sapiens OX=9606 GN=DIAPH3 PE=1 SV=4,2,2,2.8,4.17591035104535,4.22706700329514,24.5768994151686,24.8405255472708
A0A3B3ISW2;Q15700;F8VYC1;E9PIW2;B7Z2T4;E9PN83;A0A3B3ITF1,A0A3B3ISW2;Q15700;F8VYC1;E9PIW2;B7Z2T4;E9PN83;A0A3B3ITF1,3;2;2;2;2;2;2,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Disks large homolog 2,DLG2,tr|A0A3B3ISW2|A0A3B3ISW2_HUMAN Disks large homolog 2 OS=Homo sapiens OX=9606 GN=DLG2 PE=1 SV=1;sp|Q15700|DLG2_HUMAN Disks large homolog 2 OS=Homo sapiens OX=9606 GN=DLG2 PE=1 SV=3;tr|F8VYC1|F8VYC1_HUMAN Disks large homolog 2 (Fragment) OS=Homo sapiens OX=9,3,2,6.6,4.17591035104535,4.22706700329514,25.317551728622,23.3390572890842
Q8N4W6,Q8N4W6,2,2,2,DnaJ homolog subfamily C member 22,DNAJC22,sp|Q8N4W6|DJC22_HUMAN DnaJ homolog subfamily C member 22 OS=Homo sapiens OX=9606 GN=DNAJC22 PE=1 SV=1,2,2,8.2,4.17591035104535,4.22706700329514,25.0808685872898,24.3373286614539
Q9C005,Q9C005,2,2,2,Protein dpy-30 homolog,DPY30,sp|Q9C005|DPY30_HUMAN Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1,2,2,38.4,23.904169328998,24.5143654028272,4.42759069901186,4.36970281032512
Q01658,Q01658,2,2,2,Protein Dr1,DR1,sp|Q01658|NC2B_HUMAN Protein Dr1 OS=Homo sapiens OX=9606 GN=DR1 PE=1 SV=1,2,2,15.3,23.6504824233144,24.5816437782452,23.200062849372,24.1301412989847
P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,Developmentally-regulated GTP-binding protein 2,DRG2,sp|P55039|DRG2_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|A8MZF9|A8MZF9_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|J3QL90|J3QL90_HUMAN Developme,2,2,5.8,4.17591035104535,4.22706700329514,23.0084183631855,23.8900400855633
P51452;K7ES89,P51452;K7ES89,2;1,2;1,2;1,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ES89|K7ES89_HUMAN Dual specificity protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1,2,2,14.6,4.17591035104535,4.22706700329514,23.7209848377199,24.3778909763675
Q5VYK3;J3KN16,Q5VYK3;J3KN16,2;2,2;2,2;2,Proteasome-associated protein ECM29 homolog,ECM29;KIAA0368,sp|Q5VYK3|ECM29_HUMAN Proteasome adapter and scaffold protein ECM29 OS=Homo sapiens OX=9606 GN=ECPAS PE=1 SV=2;tr|J3KN16|J3KN16_HUMAN Proteasome adapter and scaffold protein ECM29 OS=Homo sapiens OX=9606 GN=ECPAS PE=1 SV=1,2,2,1.4,4.17591035104535,4.22706700329514,25.719941070462,25.3990437004014
Q96F86;H3BPN4,Q96F86;H3BPN4,2;1,2;1,2;1,Enhancer of mRNA-decapping protein 3,EDC3,sp|Q96F86|EDC3_HUMAN Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1;tr|H3BPN4|H3BPN4_HUMAN Enhancer of mRNA-decapping protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1,2,2,4.3,4.17591035104535,4.22706700329514,23.9500247098922,24.2256010933299
O60869,O60869,2,2,2,Endothelial differentiation-related factor 1,EDF1,sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,2,2,18.2,23.54897504767,24.3753741080608,25.6716866121573,25.631481052565
Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Egl nine homolog 1;Egl nine homolog 3,EGLN1;EGLN3,sp|Q9GZT9|EGLN1_HUMAN Egl nine homolog 1 OS=Homo sapiens OX=9606 GN=EGLN1 PE=1 SV=1;sp|Q9H6Z9|EGLN3_HUMAN Prolyl hydroxylase EGLN3 OS=Homo sapiens OX=9606 GN=EGLN3 PE=1 SV=1;tr|G3V3M1|G3V3M1_HUMAN Egl nine homolog 3 (Fragment) OS=Homo sapiens OX=9606 GN=EG,2,2,7.5,4.17591035104535,4.22706700329514,23.4909380113479,22.4899586680496
Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PRI2|E9PRI2_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PN86|E9PN86_HU,2,2,8.3,4.17591035104535,4.22706700329514,24.2185975266551,23.9590765261506
Q9NYP7;A0A0A0MTI6,Q9NYP7;A0A0A0MTI6,2;2,2;2,2;2,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,ELOVL5,sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1;tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,2,2,8.7,4.17591035104535,4.22706700329514,23.3899505734802,23.6232143936251
Q92979;A0A087WVM7;V9GYP5;A0A087WWQ2,Q92979;A0A087WVM7;V9GYP5;A0A087WWQ2,2;2;2;2,2;2;2;2,2;2;2;2,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|A0A087WVM7|A0A087WVM7_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=1;tr|V9GY,2,2,9.0,23.4354847350587,24.4649450278382,4.42759069901186,4.36970281032512
O43768;A6NMQ3;Q5T5H1;P56211;H3BQ52;H3BTD3;A0A1W2PRU0;H3BMD8,O43768;A6NMQ3;Q5T5H1;P56211;H3BQ52;H3BTD3;A0A1W2PRU0;H3BMD8,2;2;2;1;1;1;1;1,2;2;2;1;1;1;1;1,2;2;2;1;1;1;1;1,Alpha-endosulfine;cAMP-regulated phosphoprotein 19,ENSA;ARPP19,sp|O43768|ENSA_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1;tr|A6NMQ3|A6NMQ3_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=2;tr|Q5T5H1|Q5T5H1_HUMAN Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1;sp|P56211,2,2,23.1,4.17591035104535,4.22706700329514,25.4761157769577,25.5577448428983
P58107;A0A075B730,P58107;A0A075B730,6;6,2;2,2;2,Epiplakin,EPPK1,sp|P58107|EPIPL_HUMAN Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3;tr|A0A075B730|A0A075B730_HUMAN Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=2,6,2,5.7,22.8576363484295,23.390475476175,23.2684232084496,22.4197493443523
Q12929;A0A2R8YE63;A0A2R8Y4W2,Q12929;A0A2R8YE63;A0A2R8Y4W2,2;2;2,2;2;2,2;2;2,Epidermal growth factor receptor kinase substrate 8,EPS8,sp|Q12929|EPS8_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8YE63|A0A2R8YE63_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8Y4W2|A0,2,2,4.5,4.17591035104535,4.22706700329514,24.8186551160885,23.6346692689283
O60447;A0A1B0GUF4,O60447;A0A1B0GUF4,2;1,2;1,2;1,Ecotropic viral integration site 5 protein homolog,EVI5,sp|O60447|EVI5_HUMAN Ecotropic viral integration site 5 protein homolog OS=Homo sapiens OX=9606 GN=EVI5 PE=1 SV=3;tr|A0A1B0GUF4|A0A1B0GUF4_HUMAN Ecotropic viral integration site 5 protein homolog (Fragment) OS=Homo sapiens OX=9606 GN=EVI5 PE=1 SV=1,2,2,4.6,23.1370790128916,25.1853687908006,4.42759069901186,4.36970281032512
Q92817;K7EKI0;A8MZ36,Q92817;K7EKI0;A8MZ36,2;2;1,2;2;1,2;2;1,Envoplakin;Envoplakin-like protein,EVPL;EVPLL,sp|Q92817|EVPL_HUMAN Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=3;tr|K7EKI0|K7EKI0_HUMAN Envoplakin OS=Homo sapiens OX=9606 GN=EVPL PE=1 SV=1;sp|A8MZ36|EVPLL_HUMAN Envoplakin-like protein OS=Homo sapiens OX=9606 GN=EVPLL PE=2 SV=1,2,2,1.4,23.1713756737214,24.0848875217246,29.2878224442474,29.2538798291949
Q6P995,Q6P995,2,2,2,Protein FAM171B,FAM171B,sp|Q6P995|F171B_HUMAN Protein FAM171B OS=Homo sapiens OX=9606 GN=FAM171B PE=2 SV=3,2,2,3.6,4.17591035104535,4.22706700329514,24.8962906394933,23.7827679079175
C9JLW8;I3L2L5;I3L317;I3L4Q0,C9JLW8;I3L2L5;I3L317;I3L4Q0,2;2;2;2,2;2;2;2,2;2;2;2,Protein FAM195B,FAM195B,sp|C9JLW8|MCRI1_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L2L5|I3L2L5_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L317|I3L317_HUMAN Ma,2,2,20.6,4.17591035104535,4.22706700329514,23.1742472853396,24.4215010516399
Q9Y421;K7EIY1;K7ENN5;K7ELZ8,Q9Y421;K7EIY1;K7ENN5;K7ELZ8,2;2;2;1,2;2;2;1,2;2;2;1,Protein FAM32A,FAM32A,sp|Q9Y421|FA32A_HUMAN Protein FAM32A OS=Homo sapiens OX=9606 GN=FAM32A PE=1 SV=2;tr|K7EIY1|K7EIY1_HUMAN Protein FAM32A OS=Homo sapiens OX=9606 GN=FAM32A PE=1 SV=1;tr|K7ENN5|K7ENN5_HUMAN Protein FAM32A OS=Homo sapiens OX=9606 GN=FAM32A PE=1 SV=1;tr|K7ELZ8|K,2,2,16.1,23.7146060792768,24.9623901732523,4.42759069901186,4.36970281032512
Q5HYJ3;F5GX09;F5H5F4,Q5HYJ3;F5GX09;F5H5F4,2;2;1,2;2;1,2;2;1,Protein FAM76B,FAM76B,sp|Q5HYJ3|FA76B_HUMAN Protein FAM76B OS=Homo sapiens OX=9606 GN=FAM76B PE=1 SV=3;tr|F5GX09|F5GX09_HUMAN Protein FAM76B OS=Homo sapiens OX=9606 GN=FAM76B PE=1 SV=1;tr|F5H5F4|F5H5F4_HUMAN Protein FAM76B OS=Homo sapiens OX=9606 GN=FAM76B PE=1 SV=1,2,2,6.2,22.8283501215884,23.1636766987804,4.42759069901186,4.36970281032512
Q9Y285;K7EK06;K7ER16,Q9Y285;K7EK06;K7ER16,2;2;2,2;2;2,2;2;2,Phenylalanine--tRNA ligase alpha subunit,FARSA,sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3;tr|K7EK06|K7EK06_HUMAN Phenylalanine--tRNA ligase alpha subunit (Fragment) OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=8;tr|K7ER16|K7ER16_HUMAN Phenylalan,2,2,2.6,4.17591035104535,4.22706700329514,22.5995060973031,23.4693616033648
Q6V0I7,Q6V0I7,2,2,2,Protocadherin Fat 4,FAT4,sp|Q6V0I7|FAT4_HUMAN Protocadherin Fat 4 OS=Homo sapiens OX=9606 GN=FAT4 PE=1 SV=2,2,2,0.9,4.17591035104535,4.22706700329514,29.7632083389711,23.5493372151286
Q96ME1;H0Y6I6,Q96ME1;H0Y6I6,2;2,2;2,2;2,F-box/LRR-repeat protein 18,FBXL18,sp|Q96ME1|FXL18_HUMAN F-box/LRR-repeat protein 18 OS=Homo sapiens OX=9606 GN=FBXL18 PE=1 SV=2;tr|H0Y6I6|H0Y6I6_HUMAN F-box/LRR-repeat protein 18 (Fragment) OS=Homo sapiens OX=9606 GN=FBXL18 PE=1 SV=1,2,2,2.9,23.0981867182494,24.7614688559508,4.42759069901186,4.36970281032512
Q0JRZ9;H0YAE2;H7BXJ4,Q0JRZ9;H0YAE2;H7BXJ4,2;1;1,2;1;1,2;1;1,F-BAR domain only protein 2,FCHO2,sp|Q0JRZ9|FCHO2_HUMAN F-BAR domain only protein 2 OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=2;tr|H0YAE2|H0YAE2_HUMAN F-BAR domain only protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=9;tr|H7BXJ4|H7BXJ4_HUMAN F-BAR domain only protein 2 OS=Homo,2,2,3.1,4.17591035104535,4.22706700329514,23.1259866214458,22.9616220848894
Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,Q13642;A0A0D9SFI6;A0A0D9SFB0;Q5JXH9;A0A0D9SFZ9;Q5JXH8;Q5JXH7;Q5JXI3;Q5JXI2;Q5JXI8;A0A494C0D6;A0A494C0J3;A0A0D9SGD1;A0A0D9SGB2;Q5JXI0,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;1;1;1;1,Four and a half LIM domains protein 1,FHL1,sp|Q13642|FHL1_HUMAN Four and a half LIM domains protein 1 OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=4;tr|A0A0D9SFI6|A0A0D9SFI6_HUMAN Four and a half LIM domains protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FHL1 PE=1 SV=1;tr|A0A0D9SFB0|A0A0D9SFB0_HUMAN Fo,2,2,5.9,23.2545526781198,22.4556573265079,24.5689469641965,24.8047911850015
Q60FE5;A0A087WWY3,Q60FE5;A0A087WWY3,149;124,2;2,2;2,,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,149,2,70.4,23.9703558998297,27.0388379629167,30.4711151495626,30.9903720871198
