Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW5-N1,Intensity FBXW5-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
Q9UBW8;F5H7C6;F5GYF7;F5H248;F5H4U8,Q9UBW8;F5H7C6;F5GYF7;F5H248;F5H4U8,2;2;2;2;1,2;2;2;2;1,2;2;2;2;1,COP9 signalosome complex subunit 7a,COPS7A,sp|Q9UBW8|CSN7A_HUMAN COP9 signalosome complex subunit 7a OS=Homo sapiens OX=9606 GN=COPS7A PE=1 SV=1;tr|F5H7C6|F5H7C6_HUMAN COP9 signalosome complex subunit 7a (Fragment) OS=Homo sapiens OX=9606 GN=COPS7A PE=1 SV=1;tr|F5GYF7|F5GYF7_HUMAN COP9 signalosome,2,2,9.8,24.3157565586817,23.7338108300515,24.4421871851427,22.9016675556963
P48729;D6REM4;U3KPX3;A0A590UJ43;Q8N752;U3KQ83;H0Y9X2;U3KQK7;E7ETM0;A0A5F9W493,P48729;D6REM4;U3KPX3;A0A590UJ43;Q8N752;U3KQ83;H0Y9X2;U3KQK7;E7ETM0;A0A5F9W493,2;2;2;2;1;1;1;1;1;1,2;2;2;2;1;1;1;1;1;1,2;2;2;2;1;1;1;1;1;1,Casein kinase I isoform alpha;Casein kinase I isoform alpha-like,CSNK1A1;CSNK1A1L,sp|P48729|KC1A_HUMAN Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2;tr|D6REM4|D6REM4_HUMAN Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=1;tr|U3KPX3|U3KPX3_HUMAN Casein kinase I isoform alpha OS=Homo s,2,2,6.2,4.1990986663671,4.21659383839466,23.6754066373064,22.4673478290382
P04080;A0A1W2PS52,P04080;A0A1W2PS52,2;1,2;1,2;1,Cystatin-B,CSTB,sp|P04080|CYTB_HUMAN Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2;tr|A0A1W2PS52|A0A1W2PS52_HUMAN Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=1,2,2,24.5,26.0052388710533,23.9492232868325,24.402300643813,24.1044560668272
Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,Q5HYN5;Q5DJT8;P0DMU8;Q8NHU0;P0DMV2;P0DMV1;P0DMV0;P0DMU9;P0DMU7,2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2,2;2;2;2;2;2;2;2;2,Cancer/testis antigen family 45 member A1;Cancer/testis antigen family 45 member A2;Cancer/testis antigen family 45 member A5;Cancer/testis antigen family 45 member A3;Cancer/testis antigen family 45 member A9;Cancer/testis antigen family 45 member A8;Cancer/testis antigen family 45 member A7;Cancer/testis antigen family 45 member A10;Cancer/testis antigen family 45 member A6,CT45A1;CT45A2;CT45A5;CT45A3;CT45A9;CT45A8;CT45A7;CT45A10;CT45A6,sp|Q5HYN5|CT451_HUMAN Cancer/testis antigen family 45 member A1 OS=Homo sapiens OX=9606 GN=CT45A1 PE=1 SV=1;sp|Q5DJT8|CT452_HUMAN Cancer/testis antigen family 45 member A2 OS=Homo sapiens OX=9606 GN=CT45A2 PE=2 SV=3;sp|P0DMU8|CT455_HUMAN Cancer/testis anti,2,2,11.6,4.1990986663671,4.21659383839466,23.8013412925756,24.5952547492903
A0A2R8Y5C3;A0A2R8Y5Z1;B4DGU4;C9IZ65,A0A2R8Y5C3;A0A2R8Y5Z1;B4DGU4;C9IZ65,4;4;4;2,2;2;2;2,2;2;2;2,,CTNNB1,tr|A0A2R8Y5C3|A0A2R8Y5C3_HUMAN Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1;tr|A0A2R8Y5Z1|A0A2R8Y5Z1_HUMAN Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1;tr|B4DGU4|B4DGU4_HUMAN Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1,4,2,5.0,25.8703718693402,23.8761459432652,25.9296060715654,25.6523859160789
P07858;R4GMQ5;E9PR54;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1,P07858;R4GMQ5;E9PR54;E9PJ67;E9PCB3;E9PKQ7;E9PNL5;E9PHZ5;E9PLY3;E9PSG5;E9PQM1,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB,sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3;tr|R4GMQ5|R4GMQ5_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1;tr|E9PR54|E9PR54_HUMAN Cathepsin B (Fragment) OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=1;tr|E9,2,2,8.3,25.5385437144258,24.4746932141561,25.1872958859938,24.6084001253472
Q9H467,Q9H467,2,2,2,CUE domain-containing protein 2,CUEDC2,sp|Q9H467|CUED2_HUMAN CUE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CUEDC2 PE=1 SV=1,2,2,7.0,4.1990986663671,4.21659383839466,23.6549086895753,22.1812262789066
P78310,P78310,2,2,2,Coxsackievirus and adenovirus receptor,CXADR,sp|P78310|CXAR_HUMAN Coxsackievirus and adenovirus receptor OS=Homo sapiens OX=9606 GN=CXADR PE=1 SV=1,2,2,7.9,4.1990986663671,4.21659383839466,24.5744433927687,24.1938624062576
Q96F07;E7EVJ5;E7EW33;H7C229;A0A087WVE1;A0A087WTQ3;A0A087WWZ1,Q96F07;E7EVJ5;E7EW33;H7C229,4;4;3;3;1;1;1,2;2;2;2;0;0;0,2;2;2;2;0;0;0,Cytoplasmic FMR1-interacting protein 2,CYFIP2,sp|Q96F07|CYFP2_HUMAN Cytoplasmic FMR1-interacting protein 2 OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=2;tr|E7EVJ5|E7EVJ5_HUMAN Cytoplasmic FMR1-interacting protein OS=Homo sapiens OX=9606 GN=CYFIP2 PE=1 SV=1;tr|E7EW33|E7EW33_HUMAN Cytoplasmic FMR1-interac,4,2,3.6,4.1990986663671,4.21659383839466,21.6644889514324,23.2702782144449
P11532;A0A087WV90;A0A5H1ZRP8;A0A087WTU7;A0A075B6G3;H0Y3E8;A0A5H1ZRP7;A0A5H1ZRR9;A0A5H1ZRQ1;A0A5H1ZRP9;A0A5H1ZRQ8;H0Y304,P11532;A0A087WV90;A0A5H1ZRP8;A0A087WTU7;A0A075B6G3,3;3;3;3;3;1;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1;1,Dystrophin,DMD,sp|P11532|DMD_HUMAN Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=3;tr|A0A087WV90|A0A087WV90_HUMAN Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=1;tr|A0A5H1ZRP8|A0A5H1ZRP8_HUMAN Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=1;tr|A0A087WTU7|A0A0,3,2,0.9,23.7152627615858,23.1027113324851,24.7779365889237,24.0174180849729
Q9NVM6,Q9NVM6,2,2,2,DnaJ homolog subfamily C member 17,DNAJC17,sp|Q9NVM6|DJC17_HUMAN DnaJ homolog subfamily C member 17 OS=Homo sapiens OX=9606 GN=DNAJC17 PE=1 SV=1,2,2,6.9,4.1990986663671,4.21659383839466,24.0638163676226,23.3751752207998
Q99543;F2Z3H0;F2Z3N9,Q99543;F2Z3H0;F2Z3N9,2;1;1,2;1;1,2;1;1,"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed",DNAJC2,sp|Q99543|DNJC2_HUMAN DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=4;tr|F2Z3H0|F2Z3H0_HUMAN DnaJ homolog subfamily C member 2 OS=Homo sapiens OX=9606 GN=DNAJC2 PE=1 SV=1;tr|F2Z3N9|F2Z3N9_HUMAN DnaJ homolog subfamily C member,2,2,3.7,24.6510806045098,23.3457462595724,22.0808929782196,21.2043084474416
Q8N4W6,Q8N4W6,2,2,2,DnaJ homolog subfamily C member 22,DNAJC22,sp|Q8N4W6|DJC22_HUMAN DnaJ homolog subfamily C member 22 OS=Homo sapiens OX=9606 GN=DNAJC22 PE=1 SV=1,2,2,8.2,4.1990986663671,4.21659383839466,25.0808685872898,24.3630699073517
Q05193;A0A1B0GU67;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;Q9UQ16;A0A1B0GUX5;E5RIK2;E5RHK8,Q05193;A0A1B0GU67;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;Q9UQ16;A0A1B0GUX5;E5RIK2;E5RHK8,2;2;2;2;2;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1,Dynamin-1;Dynamin-2;Dynamin-3,DNM1;DNM2;DNM3,sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A1B0GU67|A0A1B0GU67_HUMAN Dynamin-1 (Fragment) OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0D9SFB1|A0A0D9SFB1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A,2,2,2.4,4.1990986663671,4.21659383839466,22.7722332125255,23.748270663641
P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,P55039;A8MZF9;J3QL90;J3KRL5;J3QR71;J3QKV7;J3QRI9;J3QKW7,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,Developmentally-regulated GTP-binding protein 2,DRG2,sp|P55039|DRG2_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|A8MZF9|A8MZF9_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1;tr|J3QL90|J3QL90_HUMAN Developme,2,2,5.8,4.1990986663671,4.21659383839466,23.0084183631855,23.8900400855633
Q08554,Q08554,2,2,2,Desmocollin-1,DSC1,sp|Q08554|DSC1_HUMAN Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2,2,2,3.9,24.9563758027247,23.6384306107867,4.47839057686436,4.38736295845818
P51452;K7ES89,P51452;K7ES89,2;1,2;1,2;1,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ES89|K7ES89_HUMAN Dual specificity protein phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1,2,2,14.6,4.1990986663671,4.21659383839466,23.7209848377199,24.3778909763675
Q96F86;H3BPN4,Q96F86;H3BPN4,2;1,2;1,2;1,Enhancer of mRNA-decapping protein 3,EDC3,sp|Q96F86|EDC3_HUMAN Enhancer of mRNA-decapping protein 3 OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1;tr|H3BPN4|H3BPN4_HUMAN Enhancer of mRNA-decapping protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=EDC3 PE=1 SV=1,2,2,4.3,4.1990986663671,4.21659383839466,23.9500247098922,24.2256010933299
O60869,O60869,2,2,2,Endothelial differentiation-related factor 1,EDF1,sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1,2,2,18.2,23.3525898434306,22.7888114704393,25.6716866121573,25.631481052565
Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,Q9GZT9;Q9H6Z9;G3V3M1;A0A590UJK7;F8W1G2;A0A590UJT7;A0A590UJ78,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Egl nine homolog 1;Egl nine homolog 3,EGLN1;EGLN3,sp|Q9GZT9|EGLN1_HUMAN Egl nine homolog 1 OS=Homo sapiens OX=9606 GN=EGLN1 PE=1 SV=1;sp|Q9H6Z9|EGLN3_HUMAN Prolyl hydroxylase EGLN3 OS=Homo sapiens OX=9606 GN=EGLN3 PE=1 SV=1;tr|G3V3M1|G3V3M1_HUMAN Egl nine homolog 3 (Fragment) OS=Homo sapiens OX=9606 GN=EG,2,2,7.5,4.1990986663671,4.21659383839466,23.4909380113479,22.4899586680496
Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,Q7L2H7;E9PRI2;E9PN86;E7ESM3;J3KNJ2,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PRI2|E9PRI2_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E9PN86|E9PN86_HU,2,2,8.3,4.1990986663671,4.21659383839466,24.2185975266551,23.9590765261506
P06730;D6RBW1;H0Y8J7,P06730;D6RBW1;H0Y8J7,2;2;1,2;2;1,2;2;1,Eukaryotic translation initiation factor 4E,EIF4E,sp|P06730|IF4E_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=2;tr|D6RBW1|D6RBW1_HUMAN Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=1;tr|H0Y8J7|H0Y8J7_HUMAN Eukaryotic tran,2,2,9.7,23.2709910436708,22.9755252757678,22.8401317212849,23.87766460398
Q9BQ52;G5E9D5;V9GZ72;E7ES68,Q9BQ52;G5E9D5;V9GZ72;E7ES68,2;2;1;1,2;2;1;1,2;2;1;1,Zinc phosphodiesterase ELAC protein 2,ELAC2,"sp|Q9BQ52|RNZ2_HUMAN Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=2;tr|G5E9D5|G5E9D5_HUMAN ElaC homolog 2 (E. coli), isoform CRA_a OS=Homo sapiens OX=9606 GN=ELAC2 PE=1 SV=1;tr|V9GZ72|V9GZ72_HUMAN Zinc phosphodiesterase EL",2,2,4.1,24.466688390924,23.8704967869993,22.0062452556187,21.8970388893848
P32519;A0A0U1RRL5;Q5T9E7;A0A0D9SG85,P32519;A0A0U1RRL5,3;3;1;1,2;2;1;1,2;2;1;1,ETS-related transcription factor Elf-1,ELF1,sp|P32519|ELF1_HUMAN ETS-related transcription factor Elf-1 OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=2;tr|A0A0U1RRL5|A0A0U1RRL5_HUMAN ETS-related transcription factor Elf-1 (Fragment) OS=Homo sapiens OX=9606 GN=ELF1 PE=1 SV=1,3,2,8.1,20.9499178792031,23.2367073681277,4.47839057686436,4.38736295845818
Q9NYP7;A0A0A0MTI6,Q9NYP7;A0A0A0MTI6,2;2,2;2,2;2,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,ELOVL5,sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1;tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,2,2,8.7,4.1990986663671,4.21659383839466,24.5514510543945,23.6232143936251
Q15006,Q15006,2,2,2,ER membrane protein complex subunit 2,EMC2,sp|Q15006|EMC2_HUMAN ER membrane protein complex subunit 2 OS=Homo sapiens OX=9606 GN=EMC2 PE=1 SV=1,2,2,6.7,25.7564868667319,24.740880107248,23.845558961999,23.363592593315
Q9HCM4;Q9H329,Q9HCM4;Q9H329,2;1,2;1,2;1,Band 4.1-like protein 5;Band 4.1-like protein 4B,EPB41L5;EPB41L4B,sp|Q9HCM4|E41L5_HUMAN Band 4.1-like protein 5 OS=Homo sapiens OX=9606 GN=EPB41L5 PE=1 SV=3;sp|Q9H329|E41LB_HUMAN Band 4.1-like protein 4B OS=Homo sapiens OX=9606 GN=EPB41L4B PE=2 SV=2,2,2,2.2,4.1990986663671,4.21659383839466,23.018657958821,23.631786317307
B1AKC9;P29323,B1AKC9;P29323,3;2,2;1,2;1,Receptor protein-tyrosine kinase;Ephrin type-B receptor 2,EPHB2,tr|B1AKC9|B1AKC9_HUMAN Ephrin type-B receptor 2 OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=1;sp|P29323|EPHB2_HUMAN Ephrin type-B receptor 2 OS=Homo sapiens OX=9606 GN=EPHB2 PE=1 SV=5,3,2,6.2,21.9146989939742,21.8771052190117,24.5012955566754,24.7971905025005
O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,O95208;F6PQP6;E9PBC1;I3L2B2;I3L356;I3L2H1,2;2;2;2;1;1,2;2;2;2;1;1,2;2;2;2;1;1,Epsin-2,EPN2,sp|O95208|EPN2_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=3;tr|F6PQP6|F6PQP6_HUMAN Epsin-2 (Fragment) OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=8;tr|E9PBC1|E9PBC1_HUMAN Epsin-2 OS=Homo sapiens OX=9606 GN=EPN2 PE=1 SV=1;tr|I3L2B2|I3L2B2_HUMAN Epsin,2,2,3.1,4.1990986663671,4.21659383839466,24.3427497275726,23.7462215261033
Q12929;A0A2R8YE63;A0A2R8Y4W2,Q12929;A0A2R8YE63;A0A2R8Y4W2,2;2;2,2;2;2,2;2;2,Epidermal growth factor receptor kinase substrate 8,EPS8,sp|Q12929|EPS8_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8YE63|A0A2R8YE63_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens OX=9606 GN=EPS8 PE=1 SV=1;tr|A0A2R8Y4W2|A0,2,2,4.5,4.1990986663671,4.21659383839466,24.8186551160885,23.6346692689283
O15083;H7C4G9,O15083;H7C4G9,8;6,2;2,2;2,ERC protein 2,ERC2,sp|O15083|ERC2_HUMAN ERC protein 2 OS=Homo sapiens OX=9606 GN=ERC2 PE=1 SV=3;tr|H7C4G9|H7C4G9_HUMAN ERC protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=ERC2 PE=1 SV=1,8,2,6.5,4.1990986663671,4.21659383839466,24.8815703184077,24.2416177946756
Q01469,Q01469,2,2,2,"Fatty acid-binding protein, epidermal",FABP5,sp|Q01469|FABP5_HUMAN Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3,2,2,13.3,22.4732568587715,22.5479968465435,4.47839057686436,4.38736295845818
Q96MY7,Q96MY7,2,2,2,Protein FAM161B,FAM161B,sp|Q96MY7|F161B_HUMAN Protein FAM161B OS=Homo sapiens OX=9606 GN=FAM161B PE=1 SV=2,2,2,4.5,26.5746157255418,26.0531849680201,4.47839057686436,4.38736295845818
Q15884;A0A0A0MR12,Q15884;A0A0A0MR12,2;2,2;2,2;2,Protein FAM189A2,FAM189A2,sp|Q15884|F1892_HUMAN Protein FAM189A2 OS=Homo sapiens OX=9606 GN=FAM189A2 PE=1 SV=3;tr|A0A0A0MR12|A0A0A0MR12_HUMAN Protein FAM189A2 OS=Homo sapiens OX=9606 GN=FAM189A2 PE=1 SV=2,2,2,6.9,24.4448698066202,24.6337273992086,22.5551077214977,22.113656969413
Q9GZU8;H3BQQ6;H3BTI2;H3BTP8;H3BSY6;H3BP64;H3BUL4;H3BMX9;H3BU93;H3BNK9,Q9GZU8;H3BQQ6;H3BTI2;H3BTP8;H3BSY6;H3BP64;H3BUL4;H3BMX9;H3BU93,4;3;3;3;3;3;3;3;2;1,4;3;3;3;3;3;3;3;2;1,2;1;1;1;1;1;1;1;2;1,Protein FAM192A,FAM192A,sp|Q9GZU8|PIP30_HUMAN PSME3-interacting protein OS=Homo sapiens OX=9606 GN=PSME3IP1 PE=1 SV=1;tr|H3BQQ6|H3BQQ6_HUMAN PSME3-interacting protein (Fragment) OS=Homo sapiens OX=9606 GN=PSME3IP1 PE=1 SV=1;tr|H3BTI2|H3BTI2_HUMAN PSME3-interacting protein (Fragme,4,2,17.3,4.1990986663671,4.21659383839466,26.8000824932196,26.7844413509302
C9JLW8;I3L2L5;I3L317;I3L4Q0,C9JLW8;I3L2L5;I3L317;I3L4Q0,2;2;2;2,2;2;2;2,2;2;2;2,Protein FAM195B,FAM195B,sp|C9JLW8|MCRI1_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L2L5|I3L2L5_HUMAN Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1;tr|I3L317|I3L317_HUMAN Ma,2,2,20.6,4.1990986663671,4.21659383839466,23.1742472853396,24.5151933227355
Q6ZRV2;A0A494C1T9;J3KPS2,Q6ZRV2;A0A494C1T9;J3KPS2,2;2;1,2;2;1,2;2;1,Protein FAM83H,FAM83H,sp|Q6ZRV2|FA83H_HUMAN Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3;tr|A0A494C1T9|A0A494C1T9_HUMAN Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1;tr|J3KPS2|J3KPS2_HUMAN Protein FAM83H (Fragment) OS=Homo sapiens OX=9606 GN=FAM83H PE,2,2,3.4,4.1990986663671,4.21659383839466,26.3921549322539,26.1516856645443
Q9Y285;K7EK06;K7ER16,Q9Y285;K7EK06;K7ER16,2;2;2,2;2;2,2;2;2,Phenylalanine--tRNA ligase alpha subunit,FARSA,sp|Q9Y285|SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3;tr|K7EK06|K7EK06_HUMAN Phenylalanine--tRNA ligase alpha subunit (Fragment) OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=8;tr|K7ER16|K7ER16_HUMAN Phenylalan,2,2,2.6,4.1990986663671,4.21659383839466,22.5995060973031,23.4693616033648
Q6V0I7,Q6V0I7,2,2,2,Protocadherin Fat 4,FAT4,sp|Q6V0I7|FAT4_HUMAN Protocadherin Fat 4 OS=Homo sapiens OX=9606 GN=FAT4 PE=1 SV=2,2,2,0.9,4.1990986663671,4.21659383839466,29.7632083389711,23.5493372151286
Q0JRZ9;H0YAE2;H7BXJ4,Q0JRZ9;H0YAE2;H7BXJ4,2;1;1,2;1;1,2;1;1,F-BAR domain only protein 2,FCHO2,sp|Q0JRZ9|FCHO2_HUMAN F-BAR domain only protein 2 OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=2;tr|H0YAE2|H0YAE2_HUMAN F-BAR domain only protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=9;tr|H7BXJ4|H7BXJ4_HUMAN F-BAR domain only protein 2 OS=Homo,2,2,3.1,4.1990986663671,4.21659383839466,23.1259866214458,22.9616220848894
Q60FE5;A0A087WWY3,Q60FE5;A0A087WWY3,177;143,2;2,2;2,,FLNA,tr|Q60FE5|Q60FE5_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1;tr|A0A087WWY3|A0A087WWY3_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=1,177,2,74.2,29.9397170292343,30.3329814480384,30.4711151495626,30.9903720871198
Q06787;R9WNI0;A8MQB8;G3V0J0;Q8IXW7;A0A087WXI3;A0A087WWR6;A0A087WY29;A0A087X1M7;A0A087WWU4,Q06787;R9WNI0;A8MQB8;G3V0J0;Q8IXW7;A0A087WXI3;A0A087WWR6;A0A087WY29,4;4;4;4;3;3;2;2;1;1,2;2;2;2;2;2;1;1;1;1,2;2;2;2;2;2;1;1;1;1,Fragile X mental retardation protein 1,FMR1,sp|Q06787|FMR1_HUMAN Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|R9WNI0|R9WNI0_HUMAN Fragile X mental retardation 1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1;tr|A8MQB8|A8MQB8_HUMAN Synaptic functional regulator FMR1 OS=H,4,2,7.9,4.1990986663671,4.21659383839466,23.6332285132463,22.2837903616895
Q9HA64;I3L2G3;I3L139,Q9HA64;I3L2G3;I3L139,2;2;1,2;2;1,2;2;1,Ketosamine-3-kinase,FN3KRP,sp|Q9HA64|KT3K_HUMAN Ketosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3KRP PE=1 SV=2;tr|I3L2G3|I3L2G3_HUMAN Ketosamine-3-kinase (Fragment) OS=Homo sapiens OX=9606 GN=FN3KRP PE=1 SV=1;tr|I3L139|I3L139_HUMAN Ketosamine-3-kinase OS=Homo sapiens OX=9606 GN=FN3,2,2,8.4,23.4877527118998,22.3328440521273,4.47839057686436,4.38736295845818
P15407,P15407,2,2,2,Fos-related antigen 1,FOSL1,sp|P15407|FOSL1_HUMAN Fos-related antigen 1 OS=Homo sapiens OX=9606 GN=FOSL1 PE=1 SV=1,2,2,11.4,4.1990986663671,4.21659383839466,24.9711456723848,24.6611213397781
Q7Z6J6;H0YNI9;F8WCI0;A0A1B0GV18;A0A087WVP2;H0YKW6;H0Y5N1;B5MC67,Q7Z6J6;H0YNI9;F8WCI0;A0A1B0GV18;A0A087WVP2;H0YKW6;H0Y5N1;B5MC67,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1,FERM domain-containing protein 5,FRMD5,sp|Q7Z6J6|FRMD5_HUMAN FERM domain-containing protein 5 OS=Homo sapiens OX=9606 GN=FRMD5 PE=1 SV=1;tr|H0YNI9|H0YNI9_HUMAN FERM domain-containing protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=FRMD5 PE=1 SV=2;tr|F8WCI0|F8WCI0_HUMAN FERM domain-containing pr,2,2,7.9,24.455560963946,22.4188233691476,22.4124282281033,23.3740413411741
Q16658;C9JPH9;C9JFC0;A0A0A0MSB2,Q16658;C9JPH9;C9JFC0;A0A0A0MSB2,2;1;1;1,2;1;1;1,2;1;1;1,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3;tr|C9JPH9|C9JPH9_HUMAN Fascin (Fragment) OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=1;tr|C9JFC0|C9JFC0_HUMAN Fascin (Fragment) OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=1;tr|A0A0A0MSB2|A0,2,2,5.3,23.9690386507129,23.1659932465926,4.47839057686436,4.38736295845818
