RBBP7_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PITPNB,0.8307874697,0.250019980543586,0,P48739;A0A0A0MSW4;B3KYB6;B3KYB7;I3L3W1;I3L2X8;I3L471;I3L4C0;I3L4U7;I3L459,P48739;A0A0A0MSW4;B3KYB6;B3KYB7,3;3;2;2;1;1;1;1;1;1,3;3;2;2;1;1;1;1;1;1,2;2;1;1;0;0;0;0;0;0,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB6|B3K,3,2,10.7,271
GSN,1.353055298,0.085487254158692,0,A0A0A0MT01;P06396;A0A0A0MS51;CON__Q3SX14,A0A0A0MT01;P06396;A0A0A0MS51,3;2;2;1,3;2;2;1,3;2;2;1,Gelsolin,GSN,tr|A0A0A0MT01|A0A0A0MT01_HUMAN Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1;sp|P06396|GELS_HUMAN Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1;tr|A0A0A0MS51|A0A0A0MS51_HUMAN Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1,3,3,8.7,767
ADSL,0.9084479602,0.0148690692287613,0,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY5;A0A096LNY6;A0A1B0GTG9;A0A1B0GWF8;B4DEP1;A0A1W2PRX2;A0A096LP72;A0A096LNY4;V9GY96;A0A096LP92;A0A096LP76;A0A096LPA2,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY5;A0A096LNY6;A0A1B0GTG9;A0A1B0GWF8,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,5;5;5;5;3;3;3;3;2;2;2;2;1;1;1;1,Adenylosuccinate lyase,ADSL,sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2;tr|A0A1B0GWJ0|A0A1B0GWJ0_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1;tr|A0A1B0GTJ7|A0A1B0GTJ7_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9,5,5,17.6,484
TMED7;TMED7-TICAM2,0.4779988953,0.183804509703489,0,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,3;3,3;3,3;3,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,3,3,18.8,224
NAA15,0.5692842992,0.0935820305339055,0,Q9BXJ9;A0A0B4J1W3;Q6N069,Q9BXJ9;A0A0B4J1W3,4;4;1,4;4;1,4;4;1,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15,"sp|Q9BXJ9|NAA15_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;tr|A0A0B4J1W3|A0A0B4J1W3_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",4,4,5.7,866
SRSF7,0.7035429838,0.262429529818388,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,6;6;6,6;6;6,6;6;6,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,6,6,18.5,238
TPT1,0.2916874904,0.5053991797472,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q56UQ5;Q9HAU6;H0YCX0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,9;9;9;5;5;2;1;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,9,9,35.5,172
PWP2,1.7538663458,0.00323724297921362,1,Q15269;A0A0B4J2E5;C9J544,Q15269;A0A0B4J2E5;C9J544,2;2;1,2;2;1,2;2;1,Periodic tryptophan protein 2 homolog,PWP2,sp|Q15269|PWP2_HUMAN Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2;tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC102724159 PE=1 SV=1;tr|C9J544|C9J544_HUMAN Periodic tryptophan protein,2,2,2.9,919
SET;SETSIP,0.2049034857,0.671872218415933,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,10;10;7;7,10;10;7;7,10;10;7;7,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,10,10,32.1,290
RPSA,0.2470951555,0.352978505537873,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,22;22;22;13,22;22;22;13,22;22;22;13,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,22,22,68.8,295
SYNE1,3.1201736704,0.000325892247991738,1,Q8NF91;E7ENN3;A0A0C4DG40;H0Y326;H0Y325,Q8NF91;E7ENN3;A0A0C4DG40;H0Y326;H0Y325,2;2;2;1;1,2;2;2;1;1,2;2;2;1;1,Nesprin-1,SYNE1,sp|Q8NF91|SYNE1_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=4;tr|E7ENN3|E7ENN3_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=2;tr|A0A0C4DG40|A0A0C4DG40_HUMAN Nesprin-1 OS=Homo sapiens OX=9606 GN=SYNE1 PE=1 SV=1;tr|H0Y326|H0Y326_HUMA,2,2,0.2,8797
DDX46,0.8269194887,0.293097870680974,0,Q7L014;A0A0C4DG89;D6RJA6,Q7L014;A0A0C4DG89,7;7;1,7;7;1,7;7;1,Probable ATP-dependent RNA helicase DDX46,DDX46,sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2;tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,7,7,9.1,1031
CHD4,-0.1356683212,0.730671235962351,0,Q14839;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y425;A0A2R8Y8C1;A0A2R8Y445;A0A2R8YER1;A0A2R8YDJ9;A0A2R8YD40;A0A2R8Y4X2;A0A2R8YDW2;A0A2R8Y7I0;A0A2R8Y7M9;A0A2R8YE38;A0A2R8Y5M9;A0A2R8Y5Z7;A0A2R8Y685;A0A2R8Y8B3;F5H6N4,Q14839;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8Y425;A0A2R8Y8C1;A0A2R8Y445;A0A2R8YER1;A0A2R8YDJ9;A0A2R8YD40;A0A2R8Y4X2;A0A2R8YDW2;A0A2R8Y7I0;A0A2R8Y7M9;A0A2R8YE38;A0A2R8Y5M9,5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;1;1;1;1,5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;1;1;1;1,3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A0C4DGG9|A0A0C4DGG9_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A2R8Y521|A0A2R8Y521_HUMAN C,5,3,3.2,1912
CAPNS1,-1.1998631908,0.334006042850241,0,P04632;K7ELJ7;A0A0C4DGQ5;K7EM73;K7EIV0;A0A075B7C0;U3KQE2;K7EKD8;U3KPR7;K7ES78;K7EMQ1,P04632;K7ELJ7;A0A0C4DGQ5;K7EM73;K7EIV0;A0A075B7C0;U3KQE2;K7EKD8,7;7;7;6;6;6;5;4;3;1;1,7;7;7;6;6;6;5;4;3;1;1,7;7;7;6;6;6;5;4;3;1;1,Calpain small subunit 1,CAPNS1,sp|P04632|CPNS1_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|K7ELJ7|K7ELJ7_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9,7,7,29.5,268
DDOST,0.3699884329,0.184999532706661,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1;U3KQ84,11;11;6,11;11;6,11;11;6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,11,11,26.8,456
DDX3X;DDX3Y,-0.4384424579,0.272820274340277,0,O00571;A0A0D9SF53;A0A2R8Y4A4;A0A2R8YFS5;A0A0D9SG12;A0A2R8YF78;A0A0D9SFB3;F6S8Q4;A0A2R8Y645;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;O15523;A0A2R8YDH3;A0A0J9YVQ7;A0A087WVZ1;A0A087WX09;H0Y960;C9J081;A0A2R8Y650;A0A2R8YCU0;A0A2R8Y770,O00571;A0A0D9SF53;A0A2R8Y4A4;A0A2R8YFS5;A0A0D9SG12;A0A2R8YF78;A0A0D9SFB3;F6S8Q4;A0A2R8Y645;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;O15523;A0A2R8YDH3,16;16;16;16;16;16;16;15;15;15;15;15;15;15;15;14;10;6;6;1;1;1;1;1;1,15;15;15;15;15;15;15;14;14;14;14;14;14;14;14;13;9;6;6;1;1;1;1;1;1,14;14;14;14;14;14;14;13;13;13;13;13;13;13;13;12;8;6;6;1;0;0;1;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SF53|A0A0D9SF53_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y4A4|A0A2R8Y4A4_HUMAN ATP-dependent RNA he,16,14,27.5,662
SPTAN1,1.7001068182,0.11724433562115,0,Q13813;A0A0D9SF54;A0A0D9SGF6,Q13813;A0A0D9SF54;A0A0D9SGF6,9;9;9,9;9;9,9;9;9,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,"sp|Q13813|SPTN1_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3;tr|A0A0D9SF54|A0A0D9SF54_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1;tr|A0A0D9SGF6|A0A0D9SGF6_HUMAN Sp",9,9,5.3,2472
DNM2;DNM1,-0.610277165,0.386022839036384,0,P50570;Q05193;A0A1B0GUX5;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;A0A1B0GU67,P50570;Q05193;A0A1B0GUX5;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;A0A1B0GU67,3;3;3;3;3;3;2,3;3;3;3;3;3;2,2;2;2;2;2;2;2,Dynamin-2;Dynamin-1,DNM2;DNM1,sp|P50570|DYN2_HUMAN Dynamin-2 OS=Homo sapiens OX=9606 GN=DNM2 PE=1 SV=2;sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A1B0GUX5|A0A1B0GUX5_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0D9SFB1|A0A0D9SFB1_HU,3,2,3.8,870
HSPA1A;HSPA1B,0.4839085852,0.119249319380833,0,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,33;33;33;20,29;29;29;19,17;17;17;11,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HSPA1A;HSPA1B,sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1;tr|A0A0G2JIW1|A0A0G2JIW1_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1;sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Hom,33,17,41.3,641
PSMB9,3.9431377009,0.000243740115929862,1,P28065;A2ACR1;A0A0G2JJA7;A2ACR0;A0A0G2JJQ0;A0A0G2JJ13;A0A0G2JHI2,P28065;A2ACR1;A0A0G2JJA7,3;3;3;1;1;1;1,3;3;3;1;1;1;1,3;3;3;1;1;1;1,Proteasome subunit beta type-9;Proteasome subunit beta type,PSMB9,sp|P28065|PSB9_HUMAN Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2;tr|A2ACR1|A2ACR1_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=1;tr|A0A0G2JJA7|A0A0G2JJA7_HUMAN Proteasome subunit beta OS=Homo sapiens ,3,3,18.3,219
SSBP1,0.9051678436,0.0363818838111935,0,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,6;6;6;4,6;6;6;4,6;6;6;4,"Single-stranded DNA-binding protein, mitochondrial",SSBP1,"sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|A0A0G2JLD8|A0A0G2JLD8_HUMAN Single-stranded DNA-binding protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|E7",6,6,41.9,148
PUF60,0.0030458011,0.9967233908546,0,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;E9PMU7;E9PN18;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PL19;H0YCP8,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;E9PMU7;E9PN18;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PL19;H0YCP8,4;4;4;4;3;3;3;3;3;3;3;2;2,4;4;4;4;3;3;3;3;3;3;3;2;2,4;4;4;4;3;3;3;3;3;3;3;2;2,Poly(U)-binding-splicing factor PUF60,PUF60,tr|A0A0J9YVR6|A0A0J9YVR6_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=3;tr|E9PQ56|E9PQ56_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=8;tr|A0A0J9YYL3|A0A0,4,4,21.3,314
MATR3,0.7286049176,0.0274922927417215,0,P43243;A0A0R4J2E8;A8MXP9;D6REM6;B3KM87;D6R991;H0Y8T4;Q68E03;D6RCM3;D6REK4;D6R8Z5;D6RIA2;D6RB45;D6RE02;A0A1B0GX04;D6RBS2;D6R9F3;D6RBI2;D6RAY2;D6RAM9;D6RBK5,P43243;A0A0R4J2E8;A8MXP9;D6REM6;B3KM87;D6R991,22;22;22;18;13;13;9;6;5;5;5;4;4;4;4;4;4;4;3;3;3,22;22;22;18;13;13;9;6;5;5;5;4;4;4;4;4;4;4;3;3;3,22;22;22;18;13;13;9;6;5;5;5;4;4;4;4;4;4;4;3;3;3,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,22,22,35.2,847
HLA-A,-1.3086934697,0.00550612851032291,1,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2;P10321;A0A1W2PRU9;A2AEA2,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2,11;11;11;11;11;11;11;10;5;5;5,11;11;11;11;11;11;11;10;5;5;5,4;4;4;4;4;4;4;4;0;0;0,,HLA-A,"tr|A0A140T955|A0A140T955_HUMAN HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1;tr|A0A140T933|A0A140T933_HUMAN HLA class I histocompatibility antigen, A alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-A",11,4,45.2,299
ALDH7A1,0.533267907,0.152727013393736,0,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GV49;A0A1B0GTJ4;A0A1B0GUA1;A0A1B0GW82;A0A1B0GTY9;A0A1B0GUY0;A0A0J9YWF7;A0A1B0GVU0;H0YHM6;F8WDY6;F8VVF2,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GV49;A0A1B0GTJ4;A0A1B0GUA1;A0A1B0GW82;A0A1B0GTY9;A0A1B0GUY0,10;10;10;9;9;9;9;8;5;4;2;2;1;1,10;10;10;9;9;9;9;8;5;4;2;2;1;1,10;10;10;9;9;9;9;8;5;4;2;2;1;1,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5;tr|A0A1B0GTG2|A0A1B0GTG2_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=1;tr|A0A1B0GW77|A0A1B0GW7,10,10,32.7,539
CTSD,-0.6495128728,0.0432324781413961,0,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0;F8W787;F8WD96;C9JH19;A0A1B0GVF1;A0A1B0GV01,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0,10;10;10;10;10;8;8;7;7;6;4;4;4;1;1,10;10;10;10;10;8;8;7;7;6;4;4;4;1;1,10;10;10;10;10;8;8;7;7;6;4;4;4;1;1,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,CTSD,sp|P07339|CATD_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV23|A0A1B0GV23_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV,10,10,27.4,412
DPYSL2,-0.1300843157,0.745070373148086,0,Q16555;A0A1C7CYX9;E5RFU4,Q16555;A0A1C7CYX9,19;19;3,19;19;3,16;16;2,Dihydropyrimidinase-related protein 2,DPYSL2,sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,19,16,47.4,572
TCEA1,0.3579719233,0.285408689826939,0,P23193;A0A1W2PPZ5;A0A1W2PRL9;E5RJ93;E5RIS7;E5RK46;A0A1W2PS15;E5RFI1;A0A1W2PPV7;Q15560;Q5JRI7;A0A0A0MT58,P23193;A0A1W2PPZ5;A0A1W2PRL9;E5RJ93;E5RIS7,6;6;4;3;3;2;2;2;2;1;1;1,6;6;4;3;3;2;2;2;2;1;1;1,2;2;1;1;1;0;0;0;0;0;0;0,Transcription elongation factor A protein 1,TCEA1,sp|P23193|TCEA1_HUMAN Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2;tr|A0A1W2PPZ5|A0A1W2PPZ5_HUMAN Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=1;tr|A0A1W2PRL9|A0A1W2PRL9_HUMA,6,2,25.6,301
DDX17,0.1497049184,0.636115833170896,0,Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51;A0A0U1RQJ0,Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51,25;25;25;25;2,15;15;15;15;1,15;15;15;15;1,Probable ATP-dependent RNA helicase DDX17,DDX17,sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2;tr|A0A1X7SBZ2|A0A1X7SBZ2_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=1;tr|A0A5H1ZRQ2|A0A5H1ZRQ2_HUMAN Pr,25,15,32.8,729
RTTN,-0.1910144681,0.548772887792276,0,Q86VV8;J3KTD2;A0A1W2PQI7,Q86VV8;J3KTD2;A0A1W2PQI7,1;1;1,1;1;1,1;1;1,Rotatin,RTTN,sp|Q86VV8|RTTN_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=3;tr|J3KTD2|J3KTD2_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=1;tr|A0A1W2PQI7|A0A1W2PQI7_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=1,1,1,0.3,2226
GCSH,1.6527523193,0.00296221259116888,1,P23434;A0A1W2PQV2;H3BUH9,P23434;A0A1W2PQV2;H3BUH9,2;2;2,2;2;2,2;2;2,"Glycine cleavage system H protein, mitochondrial",GCSH,"sp|P23434|GCSH_HUMAN Glycine cleavage system H protein, mitochondrial OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=2;tr|A0A1W2PQV2|A0A1W2PQV2_HUMAN Glycine cleavage system H protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=1;tr|H3BUH9|H",2,2,19.1,173
HLA-A,-0.3384800189,0.211397247982614,0,A0A1W2PSE7;P04439;Q5SRN7;A0A0G2JI36;A0A1W2PS24;Q5SUL5;Q5SRN5;A0A0G2JIF2;A0A0G2JL56;A0A1W2PQD0,A0A1W2PSE7;P04439;Q5SRN7;A0A0G2JI36;A0A1W2PS24;Q5SUL5;Q5SRN5;A0A0G2JIF2;A0A0G2JL56;A0A1W2PQD0,7;6;6;6;6;6;6;6;6;5,2;1;1;1;1;1;1;1;1;1,1;0;0;0;0;0;0;0;0;0,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,"tr|A0A1W2PSE7|A0A1W2PSE7_HUMAN HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1;sp|P04439|HLAA_HUMAN HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2;tr|Q5SRN7|",7,1,37.3,367
PHGDH,0.0489608664,0.887796511407141,0,O43175;A0A286YF22;A0A2C9F2M7;A0A286YFA2;A0A286YFL2;A0A286YFM8;A0A286YER3;A0A286YFC8;A0A286YFB2;A0A286YF78;A0A286YFF3;A0A286YF34;A0A286YFK5;A0A286YFE1,O43175;A0A286YF22;A0A2C9F2M7;A0A286YFA2;A0A286YFL2;A0A286YFM8,17;17;15;14;12;9;6;6;6;5;3;3;3;2,17;17;15;14;12;9;6;6;6;5;3;3;3;2,17;17;15;14;12;9;6;6;6;5;3;3;3;2,D-3-phosphoglycerate dehydrogenase,PHGDH,sp|O43175|SERA_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4;tr|A0A286YF22|A0A286YF22_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=1;tr|A0A2C9F2M7|A0A2C9F2M7_HUMAN D-3-phosphoglycer,17,17,39.6,533
