Gene_names,RBBP7_vs_BirA_logFC,RBBP7_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_RBBP7_N1,Peptides_RBBP7_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_RBBP7_N1,Razor___unique_peptides_RBBP7_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_RBBP7_N1,Unique_peptides_RBBP7_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_RBBP7_N1,Identification_type_RBBP7_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_RBBP7_N1,Ratio_H_L_RBBP7_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_RBBP7_N1,Ratio_H_L_normalized_RBBP7_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____RBBP7_N1,Ratio_H_L_variability_____RBBP7_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_RBBP7_N1,Ratio_H_L_count_RBBP7_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_RBBP7_N1,Ratio_H_L_iso_count_RBBP7_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_RBBP7_N1,Ratio_H_L_type_RBBP7_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_RBBP7_N1____,Sequence_coverage_RBBP7_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_RBBP7_N1,Intensity_L_RBBP7_N1,Intensity_H_RBBP7_N1,Intensity_RBBP7_N2,Intensity_L_RBBP7_N2,Intensity_H_RBBP7_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_RBBP7_N1,metacell_Intensity_L_RBBP7_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
PARP1,0.792609416937609,0.045446956701221,P09874;Q5VX84;Q5VX85,P09874,19;2;2,19;2;2,19;2;2,Poly [ADP-ribose] polymerase 1,sp|P09874|PARP1_HUMAN Poly [ADP-ribose] polymerase 1 OS=Homo sapiens OX=9606 GN=PARP1 PE=1 SV=4,3,19,19,19,8,10,14,9,8,10,14,9,8,10,14,9,25.2,25.2,25.2,113.08,1014,1014;108;155,0.0,30.906,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.38246,1.016,17.322,36,23,Leave out requantified,0.34458,0.41834,0.15784,0.15944,1.0885,1.0818,0.18748,0.19795,21.254,17.02,78.429,41.754,8,10,11,7,2,4,11,6,Leave out requantified,Leave out requantified,Median,Median,10.0,14.3,17.8,11.1,1566500000,1252700000,313760000,256100000,183520000,72578000,420020000,287010000,133010000,552660000,481720000,70948000,337720000,300500000,37226000,,,,1355,425;440;1360;1505;4080;4350;4582;5622;9598;9888;11424;11951;12393;12566;13674;14021;14394;14538;15648,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,501;517;1667;1838;4910;5268;5580;5581;6940;11678;12009;13817;14434;14962;15173;16475;16881;16882;17328;17491;18865,1147;1148;1183;1184;3872;3873;4264;10895;11643;12374;12375;12376;12377;15353;15354;25801;25802;26554;26555;26556;30444;30445;31786;31787;32986;32987;33473;36416;36417;36418;36419;37321;37322;37323;37324;37325;37326;38362;38719;38720;41843;41844;41845,1956;1957;2013;2014;6659;6660;6661;6662;7323;18207;19469;20671;20672;20673;20674;20675;20676;20677;25479;25480;42224;42225;42226;42227;43474;43475;43476;49796;49797;49798;51991;51992;53931;53932;54709;54710;54711;59862;59863;59864;59865;59866;61363;61364;61365;61366;61367;61368;61369;61370;61371;63199;63759;63760;63761;69015;69016;69017;69018;69019;69020,1956;2013;6661;7323;18207;19469;20672;25480;42227;43474;49798;51992;53932;54711;59863;61368;63199;63759;69020,,,,,-1;-1;-1,protein_1356,quanti,quanti,quanti,quanti
LTA4H,-0.111350136792922,0.709748943792643,P09960;B4DEH5,P09960,9;1,9;1,9;1,Leukotriene A-4 hydrolase,sp|P09960|LKHA4_HUMAN Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2,2,9,9,9,5,3,5,4,5,3,5,4,5,3,5,4,23.1,23.1,23.1,69.284,611,611;132,0.0,12.968,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.24247,0.75266,9.4335,14,9,Leave out requantified,0.25929,0.27417,0.2307,0.26004,0.70838,0.76463,0.2653,0.30809,26.463,13.653,46.419,44.063,5,3,4,2,3,0,4,2,Median,Leave out requantified,Median,Median,15.2,9.7,11.6,8.5,640180000,527630000,112550000,177860000,141350000,36518000,178230000,134540000,43688000,177760000,156150000,21616000,106320000,95593000,10728000,,,,1357,836;1428;1664;2463;5294;7636;11045;11917;12845,True;True;True;True;True;True;True;True;True,998;1745;2021;2997;6495;9386;13362;13363;14396;15491,2303;2304;2305;4046;4693;6841;14339;14340;20846;29474;29475;29476;29477;31700;31701;34174;34175,3884;3885;3886;3887;3888;3889;6965;8067;8068;11655;11656;23762;23763;34405;48297;48298;48299;48300;48301;51830;51831;55891;55892;55893,3889;6965;8067;11655;23763;34405;48299;51830;55892,,,,,-1;-1,protein_1358,quanti,quanti,quanti,quanti
H2AFV;H2AFZ,0.855088832397474,0.259637248414676,Q71UI9;P0C0S5;C9J0D1;A0A494C189,Q71UI9;P0C0S5;C9J0D1;A0A494C189,7;7;5;5,5;5;3;3,5;5;3;3,Histone H2A.V;Histone H2A.Z;Histone H2A,sp|Q71UI9|H2AV_HUMAN Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3;sp|P0C0S5|H2AZ_HUMAN Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2;tr|C9J0D1|C9J0D1_HUMAN Histone H2A OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=1;tr|A0A494C189|A0A494C1,4,7,5,5,6,7,4,4,4,5,2,2,4,5,2,2,58.6,58.6,58.6,13.509,128,128;128;122;127,0.0,28.127,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.51711,1.6965,34.618,15,6,Leave out requantified,0.37888,0.55928,0.083332,0.046877,1.383,1.6675,0.095208,0.082999,60.367,26.458,58.994,,4,5,5,1,0,0,5,1,Leave out requantified,Leave out requantified,Median,Median,56.2,58.6,46.1,46.1,3093100000,2521300000,571750000,425140000,299670000,125470000,782730000,467390000,315340000,1593700000,1468400000,125280000,291530000,285860000,5666700,,,,1359,650;1757;5396;5397;12798;14569;14570,False;True;False;True;True;True;True,762;763;2132;2133;6634;6635;6636;15439;17528;17529,1757;1758;1759;1760;1761;1762;1763;1764;4932;4933;4934;4935;4936;4937;4938;4939;14685;14686;14687;14688;14689;14690;14691;34055;34056;38815;38816;38817;38818;38819,2966;2967;2968;2969;2970;2971;2972;2973;2974;2975;2976;2977;2978;2979;2980;2981;2982;2983;2984;2985;2986;2987;2988;2989;2990;2991;2992;2993;2994;8419;8420;8421;8422;8423;8424;8425;8426;8427;8428;8429;8430;8431;24410;24411;24412;24413;24414;24415;24416;24417;24418;24419;24420;24421;24422;24423;24424;24425;55698;55699;55700;55701;55702;55703;55704;63924;63925;63926;63927;63928;63929;63930;63931;63932;63933;63934,2970;8425;24411;24419;55700;63927;63930,,,,,-1;-1;-1;-1,protein_1360,quanti,quanti,quanti,quanti
U2AF1,0.252456822843573,0.600294941829154,Q01081;P0DN76;Q8WU68;A0A1B0GW87;M0QYK5;M0R2N4,Q01081;P0DN76,4;4;1;1;1;1,4;4;1;1;1;1,4;4;1;1;1;1,Splicing factor U2AF 35 kDa subunit,sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3;sp|P0DN76|U2AF5_HUMAN Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens OX=9606 GN=U2AF1L5 PE=1 SV=1,6,4,4,4,2,2,3,4,2,2,3,4,2,2,3,4,25.8,25.8,25.8,27.872,240,240;240;220;45;66;97,0.0,11.106,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.60582,1.8446,4.6822,12,7,Leave out requantified,0.52289,0.68079,0.078621,0.19606,1.896,1.8956,0.096032,0.24784,0.79608,6.8452,42.469,72.13,2,3,3,4,0,0,3,4,Median,Median,Median,Linear,15.0,15.0,18.3,25.8,916630000,703380000,213240000,206350000,141950000,64397000,302090000,186580000,115520000,172330000,160880000,11456000,235850000,213970000,21875000,,,,1362,455;1894;4377;15789,True;True;True;True,535;2304;5298;5299;19031,1221;1222;1223;1224;5331;5332;11711;11712;11713;11714;11715;11716;11717;42199,2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;9172;9173;19581;19582;19583;19584;19585;19586;19587;19588;19589;19590;19591;19592;19593;19594;19595;19596;19597;19598;19599;69568;69569,2086;9172;19591;69569,,,,,-1;-1;-1;-1;-1;-1,protein_1363,quanti,quanti,quanti,quanti
CALM2;CALM3;CALM1,0.0816143691899853,0.850007111810995,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3;G3V361;A0A590UJI2;Q96HY3;P27482;P02585;A0A590UJC0;G3V226;C9J7T9,P0DP25;P0DP24;P0DP23;F8WBR5;M0QZ52;G3V479;A0A590UK56;E7EMB3,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,7;7;7;5;5;5;5;5;2;2;2;1;1;1;1;1,,sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1;tr|F8WBR5|F8WBR5_HUMAN,16,7,7,7,5,5,5,4,5,5,5,4,5,5,5,4,45.6,45.6,45.6,16.837,149,149;149;149;65;83;83;150;196;98;104;113;149;160;59;76;145,0.0,24.868,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.36382,1.1316,18.297,26,13,Leave out requantified,0.34848,0.37983,0.079512,0.063071,1.2055,1.0622,0.088574,0.11281,16.65,23.655,64.975,141.49,8,7,6,5,1,1,6,5,Leave out requantified,Leave out requantified,Median,Median,45.6,45.6,45.6,36.9,3955900000,3256900000,699060000,857940000,630800000,227140000,1413200000,1007800000,405450000,805050000,757330000,47719000,879700000,860950000,18746000,,,,1363,353;354;2739;2740;3028;9920;14478,True;True;True;True;True;True;True,419;420;3335;3336;3337;3676;12050;12051;17420;17421,977;978;979;980;981;982;7545;7546;7547;8248;8249;8250;8251;26633;26634;26635;26636;26637;26638;26639;26640;26641;38547;38548;38549;38550;38551;38552;38553;38554;38555,1685;1686;1687;1688;1689;1690;1691;1692;1693;1694;1695;1696;1697;1698;1699;1700;1701;1702;1703;12793;12794;12795;12796;13910;13911;13912;13913;13914;13915;13916;13917;13918;43603;43604;43605;43606;43607;43608;43609;43610;43611;43612;43613;63493;63494;63495;63496;63497;63498;63499;63500;63501;63502,1693;1695;12793;12796;13911;43608;63500,804;805,,22;31,,-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,protein_1364,quanti,quanti,quanti,quanti
TUBA3E,-1.16769887699495,0.0149357497696041,P0DPH8;P0DPH7;Q6PEY2;V9GZ17,P0DPH8;P0DPH7;Q6PEY2,32;32;25;11,4;4;4;1,3;3;3;0,Tubulin alpha-3E chain,sp|P0DPH8|TBA3D_HUMAN Tubulin alpha-3D chain OS=Homo sapiens OX=9606 GN=TUBA3D PE=1 SV=1;sp|P0DPH7|TBA3C_HUMAN Tubulin alpha-3C chain OS=Homo sapiens OX=9606 GN=TUBA3C PE=1 SV=1;sp|Q6PEY2|TBA3E_HUMAN Tubulin alpha-3E chain OS=Homo sapiens OX=9606 GN=TUBA3E,4,32,4,3,20,22,25,25,2,2,2,2,2,2,1,1,62.7,8.4,6.4,49.959,450,450;450;450;275,0.0,9.7811,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3674,1.1328,3.1633,8,3,Leave out requantified,0.28051,0.43397,0.34197,0.37401,1.0094,1.2261,0.40693,0.42526,18.472,9.7337,,,3,3,1,1,1,0,1,1,Plateau,Plateau,Median,Median,45.1,45.1,52.7,55.6,702280000,524360000,177920000,189470000,144770000,44695000,348920000,224550000,124370000,91803000,87989000,3814300,72089000,67050000,5039300,,,,1364,548;1841;1877;1878;2063;2677;2678;2679;2957;3410;3416;3417;4234;5946;5947;7674;7675;8160;9152;10619;11326;11327;11721;11780;13479;13548;13549;13576;13577;14609;14610;16324,False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True,639;2230;2231;2232;2282;2283;2509;3258;3259;3260;3261;3262;3263;3264;3265;3266;3267;3595;4129;4136;4137;4138;5114;5115;7309;7310;7311;9432;9433;9434;9435;9436;9437;9438;9439;9440;9987;11148;11149;12866;12867;13697;13698;13699;14163;14229;16227;16326;16327;16359;16360;16361;17575;17576;17577;19647,1471;1472;5132;5133;5134;5135;5136;5137;5138;5139;5140;5141;5142;5143;5144;5145;5146;5282;5283;5284;5285;5286;5287;5759;5760;5761;7386;7387;7388;7389;7390;7391;7392;7393;7394;7395;7396;7397;7398;7399;7400;7401;7402;7403;7404;7405;7406;7407;7408;7409;8074;8075;9186;9187;9188;9189;9202;9203;9204;9205;11309;11310;11311;16148;16149;16150;16151;16152;16153;16154;16155;16156;16157;16158;16159;16160;20959;20960;20961;20962;20963;20964;20965;20966;20967;20968;20969;20970;20971;20972;20973;20974;20975;20976;20977;20978;20979;20980;20981;20982;20983;20984;20985;20986;20987;20988;20989;20990;20991;20992;20993;20994;20995;22200;22201;24629;24630;24631;24632;28376;28377;28378;28379;28380;28381;28382;30181;30182;30183;30184;30185;30186;31195;31196;31197;31198;31199;31321;31322;31323;31324;35829;35830;35831;35832;36095;36096;36097;36098;36099;36100;36162;36163;36164;36165;36166;38915;38916;38917;38918;38919;38920;38921;43507;43508,2481;2482;8754;8755;8756;8757;8758;8759;8760;8761;8762;8763;8764;8765;8766;8767;8768;8769;8770;8771;8772;8773;8774;8775;8776;8777;8778;8779;8780;8781;8782;8783;8784;8785;8786;8787;8788;8789;8790;8791;8792;8793;9078;9079;9080;9081;9082;9083;9084;9085;9086;9087;9088;9867;9868;9869;9870;9871;12541;12542;12543;12544;12545;12546;12547;12548;12549;12550;12551;12552;12553;12554;12555;12556;12557;12558;12559;12560;12561;12562;12563;12564;12565;12566;12567;12568;12569;12570;12571;12572;12573;12574;12575;12576;12577;12578;12579;12580;12581;12582;12583;12584;12585;12586;12587;12588;12589;12590;12591;12592;13651;13652;15383;15384;15385;15386;15387;15388;15389;15390;15406;15407;15408;15409;15410;18910;18911;18912;26734;26735;26736;26737;26738;26739;26740;26741;26742;26743;26744;26745;26746;26747;26748;26749;26750;26751;26752;26753;26754;26755;26756;26757;26758;26759;26760;26761;26762;26763;26764;26765;26766;26767;26768;26769;26770;26771;26772;26773;26774;26775;26776;26777;26778;26779;26780;26781;34601;34602;34603;34604;34605;34606;34607;34608;34609;34610;34611;34612;34613;34614;34615;34616;34617;34618;34619;34620;34621;34622;34623;34624;34625;34626;34627;34628;34629;34630;34631;34632;34633;34634;34635;34636;34637;34638;34639;34640;34641;34642;34643;34644;34645;34646;34647;34648;34649;34650;34651;34652;34653;34654;34655;34656;34657;34658;34659;36567;36568;36569;40334;40335;40336;40337;40338;46439;46440;46441;46442;46443;46444;46445;46446;46447;46448;46449;46450;46451;46452;46453;46454;46455;46456;46457;46458;46459;46460;46461;46462;46463;46464;46465;46466;46467;46468;46469;49416;49417;49418;49419;49420;49421;49422;49423;49424;49425;50947;50948;50949;50950;50951;50952;50953;50954;50955;50956;50957;50958;50959;50960;50961;51189;51190;51191;51192;51193;51194;51195;51196;51197;51198;58731;58732;58733;58734;59284;59285;59286;59287;59288;59289;59290;59291;59292;59293;59294;59295;59296;59297;59298;59299;59300;59301;59302;59303;59304;59305;59306;59307;59308;59309;59310;59311;59312;59436;59437;59438;59439;59440;59441;59442;59443;59444;59445;59446;59447;59448;59449;59450;59451;59452;59453;59454;59455;59456;59457;59458;64098;64099;64100;64101;64102;64103;64104;64105;64106;64107;64108;64109;71658;71659;71660,2481;8769;9078;9088;9871;12545;12569;12580;13652;15388;15407;15410;18910;26753;26780;34614;34629;36568;40336;46450;49416;49423;50956;51197;58734;59290;59303;59448;59455;64103;64109;71660,379;380;384;385;806;807,25;61,326;336;338;370;394;401,377;398,-1;-1;-1;-1,protein_1365,quanti,quanti,quanti,quanti
GAA,0.563282103544935,0.164699933724542,P10253;I3L0S5;I3L3L3,P10253,7;1;1,7;1;1,7;1;1,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,sp|P10253|LYAG_HUMAN Lysosomal alpha-glucosidase OS=Homo sapiens OX=9606 GN=GAA PE=1 SV=4,3,7,7,7,7,6,5,5,7,6,5,5,7,6,5,5,9.3,9.3,9.3,105.32,952,952;208;284,0.0,24.182,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.51553,1.4308,15.487,23,14,Leave out requantified,0.42829,0.66935,0.11237,0.071351,1.2723,1.7155,0.126,0.083646,27.285,10.018,102.58,138.27,7,6,5,5,2,2,5,5,Leave out requantified,Leave out requantified,Median,Median,9.3,8.2,6.6,6.6,833990000,603760000,230220000,172020000,115280000,56741000,219330000,135280000,84048000,250330000,177130000,73197000,192310000,176070000,16238000,,,,1366,712;4187;11419;14028;15520;15807;15906,True;True;True;True;True;True;True,836;5050;5051;13810;16889;18695;19051;19165,1933;1934;1935;1936;11160;11161;11162;11163;30428;30429;30430;37346;37347;41434;41435;41436;42244;42245;42246;42247;42485;42486;42487;42488,3258;3259;3260;3261;3262;3263;3264;18644;18645;18646;18647;49771;49772;49773;61427;61428;68325;68326;68327;68328;69664;69665;69666;69667;69668;69669;69670;69671;69672;70031;70032;70033;70034;70035;70036;70037,3258;18645;49772;61427;68325;69668;70034,,,,,-1;-1;-1,protein_1367,quanti,quanti,quanti,quanti
HIST1H1E;HIST1H1D,3.64091667610881,0.000492127909633968,P10412;P16402;P16401;P22492,P10412;P16402,19;16;7;4,19;16;7;4,3;0;0;0,Histone H1.4;Histone H1.3,sp|P10412|H14_HUMAN Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2;sp|P16402|H13_HUMAN Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2,4,19,19,3,5,7,16,18,5,7,16,18,0,1,3,3,42.9,42.9,9.6,21.865,219,219;221;226;207,0.0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.58923,1.7931,24.342,62,45,Leave out requantified,0.48168,0.66505,0.06801,0.049904,1.7289,1.853,0.081338,0.086641,4.7637,27.051,138.04,128.92,8,11,18,25,1,1,18,25,Leave out requantified,Leave out requantified,Median,Median,22.8,32.4,42.9,41.1,23883000000,22327000000,1556200000,921880000,608750000,313130000,2053100000,1201600000,851520000,11425000000,11245000000,179980000,9483100000,9271500000,211600000,,,,1367,959;960;1622;5028;5029;5052;5053;5054;6874;6875;6884;6885;7972;12040;12041;12042;12207;12208;12619,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1156;1157;1158;1159;1160;1161;1966;1967;6145;6146;6147;6148;6178;6179;6180;6181;8413;8414;8415;8426;8427;8428;9778;14535;14536;14537;14538;14539;14540;14541;14542;14731;14732;14733;14734;14735;14736;15234;15235;15236,2669;2670;2671;2672;2673;2674;2675;2676;2677;2678;2679;2680;2681;2682;2683;2684;2685;2686;2687;4556;4557;4558;4559;13579;13580;13581;13582;13583;13584;13640;13641;13642;13643;13644;13645;13646;13647;18652;18653;18654;18655;18656;18657;18658;18659;18660;18685;18686;18687;18688;18689;18690;18691;18692;18693;18694;18695;21713;32021;32022;32023;32024;32025;32026;32027;32028;32029;32030;32031;32471;32472;32473;32474;32475;32476;32477;32478;32479;32480;32481;32482;32483;33606;33607;33608;33609;33610;33611,4555;4556;4557;4558;4559;4560;4561;4562;4563;4564;4565;4566;4567;4568;4569;4570;4571;4572;4573;4574;4575;4576;4577;4578;4579;4580;4581;4582;4583;7785;7786;7787;7788;7789;7790;7791;7792;22533;22534;22535;22536;22537;22538;22634;22635;22636;22637;22638;22639;22640;22641;30948;30949;30950;30951;30952;30953;30954;30955;30956;30991;30992;30993;30994;30995;30996;30997;30998;30999;31000;31001;31002;31003;31004;31005;31006;31007;31008;31009;31010;31011;31012;35795;52358;52359;52360;52361;52362;52363;52364;52365;52366;52367;52368;52369;53035;53036;53037;53038;53039;53040;53041;53042;53043;53044;53045;53046;53047;53048;53049;53050;53051;53052;53053;53054;53055;53056;53057;54945;54946;54947;54948;54949;54950;54951;54952;54953;54954,4557;4576;7788;22535;22536;22635;22636;22641;30948;30949;31003;31011;35795;52358;52360;52366;53039;53042;54954,808;809;810;811;812;813;814;815;816;817,,17;46;63;64;75;85;90;97;106;109,,-1;-1;-1;-1,protein_1368,quanti,quanti,quanti,quanti
DLAT,-0.559879978186423,0.160851582972467,P10515;H0YDD4;E9PEJ4,P10515;H0YDD4;E9PEJ4,10;9;9,10;9;9,10;9;9,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial;Acetyltransferase component of pyruvate dehydrogenase complex","sp|P10515|ODP2_HUMAN Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3;tr|H0YDD4|H0YDD4_HUMAN Acetyltransferase component of pyruvate dehydrogenase complex (Fr",3,10,10,10,4,5,4,4,4,5,4,4,4,5,4,4,19.2,19.2,19.2,68.996,647,647;479;542,0.0,13.572,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.2443,0.64402,13.186,17,11,Leave out requantified,0.25816,0.25625,0.64612,0.22742,0.80492,0.64123,0.75526,0.25269,17.781,12.129,67.481,117.04,4,5,4,4,2,1,4,4,Median,Leave out requantified,Linear,Median,9.3,9.7,7.7,9.3,661220000,452520000,208690000,156020000,126110000,29905000,221290000,148630000,72656000,116690000,89943000,26743000,167220000,87835000,79390000,,,,1368,1583;4474;5101;6593;8898;9023;12388;14552;14553;15556,True;True;True;True;True;True;True;True;True;True,1923;5431;6240;6241;8087;10859;11000;14953;17508;17509;18740,4457;11995;11996;13770;13771;13772;13773;17951;24048;24343;32966;38757;38758;38759;38760;41535;41536,7634;20048;20049;20050;20051;20052;20053;22848;22849;22850;22851;22852;22853;22854;22855;29742;39454;39885;53896;63838;63839;63840;63841;63842;63843;63844;68472;68473,7634;20051;22852;29742;39454;39885;53896;63843;63844;68473,818,,362,,-1;-1;-1,protein_1369,quanti,quanti,quanti,quanti
TXN,4.86059159920011,0.0004334668402125,P10599,P10599,4,4,4,Thioredoxin,sp|P10599|THIO_HUMAN Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3,1,4,4,4,1,1,4,2,1,1,4,2,1,1,4,2,29.5,29.5,29.5,11.737,105,105,0.0,11.835,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.040293,0.05947,132.99,10,8,Median,0.27692,0.26691,0.040293,0.031424,0.73458,0.57269,0.052918,0.047035,,,91.32,28.272,1,1,6,2,0,0,6,2,Median,Median,Median,Median,8.6,8.6,29.5,20.0,1020000000,965070000,54950000,19001000,14562000,4439000,18255000,13661000,4593600,760700000,724610000,36096000,222060000,212240000,9821500,,,,1369,2190;2191;7725;9898,True;True;True;True,2669;2670;9501;12019;12020;12021,6105;6106;6107;6108;6109;21132;26572;26573;26574;26575;26576,10408;10409;10410;10411;10412;10413;10414;34853;43502;43503;43504;43505;43506;43507;43508;43509;43510,10410;10414;34853;43510,819,,39,,-1,protein_1370,quanti,quanti,quanti,quanti
COX5B,-2.54243739867326,0.00244299419201668,P10606,P10606,4,4,4,"Cytochrome c oxidase subunit 5B, mitochondrial","sp|P10606|COX5B_HUMAN Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2",1,4,4,4,3,3,3,1,3,3,3,1,3,3,3,1,30.2,30.2,30.2,13.696,129,129,0.0,14.672,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.47687,1.4043,44.468,10,6,Leave out requantified,0.38612,0.40978,0.13328,0.19466,1.2033,1.2014,0.14757,0.22223,27.795,32.271,37.262,,4,3,2,1,2,1,2,1,Median,Median,Median,Median,24.0,24.0,15.5,8.5,457370000,303710000,153660000,206930000,136810000,70125000,195910000,119990000,75922000,38804000,33808000,4996200,15721000,13104000,2617300,,,,1370,4154;4639;6980;9396,True;True;True;True,5004;5663;8554;11435,11065;11066;12534;12535;12536;12537;18969;18970;18971;18972;25254,18492;18493;18494;20890;20891;20892;20893;20894;31439;31440;31441;31442;41343,18494;20892;31441;41343,,,,,-1,protein_1371,quanti,quanti,quanti,quanti
