DCAF4_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PSME2,-0.0830815413,0.480766400030102,0,Q9UL46;A0A087X1Z3;H0YM70,Q9UL46;A0A087X1Z3;H0YM70,8;8;6,8;8;6,8;8;6,Proteasome activator complex subunit 2,PSME2,sp|Q9UL46|PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4;tr|A0A087X1Z3|A0A087X1Z3_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=1;tr|H0YM70|H0YM70_HUMAN Proteasome activ,8,8,34.3,239
MRPL45,0.5161416899,0.288123067132786,0,Q9BRJ2;A0A087X2D5;A0A0G2JMS5;A0A087WU62,Q9BRJ2;A0A087X2D5;A0A0G2JMS5;A0A087WU62,5;5;4;4,5;5;4;4,5;5;4;4,"39S ribosomal protein L45, mitochondrial",MRPL45,"sp|Q9BRJ2|RM45_HUMAN 39S ribosomal protein L45, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL45 PE=1 SV=2;tr|A0A087X2D5|A0A087X2D5_HUMAN 39S ribosomal protein L45, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL45 PE=1 SV=1;tr|A0A0G2JMS5|A0A0G2JMS5_HUMAN 39S",5,5,28.4,306
PSMC6,0.0420661224,0.687412466190619,0,P62333;A0A087X2I1;H0YJC0;H0YJS8;H0YJX2;H0YJT1;H0YJE9;H0YJD2;H0YJY8,P62333;A0A087X2I1;H0YJC0,22;22;13;10;4;3;2;1;1,22;22;13;10;4;3;2;1;1,22;22;13;10;4;3;2;1;1,26S protease regulatory subunit 10B,PSMC6,sp|P62333|PRS10_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1;tr|A0A087X2I1|A0A087X2I1_HUMAN 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1;tr|H0YJC0|H0YJC0_HUMAN 26S proteasome reg,22,22,64.5,389
GPS1,-0.3832726203,0.0975176058079317,0,Q13098;C9JFE4;A0A096LP07;A0A096LPJ3;A8K070;J3QQX0;J3QS84;J3QS88;J3KTB0;J3QLE8;J3QLT0;J3QL53;J3KRE8;J3KSA5;J3KRJ4,Q13098;C9JFE4;A0A096LP07;A0A096LPJ3;A8K070;J3QQX0;J3QS84;J3QS88;J3KTB0;J3QLE8;J3QLT0;J3QL53;J3KRE8;J3KSA5;J3KRJ4,4;4;4;4;4;2;2;2;2;2;2;2;2;2;2,4;4;4;4;4;2;2;2;2;2;2;2;2;2;2,4;4;4;4;4;2;2;2;2;2;2;2;2;2;2,COP9 signalosome complex subunit 1,GPS1,sp|Q13098|CSN1_HUMAN COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=4;tr|C9JFE4|C9JFE4_HUMAN COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=2;tr|A0A096LP07|A0A096LP07_HUMAN COP9 signalosome complex su,4,4,12.2,491
VDAC2,0.1359217012,0.249752778976872,0,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,13;13;9;9;5,13;13;9;9;5,13;13;9;9;5,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,13,13,47.3,294
HNRNPUL1,-0.3312812028,0.463558301591216,0,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0;M0QYM5;M0QYI8,Q9BUJ2;M0R3F1;A0A0A0MRA5;B7Z4B8;M0QYZ0,6;6;6;6;4;1;1,6;6;6;6;4;1;1,6;6;6;6;4;1;1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,sp|Q9BUJ2|HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2;tr|M0R3F1|M0R3F1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1,6,6,11.8,856
EPB41L3,0.2211109411,0.446170049269425,0,Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;J3QS55;J3QRQ6;J3KS70;J3QLU5;J3QKY2;J3KRD1;J3QKK4;J3QR33;J3KT37,Q9Y2J2;A0A0A0MRA8;A0A0A0MSA4;J3QS55,6;6;6;3;2;2;2;2;2;2;2;2,5;5;5;3;2;2;2;2;2;2;2;1,2;2;2;2;2;2;2;2;2;2;2;0,"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed",EPB41L3,sp|Q9Y2J2|E41L3_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2;tr|A0A0A0MRA8|A0A0A0MRA8_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=1;tr|A0A0A0MSA4|A0A0A0MSA4_HUMAN Band 4.1-like protein 3 OS=Homo sa,6,2,8.9,1087
PCMT1,-0.0004754839,0.997349108635557,0,P22061;A0A0A0MRJ6;H7BY58;A0A3F2YNX8;F6S8N6;F8WDT3;F8WAV5;F8WAX2;C9J0F2,P22061;A0A0A0MRJ6;H7BY58;A0A3F2YNX8;F6S8N6,6;6;6;5;5;1;1;1;1,6;6;6;5;5;1;1;1;1,6;6;6;5;5;1;1;1;1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Protein-L-isoaspartate O-methyltransferase,PCMT1,sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4;tr|A0A0A0MRJ6|A0A0A0MRJ6_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1;tr|H7BY58|H7BY58_HU,6,6,52,227
NOLC1,-0.1273779898,0.226087333293382,0,Q14978;A0A0A0MRM9;S4R402;S4R349,Q14978;A0A0A0MRM9,12;12;4;4,12;12;4;4,8;8;0;0,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,12,8,16.6,699
OGFR,0.0461619329,0.866403402625396,0,Q9NZT2;A0A0A0MRN5;A0A087X028,Q9NZT2;A0A0A0MRN5;A0A087X028,4;4;3,4;4;3,4;4;3,Opioid growth factor receptor,OGFR,sp|Q9NZT2|OGFR_HUMAN Opioid growth factor receptor OS=Homo sapiens OX=9606 GN=OGFR PE=1 SV=3;tr|A0A0A0MRN5|A0A0A0MRN5_HUMAN Opioid growth factor receptor OS=Homo sapiens OX=9606 GN=OGFR PE=1 SV=1;tr|A0A087X028|A0A087X028_HUMAN Opioid growth factor receptor,4,4,6.9,677
ABI1,-0.047664834,0.749760856379525,0,Q8IZP0;B6VEX4;A0A0A0MRT6;Q9NYB9;B7Z836;E9PEZ7;E7EW77;E7EP65;A0A0C4DG21;F8WAL6,Q8IZP0;B6VEX4;A0A0A0MRT6,4;4;4;1;1;1;1;1;1;1,4;4;4;1;1;1;1;1;1;1,4;4;4;1;1;1;1;1;1;1,Abl interactor 1,ABI1,sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4;tr|B6VEX4|B6VEX4_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1;tr|A0A0A0MRT6|A0A0A0MRT6_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1,4,4,11.4,508
HADH,-0.5371115774,0.143228971461161,0,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78;A0A1W2PQC2;A0A1W2PRT2,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78;A0A1W2PQC2;A0A1W2PRT2,4;4;4;4;4;4;3;2;2,4;4;4;4;4;4;3;2;2,4;4;4;4;4;4;3;2;2,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,"sp|Q16836|HCDH_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3;tr|A0A1W2PQV5|A0A1W2PQV5_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=1;tr|A0A1W2PNM1|A0",4,4,17.2,314
HSPH1,0.2665325289,0.0773536477699373,0,A0A0A0MSM0;O95757;Q5TBM3;E9PDE8;D6RJ96,A0A0A0MSM0,30;5;5;5;3,1;0;0;0;0,1;0;0;0;0,,HSPH1,tr|A0A0A0MSM0|A0A0A0MSM0_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,30,1,42.5,782
PITPNB,-0.3570569017,0.112529169735799,0,P48739;A0A0A0MSW4;B3KYB6;B3KYB7;I3L3W1;I3L2X8;I3L4C0;I3L4U7;I3L459,P48739;A0A0A0MSW4;B3KYB6;B3KYB7,3;3;2;2;1;1;1;1;1,3;3;2;2;1;1;1;1;1,2;2;1;1;0;0;0;0;0,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB6|B3K,3,2,10.7,271
IVD,-0.2670857251,0.0318448652396645,0,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3;H7C4G6;H0YKV0;H0YN10;A0A087WVD3,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3,7;7;6;4;3;2;2;1,7;7;6;4;3;2;2;1,7;7;6;4;3;2;2;1,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,"sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0A0MT83|A0A0A0MT83_HUMAN Isovaleryl-CoA dehydrogenase isoform 1 OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0S2Z4K7|A0A0S2Z4K7_HUMAN Isovalery",7,7,19.5,426
RBP1,-0.8854385031,0.00227424581471353,0,A0A0A0MTB9;H0YAK8;P09455;A0A0A0MQT0,A0A0A0MTB9;H0YAK8;P09455;A0A0A0MQT0,4;4;4;3,4;4;4;3,4;4;4;3,Retinol-binding protein 1,RBP1,tr|A0A0A0MTB9|A0A0A0MTB9_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=1;tr|H0YAK8|H0YAK8_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=2;sp|P09455|RET1_HUMAN Retinol-binding protein 1 OS=Homo sapiens OX=,4,4,34.1,91
ILK,-0.0564123934,0.599738572692895,0,Q13418;A0A0A0MTH3;A0A087WWY6,Q13418;A0A0A0MTH3,5;5;1,5;5;1,5;5;1,Integrin-linked protein kinase,ILK,sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2;tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,5,5,11.9,452
ADSL,0.0897682339,0.383074069289021,0,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY6;A0A1B0GWF8;A0A096LNY5;A0A1B0GTG9;B4DEP1;A0A1W2PRX2;A0A096LP72;A0A096LNY4;V9GY96;A0A096LP92;A0A096LP76;A0A096LPA2,P30566;A0A1B0GWJ0;A0A1B0GTJ7;A0A0A6YY92;A0A096LNY6;A0A1B0GWF8,7;7;7;7;5;4;3;3;2;2;2;2;1;1;1;1,7;7;7;7;5;4;3;3;2;2;2;2;1;1;1;1,7;7;7;7;5;4;3;3;2;2;2;2;1;1;1;1,Adenylosuccinate lyase,ADSL,sp|P30566|PUR8_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=2;tr|A0A1B0GWJ0|A0A1B0GWJ0_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1;tr|A0A1B0GTJ7|A0A1B0GTJ7_HUMAN Adenylosuccinate lyase OS=Homo sapiens OX=9,7,7,21.5,484
TMED7;TMED7-TICAM2,0.1442825834,0.295676580949519,0,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,2;2,2;2,2;2,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,2,2,10.3,224
NAA15,-0.1779225154,0.284506843704542,0,Q9BXJ9;A0A0B4J1W3,Q9BXJ9;A0A0B4J1W3,4;4,4;4,4;4,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15,"sp|Q9BXJ9|NAA15_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;tr|A0A0B4J1W3|A0A0B4J1W3_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",4,4,6.9,866
SRSF7,-0.0368756522,0.863567529333913,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,6;6;6,6;6;6,6;6;6,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,6,6,27.3,238
TCEB2,-0.2958573048,0.0348824606049375,0,Q15370;A0A0B4J296;B8ZZU8;I3L0M9,Q15370;A0A0B4J296;B8ZZU8;I3L0M9,4;4;2;2,4;4;2;2,4;4;2;2,Transcription elongation factor B polypeptide 2,TCEB2,sp|Q15370|ELOB_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|A0A0B4J296|A0A0B4J296_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|B8ZZU8|B8ZZU8_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|I3L0M9|I3L0M9_HUMAN El,4,4,19.5,118
TPT1,0.1073171829,0.66628761376513,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q56UQ5;Q9HAU6;H0YCX0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,10;10;10;6;6;3;1;1,10;10;10;6;6;3;1;1,10;10;10;6;6;3;1;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,10,10,35.5,172
GSTZ1,-0.4055604727,0.172658859820468,0,O43708;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6;G3V3B9;A0A0A0MR33;H0YJN8,O43708;G3V267;G3V5T0;A0A0C4DFM0;G3V4T6;G3V3B9;A0A0A0MR33,3;3;3;3;3;2;2;1,3;3;3;3;3;2;2;1,3;3;3;3;3;2;2;1,Maleylacetoacetate isomerase,GSTZ1,sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3;tr|G3V267|G3V267_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=1;tr|G3V5T0|G3V5T0_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens ,3,3,28.2,216
SET;SETSIP,-0.4477107605,0.0278906490525184,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,13;13;8;8,13;13;8;8,13;13;8;8,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,13,13,33.1,290
CNPY3,-0.0984934525,0.80857079733029,0,Q9BT09;A0A0C4DFY8,Q9BT09;A0A0C4DFY8,1;1,1;1,1;1,Protein canopy homolog 3,CNPY3,sp|Q9BT09|CNPY3_HUMAN Protein canopy homolog 3 OS=Homo sapiens OX=9606 GN=CNPY3 PE=1 SV=1;tr|A0A0C4DFY8|A0A0C4DFY8_HUMAN Protein canopy homolog 3 OS=Homo sapiens OX=9606 GN=CNPY3 PE=1 SV=1,1,1,4,278
RPSA,0.2399480918,0.0738501735791076,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,24;24;24;14,24;24;24;14,24;24;24;14,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,24,24,69.2,295
HTRA2,0.1361373877,0.369809963146595,0,O43464;A0A0C4DG44,O43464;A0A0C4DG44,2;2,2;2,2;2,"Serine protease HTRA2, mitochondrial",HTRA2,"sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2;tr|A0A0C4DG44|A0A0C4DG44_HUMAN Serine protease HTRA2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=1",2,2,5.7,458
DDX46,-0.1525630364,0.209735259324954,0,A0A0C4DG89;Q7L014;D6RJA6,A0A0C4DG89;Q7L014,15;14;4,15;14;4,15;14;4,Probable ATP-dependent RNA helicase DDX46,DDX46,tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1;sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2,15,15,20.3,1032
CHD4,-0.2472209346,0.0513213367305334,0,Q14839;A0A2R8Y5J0;A0A0C4DGG9;A0A2R8Y521;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8Y212;F5GWX5;A0A2R8YD40;A0A2R8YDJ9;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y425;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YER1;A0A2R8Y445;A0A2R8Y8C1;A0A2R8Y5M9;A0A2R8YE38;A0A2R8Y5Z7;A0A2R8Y685;A0A2R8Y8B3,Q14839;A0A2R8Y5J0;A0A0C4DGG9;A0A2R8Y521;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8Y212;F5GWX5;A0A2R8YD40;A0A2R8YDJ9;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y425;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YER1;A0A2R8Y445;A0A2R8Y8C1;A0A2R8Y5M9;A0A2R8YE38,6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;4;4;4;3;3;1;1;1,6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;4;4;4;3;3;1;1;1,4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;2;2;2;1;1;1;1;1,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A2R8Y5J0|A0A2R8Y5J0_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A0C4DGG9|A0A0C4DGG9_HUMAN C,6,4,4.9,1912
CAPNS1,-0.0802044903,0.376677776473565,0,P04632;A0A0C4DGQ5;K7ELJ7;K7EIV0;A0A075B7C0;U3KQE2;K7EM73;K7EKD8;U3KPR7;K7EMQ1;K7ES78,P04632;A0A0C4DGQ5;K7ELJ7;K7EIV0;A0A075B7C0;U3KQE2;K7EM73,11;11;10;9;9;8;8;5;3;2;1,11;11;10;9;9;8;8;5;3;2;1,11;11;10;9;9;8;8;5;3;2;1,Calpain small subunit 1,CAPNS1,sp|P04632|CPNS1_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|K7ELJ7|K7ELJ7_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9,11,11,52.6,268
DDOST,-0.2318576216,0.0974464904184318,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1;U3KQ84,7;7;4,7;7;4,7;7;4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,7,7,14.9,456
DDX3X;DDX3Y,-0.2330903217,0.0922933705607744,0,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2R8YFS5;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;O15523;F6S8Q4;A0A2R8YDH3;A0A0J9YVQ7;A0A087WVZ1;C9J081;H0Y960;C9J8G5;D6RCM4;Q9NQI0;A0A2R8Y4D2,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2R8YFS5;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;O15523;F6S8Q4;A0A2R8YDH3,23;23;23;23;23;23;23;23;23;23;23;23;23;23;19;19;18;8;7;2;1;1;1;1;1,22;22;22;22;22;22;22;22;22;22;22;22;22;22;18;18;17;8;7;2;1;1;1;1;1,22;22;22;22;22;22;22;22;22;22;22;22;22;22;18;18;17;8;7;2;1;1;1;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SFB3|A0A0D9SFB3_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y645|A0A2R8Y645_HUMAN ATP-dependent RNA he,23,22,39.3,662
ARFGAP2,-0.1391374504,0.607847048694254,0,Q8N6H7;A0A0D9SF70;G5E9L0;H0YDN9;E9PQP3;E9PIY6;E9PMU9,Q8N6H7;A0A0D9SF70;G5E9L0;H0YDN9;E9PQP3;E9PIY6,4;4;4;3;3;2;1,4;4;4;3;3;2;1,4;4;4;3;3;2;1,ADP-ribosylation factor GTPase-activating protein 2,ARFGAP2,sp|Q8N6H7|ARFG2_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|A0A0D9SF70|A0A0D9SF70_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|G5E9L0,4,4,10.6,521
DNM1;DNM2,-0.5087825585,0.0106434183555431,0,Q05193;A0A0U1RQP1;A0A0D9SFE4;P50570;A0A1B0GUX5;A0A0D9SFB1;A0A1B0GU67;Q9UQ16;E5RHK8,Q05193;A0A0U1RQP1;A0A0D9SFE4;P50570;A0A1B0GUX5;A0A0D9SFB1;A0A1B0GU67,4;4;4;3;3;3;2;1;1,4;4;4;3;3;3;2;1;1,4;4;4;3;3;3;2;1;1,Dynamin-1;Dynamin-2,DNM1;DNM2,sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A0U1RQP1|A0A0U1RQP1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0D9SFE4|A0A0D9SFE4_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;sp|P50570|DYN2_HU,4,4,6,864
