FBXW5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
C21orf33,-0.554099974,0.187068290516317,0,A0A096LPI6;A0A096LNH5;H7C1F6;H7C2G3;P0DPI2;A0A0B4J2D5;A0A096LNJ1;A0A096LP73;A0A2R8Y6K9;A0A2R8YDR7;F2Z2Q0;A0A096LP12,A0A096LPI6;A0A096LNH5;H7C1F6;H7C2G3;P0DPI2;A0A0B4J2D5;A0A096LNJ1;A0A096LP73;A0A2R8Y6K9;A0A2R8YDR7;F2Z2Q0;A0A096LP12,4;3;3;3;3;3;2;2;2;2;2;2,3;3;3;3;3;3;2;2;2;2;2;2,3;3;3;3;3;3;2;2;2;2;2;2,,C21orf33,"tr|A0A096LPI6|A0A096LPI6_HUMAN Utp12 domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2;tr|A0A096LNH5|A0A096LNH5_HUMAN Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B",4,3,22.9,279
WDR18,-1.4680592581,0.0237339209280569,1,Q9BV38;U3KQC1;A0A0A0MQU0;K7EIR0;A0A087X237;K7EKX5;K7EML4,Q9BV38;U3KQC1;A0A0A0MQU0;K7EIR0,7;7;7;4;1;1;1,7;7;7;4;1;1;1,7;7;7;4;1;1;1,WD repeat-containing protein 18,WDR18,sp|Q9BV38|WDR18_HUMAN WD repeat-containing protein 18 OS=Homo sapiens OX=9606 GN=WDR18 PE=1 SV=2;tr|U3KQC1|U3KQC1_HUMAN WD repeat-containing protein 18 (Fragment) OS=Homo sapiens OX=9606 GN=WDR18 PE=1 SV=1;tr|A0A0A0MQU0|A0A0A0MQU0_HUMAN WD repeat-containin,7,7,25.7,432
HNRNPUL1,-0.8739441682,0.00641543221894345,0,Q9BUJ2;A0A0A0MRA5;B7Z4B8;M0R3F1;M0QYZ0;M0R203;M0QZV6;M0R0K8;M0QYI8;M0QYM5,Q9BUJ2;A0A0A0MRA5;B7Z4B8;M0R3F1;M0QYZ0,14;14;14;12;9;2;2;2;2;1,14;14;14;12;9;2;2;2;2;1,14;14;14;12;9;2;2;2;2;1,Heterogeneous nuclear ribonucleoprotein U-like protein 1,HNRNPUL1,sp|Q9BUJ2|HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2;tr|A0A0A0MRA5|A0A0A0MRA5_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV,14,14,19.6,856
EPB41L3,0.4797851885,0.0334475909146736,0,A0A0A0MRA8;Q9Y2J2;A0A0A0MSA4;A8K968;A0A1B0GTF8;J3KT37;J3QS55;J3KS70;J3QRQ6;J3QLU5;J3QKY2;J3QKK4;J3KRD1;J3QR33;A0A0J9YY18;A0A2R8Y6G5;A0A2U3TZH6;A0A3B3IU06;A0A2R8Y5Z6;A0A2R8Y5G2;A0A2R8Y570;A0A2R8YCW8;A0A2R8YD30;A0A2R8YFR9;Q4VB86;A0A3B3IUD6;A0A2R8Y7Y3;A0A2R8Y7N0;A0A2R8Y420;A0A3B3ITP0;A0A2R8Y6D0;A0A1B0GWG0;A0A2R8Y4N6;P11171,A0A0A0MRA8;Q9Y2J2;A0A0A0MSA4;A8K968;A0A1B0GTF8,9;9;8;7;6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;8;7;6;5;2;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;8;7;6;5;2;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed",EPB41L3,tr|A0A0A0MRA8|A0A0A0MRA8_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=1;sp|Q9Y2J2|E41L3_HUMAN Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2;tr|A0A0A0MSA4|A0A0A0MSA4_HUMAN Band 4.1-like protein 3 OS=Homo sa,9,8,14.3,918
PCMT1,-0.124934161,0.714107761633757,0,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6;C9J0F2,P22061;A0A3F2YNX8;A0A0A0MRJ6;H7BY58;F6S8N6,4;4;4;4;3;1,4;4;4;4;3;1,4;4;4;4;3;1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase;Protein-L-isoaspartate O-methyltransferase,PCMT1,sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4;tr|A0A3F2YNX8|A0A3F2YNX8_HUMAN Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1;tr|A0A0A0MRJ6|A0A0A,4,4,37.9,227
NOLC1,0.1883905861,0.231822987428083,0,Q14978;A0A0A0MRM9;S4R349;S4R402,Q14978;A0A0A0MRM9,11;11;4;3,11;11;4;3,8;8;1;0,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,11,8,16.7,699
HADH,-0.3047975858,0.291385917121049,0,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78;A0A1W2PQC2;A0A1W2PRT2,Q16836;A0A1W2PQV5;A0A1W2PNM1;A0A0A0MSE2;A0A0D9SFP2;E9PF18;A0A1W2PQ78,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,3;3;3;3;3;3;2;1;1,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,"sp|Q16836|HCDH_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3;tr|A0A1W2PQV5|A0A1W2PQV5_HUMAN Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=1;tr|A0A1W2PNM1|A0",3,3,14,314
PLS3,0.8324384157,0.314786622530201,0,P13797;A0A0A0MSQ0;U3KQI3;H7C4N2;Q5TBN3,P13797;A0A0A0MSQ0,6;6;2;2;1,6;6;2;2;1,4;4;1;1;0,Plastin-3,PLS3,sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4;tr|A0A0A0MSQ0|A0A0A0MSQ0_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=1,6,4,11.1,630
TAPBP,-0.2957397274,0.166053546135998,0,O15533;A0A0G2JKZ1;A2AB90;A0A0G2JH37;A0A0A0MSV9;Q6P1N7;C9JA35;A0A0A0MT98,O15533;A0A0G2JKZ1;A2AB90;A0A0G2JH37;A0A0A0MSV9;Q6P1N7;C9JA35,3;3;3;3;3;2;2;1,3;3;3;3;3;2;2;1,3;3;3;3;3;2;2;1,Tapasin,TAPBP,sp|O15533|TPSN_HUMAN Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=1;tr|A0A0G2JKZ1|A0A0G2JKZ1_HUMAN Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=1;tr|A2AB90|A2AB90_HUMAN Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=1;tr|A0A0G2JH37|A0A0G2JH37_HUM,3,3,7.1,448
SMARCA4;SMARCA2,0.5817349304,0.0765188266358054,0,P51532;Q9HBD4;A0A0A0MT49;A0A2R8Y4P4;A0A2R8Y7S2;A0A2R8YGG3;A0A2R8YGP5;P51531;A0A0U1RQZ9;A0A2R8YG32;A0A2R8Y440;A0A2R8Y7F3;A0A2R8YF80;A0A2R8Y7Y7;A0A2R8Y526;A0A2R8YF58;A0A2R8Y4C5;A0A2R8Y6V2;A0A2R8YDA1;A0A2R8Y523;A0A2R8Y6N0;A0A2R8YFV8;F6VDE0;A0A2R8Y5K3;A0A2R8YCY3;A0A2R8Y4R6,P51532;Q9HBD4;A0A0A0MT49;A0A2R8Y4P4;A0A2R8Y7S2;A0A2R8YGG3;A0A2R8YGP5;P51531;A0A0U1RQZ9;A0A2R8YG32;A0A2R8Y440;A0A2R8Y7F3;A0A2R8YF80;A0A2R8Y7Y7;A0A2R8Y526;A0A2R8YF58;A0A2R8Y4C5;A0A2R8Y6V2;A0A2R8YDA1;A0A2R8Y523;A0A2R8Y6N0,4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,4;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,Transcription activator BRG1;Probable global transcription activator SNF2L2,SMARCA4;SMARCA2,sp|P51532|SMCA4_HUMAN Transcription activator BRG1 OS=Homo sapiens OX=9606 GN=SMARCA4 PE=1 SV=2;tr|Q9HBD4|Q9HBD4_HUMAN SMARCA4 isoform 2 OS=Homo sapiens OX=9606 GN=SMARCA4 PE=1 SV=1;tr|A0A0A0MT49|A0A0A0MT49_HUMAN Transcription activator BRG1 OS=Homo sapien,4,4,2.9,1647
IVD,-0.1564096043,0.271913100561363,0,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3;H7C4G6;H0YKV0;H0YN10;A0A087WVD3,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3,7;7;6;4;3;2;2;1,7;7;6;4;3;2;2;1,7;7;6;4;3;2;2;1,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,"sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0A0MT83|A0A0A0MT83_HUMAN Isovaleryl-CoA dehydrogenase isoform 1 OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0S2Z4K7|A0A0S2Z4K7_HUMAN Isovalery",7,7,16.7,426
ILK,-0.2691173354,0.213739799509672,0,Q13418;A0A0A0MTH3;E9PQ52;A0A087WW45;A0A087WWY6,Q13418;A0A0A0MTH3,4;4;1;1;1,4;4;1;1;1,4;4;1;1;1,Integrin-linked protein kinase,ILK,sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2;tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,4,4,9.5,452
ELOVL5,-0.5118556517,0.0163010917493911,0,Q9NYP7;A0A0A0MTI6,Q9NYP7;A0A0A0MTI6,1;1,1;1,1;1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,ELOVL5,sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1;tr|A0A0A0MTI6|A0A0A0MTI6_HUMAN Elongation of very long chain fatty acids protein OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1,1,1,4.3,299
TMED7;TMED7-TICAM2,-0.2574544632,0.102491788862026,0,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,3;3,3;3,3;3,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,3,3,18.8,224
SRSF7,-0.308091835,0.123742085240137,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,9;9;9,9;9;9,9;9;9,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,9,9,31.9,238
TCEB2,-0.6066514518,0.0216352102726628,0,Q15370;A0A0B4J296;B8ZZU8;I3L0M9,Q15370;A0A0B4J296,4;4;1;1,4;4;1;1,4;4;1;1,Transcription elongation factor B polypeptide 2,TCEB2,sp|Q15370|ELOB_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1;tr|A0A0B4J296|A0A0B4J296_HUMAN Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1,4,4,15.3,118
TPT1,-0.094944756,0.711615289314304,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q56UQ5;Q9HAU6;H0YCX0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,10;10;10;5;5;2;1;1,10;10;10;5;5;2;1;1,10;10;10;5;5;2;1;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,10,10,35.5,172
PWP2,-0.6252893596,0.00485444841661254,0,Q15269;A0A0B4J2E5;C9J544,Q15269;A0A0B4J2E5,12;12;3,12;12;3,11;11;3,Periodic tryptophan protein 2 homolog,PWP2,sp|Q15269|PWP2_HUMAN Periodic tryptophan protein 2 homolog OS=Homo sapiens OX=9606 GN=PWP2 PE=2 SV=2;tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC102724159 PE=1 SV=1,12,11,13.6,919
SET;SETSIP,-0.2325358108,0.201657928436403,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,9;9;6;6,9;9;6;6,9;9;6;6,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,9,9,32.1,290
RPSA,0.3029576587,0.080374481111166,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,24;24;24;14,24;24;24;14,24;24;24;14,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,24,24,68.8,295
HTRA2,0.0918677141,0.755362491950407,0,O43464;A0A0C4DG44;P83110,O43464;A0A0C4DG44,4;4;1,4;4;1,4;4;1,"Serine protease HTRA2, mitochondrial",HTRA2,"sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2;tr|A0A0C4DG44|A0A0C4DG44_HUMAN Serine protease HTRA2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=1",4,4,13.8,458
DDX46,-0.0429635328,0.754653047893058,0,Q7L014;A0A0C4DG89;D6RJA6,Q7L014;A0A0C4DG89,8;8;2,8;8;2,8;8;2,Probable ATP-dependent RNA helicase DDX46,DDX46,sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2;tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,8,8,10.1,1031
CHD4,-0.431084202,0.0264986199696979,0,Q14839;A0A2R8Y425;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8YDJ9;A0A2R8YD40;A0A2R8Y4X2;A0A2R8YDW2;A0A2R8YER1;A0A2R8Y8C1;A0A2R8Y445;A0A2R8Y7I0;A0A2R8Y7M9;Q8TDI0;A0A2R8Y8B3;A0A2R8Y5M9;A0A2R8YE38;K7EMY3;F2Z2R5;F5H6N4;H7C3H7;H7C0J3;I3L229,Q14839;A0A2R8Y425;A0A0C4DGG9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8YFD8;A0A2U3TZM0;A0A2R8YFK9;A0A2R8Y5J0;A0A2R8YDJ9;A0A2R8YD40;A0A2R8Y4X2;A0A2R8YDW2;A0A2R8YER1;A0A2R8Y8C1;A0A2R8Y445;A0A2R8Y7I0;A0A2R8Y7M9,22;22;22;22;22;22;22;22;22;22;21;21;20;19;14;14;14;12;12;8;8;6;5;5;2;1;1;1;1,22;22;22;22;22;22;22;22;22;22;21;21;20;19;14;14;14;12;12;8;8;6;5;5;2;1;1;1;1,10;10;10;10;10;10;10;10;10;10;10;10;10;9;3;3;3;10;10;3;0;3;3;2;0;0;0;0;0,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A2R8Y425|A0A2R8Y425_HUMAN Chromodomain-helicase-DNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A0C4DGG9|A0A0C4D,22,10,15.9,1912
CAPNS1,0.121830637,0.47016365602342,0,P04632;K7ELJ7;A0A0C4DGQ5;K7EIV0;A0A075B7C0;K7EM73;K7EKD8;U3KPR7;K7ES78;K7EMQ1,P04632;K7ELJ7;A0A0C4DGQ5;K7EIV0;A0A075B7C0;K7EM73;K7EKD8,8;8;8;7;7;6;4;3;1;1,8;8;8;7;7;6;4;3;1;1,2;2;2;1;1;2;1;0;1;1,Calpain small subunit 1,CAPNS1,sp|P04632|CPNS1_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|K7ELJ7|K7ELJ7_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9,8,2,32.1,268
DDOST,-0.1952362151,0.234501792466046,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1;U3KQ84,12;12;6,12;12;6,12;12;6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,12,12,30,456
LAMTOR5,-1.3705138075,0.00874177758976595,1,O43504;R4GMU8;E9PLX3;A0A0C4DGV4,O43504;R4GMU8;E9PLX3;A0A0C4DGV4,1;1;1;1,1;1;1;1,1;1;1;1,Ragulator complex protein LAMTOR5,LAMTOR5,sp|O43504|LTOR5_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1;tr|R4GMU8|R4GMU8_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1;tr|E9PLX3|E9PLX3_HUMAN Ragulator complex protein LAMT,1,1,22,91
DDX3X;DDX3Y,-0.3159393481,0.0572972210651638,0,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2R8YFS5;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;F6S8Q4;O15523;A0A2R8YDH3;A0A0J9YVQ7;A0A087WVZ1;C9J081;H0Y960;C9J8G5;D6RCM4;Q9NQI0;A0A2R8Y4D2,O00571;A0A0D9SFB3;A0A2R8Y645;A0A2R8Y4A4;A0A2R8YFS5;A0A2U3TZJ9;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SG12;A0A2R8YF78;A0A2R8Y5G6;A0A2R8Y7T2;A0A2R8YDT5;A0A0D9SF53;F6S8Q4;O15523;A0A2R8YDH3,23;23;23;23;23;23;23;23;23;23;23;23;23;23;21;20;18;8;6;2;1;1;1;1;1,22;22;22;22;22;22;22;22;22;22;22;22;22;22;20;19;17;8;6;2;1;1;1;1;1,22;22;22;22;22;22;22;22;22;22;22;22;22;22;20;19;17;8;6;2;1;1;1;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SFB3|A0A0D9SFB3_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y645|A0A2R8Y645_HUMAN ATP-dependent RNA he,23,22,36.4,662
TBL1XR1,-0.5902664898,0.0286865530438417,0,Q9BZK7;A0A0D9SF63;C9IYU9;F8W9D8;A0A1B0GUU2;A0A0D9SEW5;A0A0D9SF25;C9J7E1;C9JCW4;C9JLJ1;C9J3H2;C9JEC9;C9JBN1;C9JCK0;C9JY82;C9JTW8;C9J903,Q9BZK7;A0A0D9SF63;C9IYU9;F8W9D8;A0A1B0GUU2;A0A0D9SEW5;A0A0D9SF25;C9J7E1;C9JCW4;C9JLJ1;C9J3H2;C9JEC9;C9JBN1;C9JCK0;C9JY82;C9JTW8;C9J903,2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1,F-box-like/WD repeat-containing protein TBL1XR1,TBL1XR1,sp|Q9BZK7|TBL1R_HUMAN F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens OX=9606 GN=TBL1XR1 PE=1 SV=1;tr|A0A0D9SF63|A0A0D9SF63_HUMAN F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens OX=9606 GN=TBL1XR1 PE=1 SV=1;tr|C9IYU9|C9IYU9_,2,2,7,514
HSPA1A;HSPA1B,0.3304890931,0.160459683315494,0,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,32;32;32;17,30;30;30;17,19;19;19;10,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HSPA1A;HSPA1B,sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1;tr|A0A0G2JIW1|A0A0G2JIW1_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1;sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Hom,32,19,42,641
SCRIB,-0.4759810518,0.150356275237903,0,Q14160;A0A0G2JMS7;A0A0G2JNZ2;A0A0G2JPP5;A0A669KB89;H0YCG0,Q14160;A0A0G2JMS7;A0A0G2JNZ2;A0A0G2JPP5;A0A669KB89,3;3;3;3;3;1,3;3;3;3;3;1,3;3;3;3;3;1,Protein scribble homolog,SCRIB,sp|Q14160|SCRIB_HUMAN Protein scribble homolog OS=Homo sapiens OX=9606 GN=SCRIB PE=1 SV=4;tr|A0A0G2JMS7|A0A0G2JMS7_HUMAN Protein scribble homolog OS=Homo sapiens OX=9606 GN=SCRIB PE=1 SV=1;tr|A0A0G2JNZ2|A0A0G2JNZ2_HUMAN Protein scribble homolog OS=Homo sap,3,3,3.4,1630
PUF60,0.19280395,0.417831214765393,0,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PMU7;E9PN18;E9PL19;H0YCP8,A0A0J9YVR6;E9PQ56;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;A0A0J9YWM1;H0YEM1;A0A0J9YXJ8;A0A0J9YXX5;E9PMU7;E9PN18,11;11;11;11;10;10;10;10;10;7;7;5;5,11;11;11;11;10;10;10;10;10;7;7;5;5,11;11;11;11;10;10;10;10;10;7;7;5;5,Poly(U)-binding-splicing factor PUF60,PUF60,tr|A0A0J9YVR6|A0A0J9YVR6_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=3;tr|E9PQ56|E9PQ56_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=8;tr|A0A0J9YYL3|A0A0,11,11,59.9,314
MATR3,-0.3466532422,0.0442032748486896,0,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991;B3KM87;H0Y8T4;Q68E03;D6R8Z5;D6RCM3;D6REK4;D6RIA2;D6RB45;D6RE02;A0A1B0GX04;D6RBS2;D6R9F3;D6RBI2;D6RAY2;D6RAM9;D6RBK5,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991,36;36;36;31;24;16;13;7;6;5;5;4;4;4;4;4;4;4;3;3;3,36;36;36;31;24;16;13;7;6;5;5;4;4;4;4;4;4;4;3;3;3,36;36;36;31;24;16;13;7;6;5;5;4;4;4;4;4;4;4;3;3;3,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,36,36,48.4,847
