DCAF8_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
GSTZ1,1.084811664,0.0238117043252677,1,O43708;A0A0A0MR33;G3V267;G3V5T0;A0A0C4DFM0;G3V3B9;G3V4T6,O43708;A0A0A0MR33;G3V267;G3V5T0;A0A0C4DFM0;G3V3B9;G3V4T6,4;4;4;4;4;3;3,4;4;4;4;4;3;3,4;4;4;4;4;3;3,Maleylacetoacetate isomerase,GSTZ1,sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3;tr|A0A0A0MR33|A0A0A0MR33_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=1;tr|G3V267|G3V267_HUMAN Maleylacetoacetate isomerase OS=Homo ,4,4,25,216
NOLC1,0.6878906977,0.0293610407587801,0,Q14978;A0A0A0MRM9;S4R402;S4R341;S4R349,Q14978;A0A0A0MRM9,6;6;1;1;1,6;6;1;1;1,6;6;1;1;1,Nucleolar and coiled-body phosphoprotein 1,NOLC1,sp|Q14978|NOLC1_HUMAN Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2;tr|A0A0A0MRM9|A0A0A0MRM9_HUMAN Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=1,6,6,8.9,699
ABI1,2.5686769477,0.000384799353145288,1,Q8IZP0;B6VEX4;A0A0A0MRT6,Q8IZP0;B6VEX4;A0A0A0MRT6,2;2;2,2;2;2,2;2;2,Abl interactor 1,ABI1,sp|Q8IZP0|ABI1_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4;tr|B6VEX4|B6VEX4_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1;tr|A0A0A0MRT6|A0A0A0MRT6_HUMAN Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1,2,2,5.3,508
PLS3,1.4039742702,0.00179103206567645,1,P13797;A0A0A0MSQ0;H7C4N2;Q5TBN3,P13797;A0A0A0MSQ0,6;6;2;1,6;6;2;1,3;3;1;0,Plastin-3,PLS3,sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4;tr|A0A0A0MSQ0|A0A0A0MSQ0_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=1,6,3,11.1,630
PITPNB,1.2971295807,0.0346416640220283,1,P48739;A0A0A0MSW4;B3KYB7;B3KYB6,P48739;A0A0A0MSW4;B3KYB7,7;7;4;3,7;7;4;3,6;6;3;2,Phosphatidylinositol transfer protein beta isoform,PITPNB,sp|P48739|PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2;tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1;tr|B3KYB7|B3K,7,6,34.7,271
IVD,0.6270916909,0.158287948714003,0,P26440;A0A0A0MT83;A0A0S2Z4K7;H0YLC3;H0YKV0;A0A087WVD3;H0YN10;H7C4G6,P26440;A0A0A0MT83;A0A0S2Z4K7,5;5;4;2;1;1;1;1,5;5;4;2;1;1;1;1,5;5;4;2;1;1;1;1,"Isovaleryl-CoA dehydrogenase, mitochondrial",IVD,"sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0A0MT83|A0A0A0MT83_HUMAN Isovaleryl-CoA dehydrogenase isoform 1 OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2;tr|A0A0S2Z4K7|A0A0S2Z4K7_HUMAN Isovalery",5,5,11.3,426
ILK,0.6544979724,0.231685296060447,0,Q13418;A0A0A0MTH3;E9PQ52;A0A087WW45;A0A087WWY6,Q13418;A0A0A0MTH3,4;4;1;1;1,4;4;1;1;1,4;4;1;1;1,Integrin-linked protein kinase,ILK,sp|Q13418|ILK_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=2;tr|A0A0A0MTH3|A0A0A0MTH3_HUMAN Integrin-linked protein kinase OS=Homo sapiens OX=9606 GN=ILK PE=1 SV=1,4,4,9.5,452
TMED7;TMED7-TICAM2,0.0201438617,0.948402104911149,0,Q9Y3B3;A0A0A6YYA0,Q9Y3B3;A0A0A6YYA0,2;2,2;2,2;2,Transmembrane emp24 domain-containing protein 7,TMED7;TMED7-TICAM2,sp|Q9Y3B3|TMED7_HUMAN Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2;tr|A0A0A6YYA0|A0A0A6YYA0_HUMAN Protein TMED7-TICAM2 OS=Homo sapiens OX=9606 GN=TMED7-TICAM2 PE=3 SV=1,2,2,10.3,224
NAA15,1.0504755747,0.0112140829966878,1,Q9BXJ9;A0A0B4J1W3;Q6N069,Q9BXJ9;A0A0B4J1W3,4;4;1,4;4;1,4;4;1,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15,"sp|Q9BXJ9|NAA15_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1;tr|A0A0B4J1W3|A0A0B4J1W3_HUMAN N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",4,4,5.7,866
SRSF7,1.2349892277,0.125479106621156,0,Q16629;A0A0B4J1Z1;C9JAB2,Q16629;A0A0B4J1Z1;C9JAB2,4;4;4,4;4;4,4;4;4,Serine/arginine-rich splicing factor 7,SRSF7,sp|Q16629|SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1;tr|C9JAB2|C9JAB2_HUMAN Serine/arginine-,4,4,15.5,238
TPT1,0.0495980655,0.872909734408669,0,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7;Q9HAU6,P13693;Q5W0H4;A0A0B4J2C3;J3KPG2;E9PJF7,8;8;8;4;4;1,8;8;8;4;4;1,7;7;7;3;3;1,Translationally-controlled tumor protein,TPT1,sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|Q5W0H4|Q5W0H4_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1;tr|A0A0B4J2C3|A0A0B4J2C3_HUMAN Translationally,8,7,31.4,172
SET;SETSIP,-0.372850513,0.167088412055335,0,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,Q01105;A0A0C4DFV9;P0DME0;A0A087X027,10;10;7;7,10;10;7;7,10;10;7;7,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1;tr|A0A087X027|A0A0,10,10,32.1,290
RPSA,-0.0021215264,0.993335758803032,0,P08865;C9J9K3;A0A0C4DG17;F8WD59,P08865;C9J9K3;A0A0C4DG17;F8WD59,22;22;22;13,22;22;22;13,22;22;22;13,40S ribosomal protein SA,RPSA,sp|P08865|RSSA_HUMAN 40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4;tr|C9J9K3|C9J9K3_HUMAN 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8;tr|A0A0C4DG17|A0A0C4DG17_HUMAN 40S ribosomal protein SA OS=Homo sap,22,22,68.8,295
HTRA2,4.147312176,0.000673781912725617,1,A0A0C4DG44;O43464;P83110,A0A0C4DG44;O43464,3;2;1,3;2;1,3;2;1,"Serine protease HTRA2, mitochondrial",HTRA2,"tr|A0A0C4DG44|A0A0C4DG44_HUMAN Serine protease HTRA2, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=1;sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2",3,3,9.5,423
DDX46,2.2920557758,0.000567748174941691,1,Q7L014;A0A0C4DG89;D6RJA6,Q7L014;A0A0C4DG89,7;7;1,7;7;1,7;7;1,Probable ATP-dependent RNA helicase DDX46,DDX46,sp|Q7L014|DDX46_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2;tr|A0A0C4DG89|A0A0C4DG89_HUMAN Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1,7,7,9.1,1031
CHD4,3.6911352249,0.00594073440546867,1,Q14839;A0A2R8YFD8;A0A0C4DGG9;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8YD40;A0A2R8YDJ9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8Y425;A0A2R8Y5J0;A0A2R8YFK9;A0A2U3TZM0;A0A2R8YE38;A0A2R8Y5M9;A0A2R8Y8C1;A0A2R8YER1;A0A2R8Y445,Q14839;A0A2R8YFD8;A0A0C4DGG9;A0A2R8Y7M9;A0A2R8Y7I0;A0A2R8YDW2;A0A2R8Y4X2;A0A2R8YD40;A0A2R8YDJ9;A0A2R8Y521;A0A2R8Y212;F5GWX5;A0A2R8Y425;A0A2R8Y5J0;A0A2R8YFK9;A0A2U3TZM0;A0A2R8YE38;A0A2R8Y5M9;A0A2R8Y8C1;A0A2R8YER1;A0A2R8Y445,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1,Chromodomain-helicase-DNA-binding protein 4,CHD4,sp|Q14839|CHD4_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=2;tr|A0A2R8YFD8|A0A2R8YFD8_HUMAN Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens OX=9606 GN=CHD4 PE=1 SV=1;tr|A0A0C4DGG9|A0A0C4DGG9_HUMAN C,4,2,2.6,1912
CAPNS1,1.3481060391,0.00559090262364915,1,P04632;A0A0C4DGQ5;K7EIV0;A0A075B7C0;U3KQE2;K7EM73;K7ELJ7;K7EKD8;U3KPR7;K7ES78;K7EMQ1,P04632;A0A0C4DGQ5;K7EIV0;A0A075B7C0;U3KQE2;K7EM73;K7ELJ7;K7EKD8;U3KPR7,9;9;8;8;7;7;7;6;5;1;1,9;9;8;8;7;7;7;6;5;1;1,9;9;8;8;7;7;7;6;5;1;1,Calpain small subunit 1,CAPNS1,sp|P04632|CPNS1_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|A0A0C4DGQ5|A0A0C4DGQ5_HUMAN Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1;tr|K7EIV0|K7EIV0_HUMAN Calpain small subunit 1 (Fragment) OS=Homo s,9,9,36.9,268
DDOST,0.1774540383,0.611410449426069,0,P39656;A0A0C4DGS1;U3KQ84,P39656;A0A0C4DGS1;U3KQ84,9;9;6,9;9;6,9;9;6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4;tr|A0A0C4DGS1|A0A0C4DGS1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=H,9,9,19.1,456
DDX3X;DDX3Y,-0.1734321462,0.709971940412567,0,O00571;A0A0D9SG12;A0A2R8Y645;A0A2R8Y5G6;A0A0D9SF53;A0A2R8Y4A4;A0A2U3TZJ9;A0A2R8YDT5;A0A2R8Y7T2;A0A2R8YFS5;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SFB3;A0A2R8YF78;F6S8Q4;O15523;A0A2R8YDH3;A0A0J9YVQ7;A0A087WVZ1;D6RCM4;Q9NQI0;H0Y960;C9J081,O00571;A0A0D9SG12;A0A2R8Y645;A0A2R8Y5G6;A0A0D9SF53;A0A2R8Y4A4;A0A2U3TZJ9;A0A2R8YDT5;A0A2R8Y7T2;A0A2R8YFS5;A0A2R8YFR4;A0A2R8YCW1;A0A0D9SFB3;A0A2R8YF78;F6S8Q4;O15523;A0A2R8YDH3,17;17;17;17;17;17;17;17;17;17;17;17;17;17;16;16;12;6;5;2;2;1;1,16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;15;11;6;5;2;2;1;1,16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;15;11;6;5;2;2;1;1,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,sp|O00571|DDX3X_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3;tr|A0A0D9SG12|A0A0D9SG12_HUMAN ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=1;tr|A0A2R8Y645|A0A2R8Y645_HUMAN ATP-dependent RNA he,17,16,24.5,662
SPTAN1,1.6810863763,0.0254407319129917,1,Q13813;A0A0D9SF54;A0A0D9SGF6;A0A5F9ZHC3,Q13813;A0A0D9SF54;A0A0D9SGF6,12;12;12;1,12;12;12;1,12;12;12;1,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,"sp|Q13813|SPTN1_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3;tr|A0A0D9SF54|A0A0D9SF54_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1;tr|A0A0D9SGF6|A0A0D9SGF6_HUMAN Sp",12,12,7.5,2472
DNM1;DNM2,-1.0361045507,0.246378805412618,0,Q05193;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;A0A1B0GUX5;A0A1B0GU67;Q9UQ16;E5RHK8,Q05193;A0A0D9SFB1;A0A0U1RQP1;A0A0D9SFE4;P50570;A0A1B0GUX5;A0A1B0GU67,4;4;4;4;3;3;2;1;1,4;4;4;4;3;3;2;1;1,4;4;4;4;3;3;2;1;1,Dynamin-1;Dynamin-2,DNM1;DNM2,sp|Q05193|DYN1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=2;tr|A0A0D9SFB1|A0A0D9SFB1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0U1RQP1|A0A0U1RQP1_HUMAN Dynamin-1 OS=Homo sapiens OX=9606 GN=DNM1 PE=1 SV=1;tr|A0A0D9SFE4|A0A,4,4,5.2,864
HSPA1A;HSPA1B,0.7001681785,0.0338189705524444,0,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,P0DMV8;A0A0G2JIW1;P0DMV9;V9GZ37,31;31;31;19,28;28;28;18,18;18;18;12,Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B,HSPA1A;HSPA1B,sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1;tr|A0A0G2JIW1|A0A0G2JIW1_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1;sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Hom,31,18,43.1,641
PSMB9,1.4446228679,0.231235352481018,0,P28065;A2ACR1;A0A0G2JJA7;A2ACR0;A0A0G2JJQ0;A0A0G2JJ13;A0A0G2JHI2,P28065;A2ACR1;A0A0G2JJA7,4;4;4;1;1;1;1,4;4;4;1;1;1;1,4;4;4;1;1;1;1,Proteasome subunit beta type-9;Proteasome subunit beta type,PSMB9,sp|P28065|PSB9_HUMAN Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2;tr|A2ACR1|A2ACR1_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=1;tr|A0A0G2JJA7|A0A0G2JJA7_HUMAN Proteasome subunit beta OS=Homo sapiens ,4,4,27.9,219
SSBP1,0.5555420111,0.092998832223426,0,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,Q04837;A0A0G2JLD8;E7EUY5;C9K0U8,6;6;6;5,6;6;6;5,6;6;6;5,"Single-stranded DNA-binding protein, mitochondrial",SSBP1,"sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|A0A0G2JLD8|A0A0G2JLD8_HUMAN Single-stranded DNA-binding protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1;tr|E7",6,6,40.5,148
PUF60,0.592086659,0.169807612378664,0,A0A0J9YVR6;E9PQ56;A0A0J9YWM1;H0YEM1;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;H0YCP8;A0A0J9YXJ8;A0A0J9YXX5;E9PMU7;E9PN18;E9PL19,A0A0J9YVR6;E9PQ56;A0A0J9YWM1;H0YEM1;A0A0J9YYL3;A0A0J9YVP6;Q9UHX1;H0YCP8;A0A0J9YXJ8;A0A0J9YXX5,7;7;6;6;6;6;5;5;5;5;3;3;2,7;7;6;6;6;6;5;5;5;5;3;3;2,7;7;6;6;6;6;5;5;5;5;3;3;2,Poly(U)-binding-splicing factor PUF60,PUF60,tr|A0A0J9YVR6|A0A0J9YVR6_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=3;tr|E9PQ56|E9PQ56_HUMAN Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=8;tr|A0A0J9YWM1|A0A0,7,7,35.7,314
MATR3,0.2428777017,0.306861277778789,0,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991;B3KM87;H0Y8T4;D6R8Z5;Q68E03;D6RCM3;D6REK4;D6RIA2;D6RB45;D6RE02;A0A1B0GX04;D6RBS2;D6R9F3;D6RBI2;D6RAY2;D6RAM9;D6RBK5,P43243;A0A0R4J2E8;A8MXP9;D6REM6;D6R991;B3KM87,24;24;24;20;15;13;10;6;6;5;5;4;4;4;4;4;4;4;3;3;3,24;24;24;20;15;13;10;6;6;5;5;4;4;4;4;4;4;4;3;3;3,24;24;24;20;15;13;10;6;6;5;5;4;4;4;4;4;4;4;3;3;3,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,24,24,40,847
HLA-A,-1.261461091,0.00258743531064171,1,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2;P10321;A0A1W2PRU9;A2AEA2,A0A140T955;A0A140T933;A0A1W2PRT9;Q53Z42;A0A140T9I0;A0A140T9X5;A0A140T913;A0A1W2PPQ2,11;11;11;11;11;11;11;10;5;5;5,11;11;11;11;11;11;11;10;5;5;5,4;4;4;4;4;4;4;4;0;0;0,,HLA-A,"tr|A0A140T955|A0A140T955_HUMAN HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=1;tr|A0A140T933|A0A140T933_HUMAN HLA class I histocompatibility antigen, A alpha chain (Fragment) OS=Homo sapiens OX=9606 GN=HLA-A",11,4,45.2,299
ALDH7A1,0.552429967,0.270531401262014,0,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GV49;A0A1B0GTJ4;A0A1B0GUA1;A0A1B0GW82;A0A1B0GTY9;A0A1B0GUY0;A0A0J9YWF7;A0A1B0GVU0;H0YHM6;F8WDY6;F8VVF2,P49419;A0A1B0GTG2;A0A1B0GW77;A0A1B0GV49;A0A1B0GTJ4;A0A1B0GUA1;A0A1B0GW82;A0A1B0GTY9;A0A1B0GUY0,9;9;9;8;8;8;8;7;5;4;2;2;1;1,9;9;9;8;8;8;8;7;5;4;2;2;1;1,9;9;9;8;8;8;8;7;5;4;2;2;1;1,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5;tr|A0A1B0GTG2|A0A1B0GTG2_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=1;tr|A0A1B0GW77|A0A1B0GW7,9,9,30.8,539
CTSD,-0.456701176,0.0951229870297512,0,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0;F8WD96;C9JH19;F8W787;A0A1B0GV01,P07339;A0A1B0GW44;A0A1B0GV23;A0A1B0GVD5;A0A1B0GWE8;A0A1B0GU92;A0A1B0GU03;H7C469;A0A1B0GVP3;H7C1V0;F8WD96;C9JH19,10;10;10;10;10;8;8;7;7;5;5;5;4;1,10;10;10;10;10;8;8;7;7;5;5;5;4;1,10;10;10;10;10;8;8;7;7;5;5;5;4;1,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,CTSD,sp|P07339|CATD_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GW44|A0A1B0GW44_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV23|A0A1B0GV23_HUMAN Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1;tr|A0A1B0GV,10,10,28.4,412
DPYSL2,0.4836078157,0.248750431627816,0,Q16555;A0A1C7CYX9;E5RFU4,Q16555;A0A1C7CYX9,20;20;3,20;20;3,17;17;2,Dihydropyrimidinase-related protein 2,DPYSL2,sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1;tr|A0A1C7CYX9|A0A1C7CYX9_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,20,17,47,572
SFXN3,0.4565944162,0.110845423359146,0,Q9BWM7;A0A1P0AYU5;S4R3N9,Q9BWM7;A0A1P0AYU5;S4R3N9,9;9;6,9;9;6,8;8;6,Sideroflexin-3,SFXN3,sp|Q9BWM7|SFXN3_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3;tr|A0A1P0AYU5|A0A1P0AYU5_HUMAN Sidoreflexin OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1;tr|S4R3N9|S4R3N9_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1,9,8,37.1,321
ME2,0.9564986879,0.00908311836300413,0,P23368;A0A1W2PQF8;A0A1W2PQT3;A0A1W2PPH1;A0A1W2PQY8;A0A1W2PQ37;A0A1W2PR68;A0A1W2PQH3;A0A1W2PRS2;A0A1W2PRY9;A0A1W2PQH4;A0A1W2PRH1,P23368;A0A1W2PQF8;A0A1W2PQT3;A0A1W2PPH1;A0A1W2PQY8;A0A1W2PQ37;A0A1W2PR68;A0A1W2PQH3,5;5;5;5;5;4;4;4;2;2;2;1,5;5;5;5;5;4;4;4;2;2;2;1,5;5;5;5;5;4;4;4;2;2;2;1,"NAD-dependent malic enzyme, mitochondrial",ME2,"sp|P23368|MAOM_HUMAN NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1;tr|A0A1W2PQF8|A0A1W2PQF8_HUMAN Malic enzyme OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1;tr|A0A1W2PQT3|A0A1W2PQT3_HUMAN Malic enzyme OS=Homo sapiens OX=9606",5,5,12.3,584
POLR2B,0.0212903323,0.927389631576724,0,P30876;C9J4M6;A0A1W2PPT5;C9J2Y9,P30876;C9J4M6;A0A1W2PPT5;C9J2Y9,11;11;11;11,11;11;11;11,11;11;11;11,DNA-directed RNA polymerase II subunit RPB2;DNA-directed RNA polymerase,POLR2B,sp|P30876|RPB2_HUMAN DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens OX=9606 GN=POLR2B PE=1 SV=1;tr|C9J4M6|C9J4M6_HUMAN DNA-directed RNA polymerase subunit beta OS=Homo sapiens OX=9606 GN=POLR2B PE=1 SV=3;tr|A0A1W2PPT5|A0A1W2PPT5_HUMAN DNA-dire,11,11,14.4,1174
DDX17,0.8500287291,0.0329115400709043,0,Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51;A0A0U1RQJ0,Q92841;A0A1X7SBZ2;A0A5H1ZRQ2;A0A1W2PQ51,22;22;22;22;1,14;14;14;14;0,14;14;14;14;0,Probable ATP-dependent RNA helicase DDX17,DDX17,sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2;tr|A0A1X7SBZ2|A0A1X7SBZ2_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=1;tr|A0A5H1ZRQ2|A0A5H1ZRQ2_HUMAN Pr,22,14,32.1,729
GCSH,1.7535283833,0.00355825704586638,1,P23434;A0A1W2PQV2;H3BUH9,P23434;A0A1W2PQV2;H3BUH9,2;2;2,2;2;2,2;2;2,"Glycine cleavage system H protein, mitochondrial",GCSH,"sp|P23434|GCSH_HUMAN Glycine cleavage system H protein, mitochondrial OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=2;tr|A0A1W2PQV2|A0A1W2PQV2_HUMAN Glycine cleavage system H protein, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=GCSH PE=1 SV=1;tr|H3BUH9|H",2,2,19.1,173
