Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF7-N1,Intensity DCAF7-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
Q9H1A4;H0Y564;F8WAS1;A0A2R8YF63,Q9H1A4;H0Y564,12;7;1;1,12;7;1;1,12;7;1;1,Anaphase-promoting complex subunit 1,ANAPC1,sp|Q9H1A4|APC1_HUMAN Anaphase-promoting complex subunit 1 OS=Homo sapiens OX=9606 GN=ANAPC1 PE=1 SV=1;tr|H0Y564|H0Y564_HUMAN Anaphase-promoting complex subunit 1 (Fragment) OS=Homo sapiens OX=9606 GN=ANAPC1 PE=1 SV=1,12,12,7.8,3.80122640843825,3.8851689207087,26.9828318992247,26.0072937181229
Q9UJX5;D6RAP6;D6RFM7,Q9UJX5,12;3;2,12;3;2,12;3;2,Anaphase-promoting complex subunit 4,ANAPC4,sp|Q9UJX5|APC4_HUMAN Anaphase-promoting complex subunit 4 OS=Homo sapiens OX=9606 GN=ANAPC4 PE=1 SV=2,12,12,20.4,3.80122640843825,3.8851689207087,27.3608497626598,27.4080312684893
Q12955;A0A087WTF3;D6RHY3;A0A087X0B4;A0A087WZ65,Q12955,5;2;1;1;1,2;1;0;0;0,2;1;0;0;0,Ankyrin-3,ANK3,sp|Q12955|ANK3_HUMAN Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3,5,2,1.6,26.5366233138126,26.9079322050569,4.49388046560681,4.39866973288861
Q8IWZ3;H7C2F5;D6RHC4;H0Y4P6;A0A0A0MQZ8;H0Y7Y3;H0Y785;H0Y472;H7C2E1,Q8IWZ3,34;13;9;8;6;6;6;6;1,20;5;6;7;6;6;6;6;1,4;0;0;4;4;4;3;3;1,Ankyrin repeat and KH domain-containing protein 1,ANKHD1,sp|Q8IWZ3|ANKH1_HUMAN Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1,34,4,18.6,22.0712394299378,22.300085507248,28.5881721941462,28.1510275360593
H7C0V5,H7C0V5,5,2,2,,ANKHD1-EIF4EBP3,tr|H7C0V5|H7C0V5_HUMAN ANKHD1-EIF4EBP3 readthrough (Fragment) OS=Homo sapiens OX=9606 GN=ANKHD1-EIF4EBP3 PE=4 SV=1,5,2,12.6,3.80122640843825,3.8851689207087,22.7074829937707,24.4367608419954
Q86XL3;F5H1D4,Q86XL3;F5H1D4,3;2,3;2,3;2,Ankyrin repeat and LEM domain-containing protein 2,ANKLE2,sp|Q86XL3|ANKL2_HUMAN Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ANKLE2 PE=1 SV=4;tr|F5H1D4|F5H1D4_HUMAN Ankyrin repeat and LEM domain-containing protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=ANKLE2 PE=1 SV=1,3,3,5.1,3.80122640843825,3.8851689207087,24.3336085240731,22.8641211411291
O75179;H0YM23;H0YLQ3;A0A1W2PQ15,O75179;H0YM23,45;43;17;17,45;43;17;17,31;29;11;9,Ankyrin repeat domain-containing protein 17,ANKRD17,sp|O75179|ANR17_HUMAN Ankyrin repeat domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ANKRD17 PE=1 SV=3;tr|H0YM23|H0YM23_HUMAN Ankyrin repeat domain-containing protein 17 (Fragment) OS=Homo sapiens OX=9606 GN=ANKRD17 PE=1 SV=1,45,31,23.1,28.6050189920377,27.8819203313585,31.4862053821408,30.2530457515525
Q8NF67,Q8NF67,6,6,6,Putative ankyrin repeat domain-containing protein 20A12 pseudogene,ANKRD20A12P,sp|Q8NF67|A2012_HUMAN Putative ankyrin repeat domain-containing protein 20A12 pseudogene OS=Homo sapiens OX=9606 GN=ANKRD20A12P PE=5 SV=3,6,6,24.3,23.4788853001709,23.6064811222322,27.8764855648787,25.2385598479482
O15084;B4DIW9;Q8N8A2;H7C4A0;H7C209;A0A2R8Y7Y4,O15084;B4DIW9,8;7;1;1;1;1,8;7;1;1;1;1,8;7;1;1;1;1,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,ANKRD28,sp|O15084|ANR28_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens OX=9606 GN=ANKRD28 PE=1 SV=5;tr|B4DIW9|B4DIW9_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens,8,8,11.8,3.80122640843825,3.8851689207087,26.9073592295377,26.228576518599
Q6AI12,Q6AI12,2,2,2,Ankyrin repeat domain-containing protein 40,ANKRD40,sp|Q6AI12|ANR40_HUMAN Ankyrin repeat domain-containing protein 40 OS=Homo sapiens OX=9606 GN=ANKRD40 PE=1 SV=2,2,2,4.9,3.80122640843825,3.8851689207087,23.4332624725697,24.0714938422765
Q8NB46,Q8NB46,5,5,5,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,ANKRD52,sp|Q8NB46|ANR52_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C OS=Homo sapiens OX=9606 GN=ANKRD52 PE=1 SV=3,5,5,7.2,3.80122640843825,3.8851689207087,25.5926910715236,25.0229722186525
Q92625;A0A3B3ISP1;A0A3B3ITU5,Q92625;A0A3B3ISP1,23;22;8,23;22;8,23;22;8,Ankyrin repeat and SAM domain-containing protein 1A,ANKS1A,sp|Q92625|ANS1A_HUMAN Ankyrin repeat and SAM domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ANKS1A PE=1 SV=4;tr|A0A3B3ISP1|A0A3B3ISP1_HUMAN Ankyrin repeat and SAM domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ANKS1A PE=1 SV=1,23,23,28.7,3.80122640843825,3.8851689207087,28.9636418546363,29.1940628026594
Q9NQW6;H7C3S1;H7C1K5;H7C1C2;C9JJT6,Q9NQW6,34;9;9;7;3,34;9;9;7;3,34;9;9;7;3,Actin-binding protein anillin,ANLN,sp|Q9NQW6|ANLN_HUMAN Anillin OS=Homo sapiens OX=9606 GN=ANLN PE=1 SV=2,34,34,35.8,22.2207538231978,23.0105711297521,30.0857537785895,29.9124221757039
Q9BTT0;E9PPH5;Q5TB19;E9PLC4,Q9BTT0;E9PPH5,3;2;1;1,3;2;1;1,3;2;1;1,Acidic leucine-rich nuclear phosphoprotein 32 family member E,ANP32E,sp|Q9BTT0|AN32E_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1;tr|E9PPH5|E9PPH5_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member E (Fragment) OS=Homo sapiens OX=9606 GN=ANP32,3,3,12.3,3.80122640843825,3.8851689207087,26.6500671970334,25.5374184365192
P04083;Q5T3N1;Q5T3N0,P04083;Q5T3N1,19;10;6,19;10;6,19;10;6,Annexin A1;Annexin,ANXA1,sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2;tr|Q5T3N1|Q5T3N1_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=1,19,19,60.1,24.2460475868703,26.1074723569617,29.5569121268972,29.5971887333906
P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50;H0YKS4;H0YNP5;H0YN28;H0YL33;H0YMM1;H0YKX9;H0YMT9;H0YLV6;H0YKZ7;H0YNA0;H0YMW4;H0YKL9;H0YKV8;H0YN52;H0YMD9;H0YNB8;H0YKN4;H0YLE2,P07355;H0YN42;A6NMY6;H0YMU9;H0YMD0;H0YM50;H0YKS4;H0YNP5,29;24;22;22;22;18;18;15;14;14;12;10;10;10;10;10;9;9;8;8;7;5;5;2,29;24;22;22;22;18;18;15;14;14;12;10;10;10;10;10;9;9;8;8;7;5;5;2,29;24;22;22;22;18;18;15;14;14;12;10;10;10;10;10;9;9;8;8;7;5;5;2,Annexin A2;Annexin;Putative annexin A2-like protein,ANXA2;ANXA2P2,sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2;tr|H0YN42|H0YN42_HUMAN Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1;sp|A6NMY6|AXA2L_HUMAN Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5,29,29,74.3,28.9538531475454,29.6557072047317,32.9891711450227,33.1444144906163
P08758;E9PHT9;D6RBL5;D6RBE9,P08758;E9PHT9;D6RBL5,4;3;2;1,4;3;2;1,4;3;2;1,Annexin A5;Annexin,ANXA5,sp|P08758|ANXA5_HUMAN Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2;tr|E9PHT9|E9PHT9_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1;tr|D6RBL5|D6RBL5_HUMAN Annexin OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=1,4,4,14.7,3.80122640843825,3.8851689207087,24.7476050131339,25.0764714887988
O00203;Q13367;A0A2R8Y2A8;A0A590UKC4;A0A5F9UJV3;A0A590UJ60;A0A590UJW5;A0A590UK04;A0A590UJU0;A0A590UKD3;F5GWU4;A0A590UK30;A0A590UJE5;H0YBD0;A0A590UK69;A0A590UJ44;A0A590UJU7;F5GYB0,O00203,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,19;3;3;3;3;3;3;2;2;2;2;1;1;1;1;1;1;1,AP-3 complex subunit beta-1,AP3B1,sp|O00203|AP3B1_HUMAN AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,19,19,21.8,3.80122640843825,3.8851689207087,27.9656521959396,27.4970895873912
O14617;A0A2R8Y611;A0A2R8Y4J3;A0A087WYN6,O14617;A0A2R8Y611;A0A2R8Y4J3,15;11;9;3,15;11;9;3,15;11;9;3,AP-3 complex subunit delta-1,AP3D1,sp|O14617|AP3D1_HUMAN AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1;tr|A0A2R8Y611|A0A2R8Y611_HUMAN AP-3 complex subunit delta-1 (Fragment) OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1;tr|A0A2R8Y4J3|A0A2R8Y4J3_HUMAN AP-3 complex subu,15,15,17.2,3.80122640843825,3.8851689207087,28.1783091678173,27.5967623420646
O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9;V9GYR7;V9GY97,O00213;A0A075B7G8;J3KPL8;A0A087X0V7;A0A087WYH9,7;7;7;5;5;3;2,7;7;7;5;5;3;2,7;7;7;5;5;3;2,Amyloid beta A4 precursor protein-binding family B member 1,APBB1,sp|O00213|APBB1_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV=2;tr|A0A075B7G8|A0A075B7G8_HUMAN Amyloid-beta A4 precursor protein-binding family B member 1 OS=Homo sapiens OX=9606 GN=APBB1 PE=1 SV,7,7,14.4,3.80122640843825,3.8851689207087,26.3792634677559,26.1567470797613
Q92870;H0YAJ5;G5E9Y1;H0Y9U9;H0YA92,Q92870;H0YAJ5;G5E9Y1,4;4;4;1;1,4;4;4;1;1,4;4;4;1;1,Amyloid beta A4 precursor protein-binding family B member 2,APBB2,sp|Q92870|APBB2_HUMAN Amyloid-beta A4 precursor protein-binding family B member 2 OS=Homo sapiens OX=9606 GN=APBB2 PE=1 SV=3;tr|H0YAJ5|H0YAJ5_HUMAN Amyloid-beta A4 precursor protein-binding family B member 2 (Fragment) OS=Homo sapiens OX=9606 GN=APBB2 PE=1,4,4,6.1,3.80122640843825,3.8851689207087,24.4466375833564,25.3485433887186
P25054;E9PFT7;A0A2Q2SV78;D6RFL6;R4GMU6;E7EMH9,P25054;E9PFT7;A0A2Q2SV78,5;5;4;1;1;1,5;5;4;1;1;1,5;5;4;1;1;1,Adenomatous polyposis coli protein,APC,sp|P25054|APC_HUMAN Adenomatous polyposis coli protein OS=Homo sapiens OX=9606 GN=APC PE=1 SV=2;tr|E9PFT7|E9PFT7_HUMAN Adenomatous polyposis coli protein (Fragment) OS=Homo sapiens OX=9606 GN=APC PE=1 SV=8;tr|A0A2Q2SV78|A0A2Q2SV78_HUMAN Adenomatous polypos,5,5,2.9,3.80122640843825,3.8851689207087,24.7812176175879,25.8322422001827
Q9BZZ5;G3V1C3;E9PQK6;H0YER7,Q9BZZ5;G3V1C3,6;6;2;2,6;6;2;2,6;6;2;2,Apoptosis inhibitor 5,API5,sp|Q9BZZ5|API5_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3;tr|G3V1C3|G3V1C3_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=1,6,6,15.3,3.80122640843825,3.8851689207087,26.6687144891004,26.6374082752079
Q96P48;F5GWQ2;A0A0A0MSJ2;E7EU13,Q96P48;F5GWQ2;A0A0A0MSJ2;E7EU13,2;1;1;1,2;1;1;1,2;1;1;1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1,"sp|Q96P48|ARAP1_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ARAP1 PE=1 SV=3;tr|F5GWQ2|F5GWQ2_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 (Fragment) OS=Homo",2,2,2.7,21.4711988940088,22.2429905331695,24.5725616175273,24.7645092034795
P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,12;12;7;2,12;12;7;2,12;12;7;2,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,12,12,24.9,3.80122640843825,3.8851689207087,27.5778032442053,27.4769964441479
P61204;P84077;F5H423;P84085;C9J1Z8;P18085;F5H0C7;C9JPM4;F5H1V1;F5H6T5;F8WDB3;H0YGG7;C9JAK5,P61204;P84077;F5H423;P84085;C9J1Z8,7;7;6;4;4;3;3;3;1;1;1;1;1,7;7;6;4;4;3;3;3;1;1;1;1;1,7;7;6;4;4;3;3;3;1;1;1;1;1,ADP-ribosylation factor 3;ADP-ribosylation factor 1;ADP-ribosylation factor 5,ARF3;ARF1;ARF5,sp|P61204|ARF3_HUMAN ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2;sp|P84077|ARF1_HUMAN ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2;tr|F5H423|F5H423_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV,7,7,47.0,21.9394639158478,22.1910218527663,27.0283364240389,26.79178649407
Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6;E5RHH7;F8VWB3;H0YIQ0;E5RGL6;E5RIU2,Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6,17;15;11;11;10;5;4;3;2;1,17;15;11;11;10;5;4;3;2;1,17;15;11;11;10;5;4;3;2;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|F8VWH9|F8VWH9_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|E5RHC5|E5RHC5_,17,17,52.2,25.0605630184032,25.5100544827986,30.2658418546314,30.5957491573115
Q8N6H7;A0A0D9SF70;G5E9L0;E9PQP3;E9PIY6;E9PMU9;H0YDN9;E9PMR9;E9PM63;E9PJT7;E9PK28;E9PN48;E9PNY8;H0YDX1;E9PM18;H0YF45,Q8N6H7;A0A0D9SF70;G5E9L0;E9PQP3;E9PIY6;E9PMU9,10;10;10;9;6;5;4;3;3;3;3;3;2;2;1;1,9;9;9;8;5;4;4;2;2;2;2;2;1;1;1;1,9;9;9;8;5;4;4;2;2;2;2;2;1;1;1;1,ADP-ribosylation factor GTPase-activating protein 2,ARFGAP2,sp|Q8N6H7|ARFG2_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|A0A0D9SF70|A0A0D9SF70_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|G5E9L0,10,9,25.7,3.80122640843825,3.8851689207087,27.7849405101916,27.911536727468
Q9NP61;H0Y6A0;B0QYV8;B0QYV9,Q9NP61;H0Y6A0,12;6;4;2,12;6;4;2,11;6;3;1,ADP-ribosylation factor GTPase-activating protein 3,ARFGAP3,sp|Q9NP61|ARFG3_HUMAN ADP-ribosylation factor GTPase-activating protein 3 OS=Homo sapiens OX=9606 GN=ARFGAP3 PE=1 SV=1;tr|H0Y6A0|H0Y6A0_HUMAN ADP-ribosylation factor GTPase-activating protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP3 PE=1 SV=1,12,11,33.7,3.80122640843825,3.8851689207087,28.2524142369699,28.1223315628485
Q9Y6D5,Q9Y6D5,3,3,3,Brefeldin A-inhibited guanine nucleotide-exchange protein 2,ARFGEF2,sp|Q9Y6D5|BIG2_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 2 OS=Homo sapiens OX=9606 GN=ARFGEF2 PE=1 SV=3,3,3,2.9,3.80122640843825,3.8851689207087,24.6317308194308,24.198055298081
Q5TH69,Q5TH69,4,4,4,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,ARFGEF3,sp|Q5TH69|BIG3_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 3 OS=Homo sapiens OX=9606 GN=ARFGEF3 PE=1 SV=3,4,4,3.0,3.80122640843825,3.8851689207087,25.2375755583775,25.0276195359691
P53367,P53367,3,3,3,Arfaptin-1,ARFIP1,sp|P53367|ARFP1_HUMAN Arfaptin-1 OS=Homo sapiens OX=9606 GN=ARFIP1 PE=1 SV=2,3,3,10.7,3.80122640843825,3.8851689207087,25.574183507549,25.6185732513347
P53365;A0A087X1E4,P53365;A0A087X1E4,2;2,2;2,2;2,Arfaptin-2,ARFIP2,sp|P53365|ARFP2_HUMAN Arfaptin-2 OS=Homo sapiens OX=9606 GN=ARFIP2 PE=1 SV=1;tr|A0A087X1E4|A0A087X1E4_HUMAN Arfaptin-2 OS=Homo sapiens OX=9606 GN=ARFIP2 PE=1 SV=1,2,2,4.1,3.80122640843825,3.8851689207087,23.3003369184145,21.8010452032896
Q07960;H0YE29;E9PNR6,Q07960;H0YE29,15;12;6,15;12;6,15;12;6,Rho GTPase-activating protein 1,ARHGAP1,sp|Q07960|RHG01_HUMAN Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1;tr|H0YE29|H0YE29_HUMAN Rho GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1,15,15,48.3,3.80122640843825,3.8851689207087,28.4815842039795,29.0662772399468
Q8IWW6;Q1RLN5;H0Y5D8,Q8IWW6;Q1RLN5,6;6;2,6;6;2,6;6;2,Rho GTPase-activating protein 12,ARHGAP12,sp|Q8IWW6|RHG12_HUMAN Rho GTPase-activating protein 12 OS=Homo sapiens OX=9606 GN=ARHGAP12 PE=1 SV=1;tr|Q1RLN5|Q1RLN5_HUMAN ARHGAP12 protein OS=Homo sapiens OX=9606 GN=ARHGAP12 PE=1 SV=1,6,6,10.2,3.80122640843825,3.8851689207087,25.9788451972157,25.8456785914294
Q5T5U3;A0A1B0GV73;A0A087WW76;A0A452Q6Z5;E7ESW5;A0A1B0GTZ9;Q5JSD8;H0Y468;A0A1B0GW11;H0Y5T2,Q5T5U3;A0A1B0GV73;A0A087WW76;A0A452Q6Z5;E7ESW5,13;11;9;9;8;6;4;2;1;1,13;11;9;9;8;6;4;2;1;1,13;11;9;9;8;6;4;2;1;1,Rho GTPase-activating protein 21,ARHGAP21,sp|Q5T5U3|RHG21_HUMAN Rho GTPase-activating protein 21 OS=Homo sapiens OX=9606 GN=ARHGAP21 PE=1 SV=2;tr|A0A1B0GV73|A0A1B0GV73_HUMAN Rho GTPase-activating protein 21 OS=Homo sapiens OX=9606 GN=ARHGAP21 PE=1 SV=1;tr|A0A087WW76|A0A087WW76_HUMAN Rho GTPase-act,13,13,8.7,3.80122640843825,3.8851689207087,27.0768384259747,26.8931918976111
Q52LW3;F8VWZ8,Q52LW3;F8VWZ8,24;18,24;18,24;18,Rho GTPase-activating protein 29,ARHGAP29,sp|Q52LW3|RHG29_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=2;tr|F8VWZ8|F8VWZ8_HUMAN Rho GTPase-activating protein 29 OS=Homo sapiens OX=9606 GN=ARHGAP29 PE=1 SV=1,24,24,24.7,3.80122640843825,3.8851689207087,28.4512048221674,27.7063556289253
Q9NRY4,Q9NRY4,6,6,6,Rho GTPase-activating protein 35,ARHGAP35,sp|Q9NRY4|RHG35_HUMAN Rho GTPase-activating protein 35 OS=Homo sapiens OX=9606 GN=ARHGAP35 PE=1 SV=3,6,6,4.6,3.80122640843825,3.8851689207087,26.7356995905075,26.4073182102561
Q13017;A0A0A0MSK6;H0YK04,Q13017;A0A0A0MSK6,7;7;1,7;7;1,7;7;1,Rho GTPase-activating protein 5,ARHGAP5,sp|Q13017|RHG05_HUMAN Rho GTPase-activating protein 5 OS=Homo sapiens OX=9606 GN=ARHGAP5 PE=1 SV=2;tr|A0A0A0MSK6|A0A0A0MSK6_HUMAN Rho GTPase-activating protein 5 OS=Homo sapiens OX=9606 GN=ARHGAP5 PE=1 SV=1,7,7,6.0,3.80122640843825,3.8851689207087,25.9392350230158,25.5990633595417
P52565;J3QQX2;J3KTF8;J3KRE2;J3KRY1,P52565;J3QQX2;J3KTF8,3;3;3;1;1,3;3;3;1;1,3;3;3;1;1,Rho GDP-dissociation inhibitor 1,ARHGDIA,sp|P52565|GDIR1_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3;tr|J3QQX2|J3QQX2_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1;tr|J3KTF8|J3KTF8_HUMAN Rho GDP-dissociation inhibitor 1,3,3,34.3,3.80122640843825,3.8851689207087,26.1575760763666,26.137156577394
O15013;H0YAN8;E9PB39,O15013;H0YAN8,6;6;2,6;6;2,6;6;2,Rho guanine nucleotide exchange factor 10,ARHGEF10,sp|O15013|ARHGA_HUMAN Rho guanine nucleotide exchange factor 10 OS=Homo sapiens OX=9606 GN=ARHGEF10 PE=1 SV=4;tr|H0YAN8|H0YAN8_HUMAN Rho guanine nucleotide exchange factor 10 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGEF10 PE=1 SV=1,6,6,8.0,3.80122640843825,3.8851689207087,26.1957108700629,26.3216687217357
O15085,O15085,4,4,4,Rho guanine nucleotide exchange factor 11,ARHGEF11,sp|O15085|ARHGB_HUMAN Rho guanine nucleotide exchange factor 11 OS=Homo sapiens OX=9606 GN=ARHGEF11 PE=1 SV=1,4,4,3.6,3.80122640843825,3.8851689207087,24.8934696683736,24.557832469261
Q5VV41;B0QZD3;B0QZD4,Q5VV41,6;2;1,6;2;1,6;2;1,Rho guanine nucleotide exchange factor 16,ARHGEF16,sp|Q5VV41|ARHGG_HUMAN Rho guanine nucleotide exchange factor 16 OS=Homo sapiens OX=9606 GN=ARHGEF16 PE=1 SV=1,6,6,11.1,3.80122640843825,3.8851689207087,24.7657741263522,25.058334981233
Q6ZSZ5;A0A3B3IPE9;A0A087WZG4;M0QZS0;A0A590UK10,Q6ZSZ5;A0A3B3IPE9;A0A087WZG4;M0QZS0;A0A590UK10,8;8;8;7;7,8;8;8;7;7,8;8;8;7;7,Rho guanine nucleotide exchange factor 18,ARHGEF18,sp|Q6ZSZ5|ARHGI_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=4;tr|A0A3B3IPE9|A0A3B3IPE9_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=2;tr|A0A087WZG4|A0A087WZG4_HU,8,8,9.3,3.80122640843825,3.8851689207087,26.3945697175142,26.0387751810876
O14497;H0Y488;A0A1B0GTU5;A0A087WUV6,O14497;H0Y488;A0A1B0GTU5,9;8;8;2,9;8;8;2,7;6;6;1,AT-rich interactive domain-containing protein 1A,ARID1A,sp|O14497|ARI1A_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3;tr|H0Y488|H0Y488_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=2;tr|A0A1B0GTU5|A0A1B0GTU5_,9,7,6.3,22.6384599606426,23.0339579548126,26.7292300951779,26.3612514783783
O75915;F8WF90;C9JQU6;F8WF33,O75915;F8WF90;C9JQU6;F8WF33,2;2;2;2,2;2;2;2,2;2;2;2,PRA1 family protein 3,ARL6IP5,sp|O75915|PRAF3_HUMAN PRA1 family protein 3 OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1;tr|F8WF90|F8WF90_HUMAN PRA1 family protein OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1;tr|C9JQU6|C9JQU6_HUMAN PRA1 family protein OS=Homo sapiens OX=9606 GN=ARL6IP5 P,2,2,12.2,3.80122640843825,3.8851689207087,23.1513256667458,23.1719592297095
P27540;D6RDB3;A6NGV6,P27540,3;1;1,3;1;1,3;1;1,Aryl hydrocarbon receptor nuclear translocator,ARNT,sp|P27540|ARNT_HUMAN Aryl hydrocarbon receptor nuclear translocator OS=Homo sapiens OX=9606 GN=ARNT PE=1 SV=1,3,3,8.5,3.80122640843825,3.8851689207087,25.1741710752532,23.8311309294789
O15144;H7C3F9;G5E9S7;C9JTV5;G5E9J0,O15144;H7C3F9,6;3;2;2;2,6;3;2;2;2,6;3;2;2;2,Actin-related protein 2/3 complex subunit 2,ARPC2,sp|O15144|ARPC2_HUMAN Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1;tr|H7C3F9|H7C3F9_HUMAN Arp2/3 complex 34 kDa subunit (Fragment) OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1,6,6,25.3,3.80122640843825,3.8851689207087,25.9883038154532,26.2433441261498
